id,name,code,start_type,start_offset,destination_type,destination_offset,decision_offset,is_form_offset,is_form_offset_start,is_tracing,is_clone,random_number,random_offset,route_type,route_hight,speed,easing_type,spin_velocity,rotate,exist_duration,effect_type,effect_area,effect_param_1,effect_param_2,hurt_id,hurt_cd,buff_id,buff_type,buff_cd,is_single_hurt,is_form_play,creation_type,scale,trigger_creation_id,trigger_creation_delay,sound_order,sound_delay,summoner_order,summoner_delay,is_die_delete,edge_indicator
3262,9mm弹壳,shell/9mm,1,"0.3,1",1,"0.3,1",0,1,1,0,0,0,0,0,0,0,0,0,"0,0,180",45,0,0,0,0,0,0,0,0,0,0,1,2,"0.3,0.3",,,,0,,,0,0
3263,vector冲锋枪子弹,bullet/bullet2,1,"-1.4,0.6,0",5,0,0,1,1,0,0,0,0,1,0,5000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,"0.35,0.35,1",,,"BT_uzi,BT_uzi,BT_uzi，BT_uzi","0,2,4,6",,,0,0
3264,vector无判定子弹,bullet/bullet2,1,"-1.4,0.6,0",5,0,0,1,1,0,0,0,0,1,0,5000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,"0.35,0.35,1",,,,0,,,0,0
3265,vector枪口火光,Fire,1,"-1.4,0.6,0",1,"-1.4,0.6,0",0,1,1,0,0,0,0,0,0,0,0,0,"0,0,180",1,0,1,0,0,0,0,0,0,0,0,1,2,1,,,,0,,,0,0
3266,燃烧坑,燃烧坑,7,0,7,0,0,1,1,0,0,0,0,0,0,0,0,0,"20,0,0",*102,0,1,0,0,0,0,0,0,0,0,1,2,"1.6,0.8",,,,0,,,0,0
3267,vector掩体buff,,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,1,2,5,12,0,0,"4286:1,4287:1",0,"10,10",0,0,0,"5,0.1,12",,,,,,,0,0
3268,9mm弹壳,shell/9mm,1,0.3,1,0.3,0,1,1,0,0,0,0,0,0,0,0,0,"0,0,180",45,0,0,0,0,0,0,0,0,0,0,1,2,"0.3,0.3",,,,0,,,0,0
3269,g36找人子弹,,1,0,5,0,0,1,1,0,0,0,0,1,0,5000,0,0,0,30,0,1,0,0,531,0,0,0,0,0,0,0,"0.35,0.35,1",,,,,,,0,0
3270,同心技变大,BattleCharacterExpandScale,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,0,0
3271,步枪子弹,bullet/bullet2,1,0,5,0,0,1,1,0,0,0,0,1,0,5000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,"0.7,0.7",,,BT_Sniper_rifle_silencer,0,,,0,0
3272,vsk皮肤特效左,vsk_zhuahen,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,"2,2,2",,,,,,,0,0
3273,步枪子弹,bullet/bullet2,1,0,5,0,0,1,1,0,0,0,0,1,0,5000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,"0.7,0.7",,,BT_Sniper_rifle_silencer,0,,,0,0
3274,vsk皮肤特效右,vsk_zhuahen2,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,"2,2,2",,,,,,,0,0
3275,四式皮肤特效,sishi_texiao,2,"1,-1.1",2,"1,-1.1",0,1,1,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,1,2,1,,,,,,,0,0
3276,g36同心技特效,txj_zhengti,5,"0.2,0.8",5,"0.2,0.8",0,0,0,0,1,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,"2,2,2",3270,30,,,,,0,0
3277,春田同心技特效,txj_zhengti02,5,"0.2,0.8",5,"0.2,0.8",0,0,0,0,1,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,"2,2,2",3270,30,,,,,0,0
3278,hs2000圣诞add,,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,2,30,30,0,0,4293,0,0,0,0,0,1,,,,,,,0,0
3279,hs2000圣诞特效,jqr_hudun,2,"0,-1,0.5",2,"0,-1,0.5",0,0,0,1,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,"0.5,0.5,0.5",,,,,,,1,0
3280,我方枪口火光,Fire,motuo,"1.9,-0.6",motuo,"1.9,-0.6",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,,,,,,,0,0
3281,机枪子弹,bullet/bullet2,motuo,"1.9,-0.6",motuo,"11.9,-0.6",0,1,1,0,0,0,0,1,0,5000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"0.35,0.35,1",,,,,,,0,0
3282,霰弹枪爆裂射击,bullet/bullet2,1,0,5,0,0,1,1,0,1,0,0,1,0,9000,0,0,0,30,0,1,0,0,532,0,0,0,0,0,1,0,"0.35,0.35,1",,,BT_Shot_1,0,,,0,0
3283,TKP408统计[*],,8,"-3.9,0,-1.7",8,"-3.9,0,-1.7",0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2,8,13,0,0,"4316:1,4317:1,4318:1,4319:1,4320:1,4321:1",0,"0,0,0,0,0,0",0,0,0,"8,0.1,13",,,,,,,0,0
3284,TKP408统计HG,,8,"-3.9,0,-1.7",8,"-3.9,0,-1.7",0,1,1,1,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,1521,0,1,0
3285,TKP408统计SMG,,8,"-3.9,0,-1.7",8,"-3.9,0,-1.7",0,1,1,1,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,1522,0,1,0
3286,TKP408统计RF,,8,"-3.9,0,-1.7",8,"-3.9,0,-1.7",0,1,1,1,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,1523,0,1,0
3287,TKP408统计AR,,8,"-3.9,0,-1.7",8,"-3.9,0,-1.7",0,1,1,1,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,1524,0,1,0
3288,TKP408统计MG,,8,"-3.9,0,-1.7",8,"-3.9,0,-1.7",0,1,1,1,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,1525,0,1,0
3289,TKP408统计SG,,8,"-3.9,0,-1.7",8,"-3.9,0,-1.7",0,1,1,1,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,1526,0,1,0
3290,机枪子弹,bullet/bullet3,1,0,5,0,0,1,1,0,0,0,0,1,0,5000,0,0,0,0,0,1,0,0,542,0,0,0,0,0,1,0,"0.35,0.35,1",,,BT_machine,0,,,0,0
3291,马卡洛夫find(),,1,0,5,0,0,1,1,0,0,0,0,1,0,5000,0,0,0,30,0,1,0,0,534,0,0,0,0,0,0,0,"0.35,0.35,1",,,,,,,0,0
3292,马卡洛夫影响格,,8,"-3.9,0,-1.7",8,"-3.9,0,-1.7",0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,1,0,0,0,0,0,0,0,0,1,0,"2,0,4",,,,,,,0,0
3293,马卡洛夫影响格,,3,"1.75,0,0",3,"1.75,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,2,2,4,0,0,4331,0,0,0,0,0,"2,0,4",,,,,,,0,0
3294,马卡洛夫影响格,,3,"-3.05,0,0",3,"-3.05,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,2,2,12,0,0,4331,0,0,0,0,0,"2,0,12",,,,,,,0,0
3295,XM3子弹,bullet/bullet2,1,0,5,0,0,1,1,0,0,0,0,1,0,5000,0,0,0,0,0,1,0,0,535,0,0,0,0,0,1,0,"0.7,0.7",,,BT_rifle,0,,,0,0
3296,铁血芯片-召唤物,,1,0,5,0,0,1,1,0,1,0,0,1,0,3500,0,0,0,0,0,1,0,0,536,0,0,0,0,0,1,0,1,,,,0,,,0,0
3297,RMB-93招人,,1,0,5,0,0,1,1,0,1,0,0,1,0,3500,0,0,0,0,0,1,0,0,537,0,0,0,0,0,0,0,1,,,,0,,,0,0
3298,马卡洛夫命中找人,,1,0,5,0,0,1,1,0,1,0,0,1,0,3500,0,0,0,0,0,1,0,0,538,0,0,0,0,0,1,0,1,,,,0,,,0,0
3299,马卡洛夫回避找人,,1,0,5,0,0,1,1,0,1,0,0,1,0,3500,0,0,0,0,0,1,0,0,539,0,0,0,0,0,1,0,1,,,,0,,,0,0
3300,mg4弹射1,,3,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,1528,0,1,0
3301,mg4弹射2,,3,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,1529,0,1,0
3302,机枪子弹1,Tiaodan_tw,3,"0,1.5,20",5,0,"0,0,20",1,1,0,0,0,0,1,0,3250,0,0,0,0,0,1,0,0,540,0,0,0,0,0,1,0,"0.35,0.35,1",,,,,,,0,0
3303,机枪子弹2,Tiaodan_tw,3,"0,1.5,20",5,0,"0,0,20",1,1,0,0,0,0,1,0,3250,0,0,0,0,0,1,0,0,541,0,0,0,0,0,1,0,"0.35,0.35,1",,,,,,,0,0
3304,马卡洛夫命中找人,,1,0,5,0,0,1,1,0,1,0,0,1,0,3500,0,0,0,0,0,1,0,0,543,0,0,0,0,0,0,0,1,,,,,,,0,0
3305,马卡洛夫回避找人,,1,0,5,0,0,1,1,0,1,0,0,1,0,3500,0,0,0,0,0,1,0,0,544,0,0,0,0,0,0,0,1,,,,,,,0,0
3306,mg4弹射3,,3,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,1530,0,1,0
3307,机枪子弹3,Tiaodan_tw,3,"0,1.5,20",5,0,"0,0,20",1,1,0,0,0,0,1,0,3250,0,0,0,0,0,1,0,0,545,0,0,0,0,0,1,0,"0.35,0.35,1",,,,,,,0,0
3308,机枪子弹-普通1,Tiaodan_tw,3,"0,1.5,20",5,0,"0,0,20",1,0,0,0,0,0,1,0,3250,0,0,0,0,0,1,0,0,546,0,0,0,0,0,1,0,"0.35,0.35,1",,,,,,,0,0
3309,机枪子弹-普通2,Tiaodan_tw,3,"0,1.5,20",5,0,"0,0,20",1,0,0,0,0,0,1,0,3250,0,0,0,0,0,1,0,0,547,0,0,0,0,0,1,0,"0.35,0.35,1",,,,,,,0,0
3310,机枪子弹-普通3,Tiaodan_tw,3,"0,1.5,20",5,0,"0,0,20",1,0,0,0,0,0,1,0,3250,0,0,0,0,0,1,0,0,548,0,0,0,0,0,1,0,"0.35,0.35,1",,,,,,,0,0
3311,mg4受击特效,Tiaodan_sj,5,0,5,0,0,1,1,1,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,2,"2.5,2.5,2.5",,,,,,,1,0
3312,机枪子弹,bullet/bullet2,1,0,5,0,0,1,1,0,0,0,0,1,0,5000,0,0,0,0,0,1,0,0,533,0,0,0,0,0,1,0,"0.35,0.35,1",,,BT_machine,0,,,0,0
3313,机枪无判定子弹,bullet/bullet3,1,0,5,0,0,1,1,0,0,0,0,1,0,5000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,"0.35,0.35,1",,,BT_machine,0,,,0,0
3314,夹心酱爆炸,,6,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,2,2,1,1,0,0,0,0,0,0,1,0,1,3388,1,,,,,0,0
3315,夹心酱爆炸·飞踢,,6,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,2,1,*101,0,0,0,4393,0,0,0,1,0,1,,,XXS_Skill_Kick,0,,,0,0
3316,百合铃魔法阵,,6,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,2,1,*101,0,562,0,"4434:1,4435:1",0,"0,0",0,1,0,1,,,,,,,0,0
3317,美杜莎子弹,Medusa_zidan,add,0,5,0,0,1,1,0,0,0,0,1,0,5000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,"0.35,0.35,1",3410,-1,,,,,0,0
3318,美杜莎无判定子弹,,add,0,5,0,0,1,1,0,0,0,0,1,0,5000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"0.35,0.35,1",3419,-1,,0,,,0,0
3319,美杜莎火光,Medusa_mfz,add,0,add,0,0,1,1,0,0,0,0,0,0,0,0,0,"0,20,0",30,0,1,0,0,0,0,0,0,0,0,1,1,1,,,,0,,,0,0
3320,灰熊影响格1,,3,"1.75,0,0",3,"1.75,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,2,2,4,0,0,4384,0,0,0,0,0,"2,0,4",,,,,,,0,0
3321,灰熊影响格2,,3,"-0.65,0,4.2",3,"-0.65,0,4.2",0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,2,2,4,0,0,4384,0,0,0,0,0,"2,0,4",,,,,,,0,0
3322,灰熊影响格3,,3,"-0.65,0,-4.2",3,"-0.65,0,-4.2",0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,2,2,4,0,0,4384,0,0,0,0,0,"2,0,4",,,,,,,0,0
3323,灰熊影响格4,,3,"-3.05,0,4.2",3,"-3.05,0,4.2",0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,2,2,4,0,0,4384,0,0,0,0,0,"2,0,4",,,,,,,0,0
3324,灰熊影响格5,,3,"-3.05,0,-4.2",3,"-3.05,0,-4.2",0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,2,2,4,0,0,4384,0,0,0,0,0,"2,0,4",,,,,,,0,0
3325,灰熊召唤物,,3,40,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1531,0,0,0
3326,夹心酱煮饭生成,DropkickonMyDevil_Minigame,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,2,1,,,,,,,0,0
3352,百合铃随机,,3,"-0.65,0,0",3,"-0.65,0,0",0,0,0,0,0,1,"-2.4,0,0;0,0,4.2;0,0,-4.2",0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,1,"3353,3354,3355","0,0,0",,,,,0,0
3353,百合铃三叉戟,,7,"2.4,0,0",7,"2.4,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,2,2,4,0,0,4396,0,0,0,0,0,1,,,,,,,0,0
3354,百合铃铁处女,,7,"0,0,4.2",7,"0,0,4.2",0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,2,2,4,0,0,"4397:1,445301:1",0,"0,0",0,0,0,1,,,,,,,0,0
3355,百合铃电锯,,7,"0,0,-4.2",7,"0,0,-4.2",0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,2,2,4,0,0,"4398:1,445401:1",0,"0,0",0,0,0,1,,,,,,,0,0
3356,铁处女判定,bullet/bullet2,1,0,5,0,0,1,1,0,0,0,0,1,0,5000,0,0,0,0,0,1,0,0,563,0,0,0,0,0,1,0,"0.35,0.35,1",,,BT_machine,0,,,0,0
3357,电锯判定,bullet/bullet2,1,0,5,0,0,1,1,0,0,0,0,1,0,5000,0,0,0,0,0,1,0,0,564,0,0,0,0,0,1,0,"0.35,0.35,1",,,BT_machine,0,,,0,0
3358,美杜莎石化判定,,1,0,5,0,0,1,1,0,1,0,0,1,0,5000,0,0,0,0,0,1,0,0,565,0,0,0,0,0,1,0,"0.35,0.35,1",,,,0,,,0,0
3359,佩克拉攻击,,1,0,5,0,0,1,1,0,0,0,0,1,0,5000,0,0,0,0,0,1,0,0,567,0,0,0,0,0,1,0,"0.7,0.7",,,,,,,0,0
3360,佩克拉判定,,1,0,2,0,0,1,1,0,0,0,0,1,0,5000,0,0,0,0,0,1,0,0,566,0,0,0,0,0,0,0,"0.7,0.7",,,,,,,0,0
3361,米诺斯身前判定,,3,"2.4,0,0",3,"2.4,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,2,2,4,0,0,4412,0,0,0,0,0,"2,0.1,2",,,,,,,0,0
3362,米诺斯反馈召唤物,,3,"20,0,0",3,"20,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1543,0,0,0
3363,米诺斯特效,,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,0,0
3364,米诺斯伤害,,3,"1.75,0,0",3,"1.75,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,2,2,2,568,0,4415,0,0,0,0,0,"2,0.1,2",,,,,,,0,0
3365,米诺斯子弹,,1,0,5,0,0,1,1,0,1,0,0,1,0,3000,0,0,0,30,0,1,0,0,7,0,0,0,0,0,1,0,1,3416,-1,,,,,0,0
3366,米诺斯特效,,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,,,0,0
3367,百合铃反馈召唤物1,,3,"20,0,0",3,"20,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1544,0,0,0
3368,百合铃反馈召唤物2,,3,"20,0,0",3,"20,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1545,0,0,0
3369,百合铃反馈召唤物3,,3,"20,0,0",3,"20,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1546,0,0,0
3370,百合铃反馈召唤物4,,3,"20,0,0",3,"20,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1547,0,0,0
3371,百合铃反馈召唤物5,,3,"20,0,0",3,"20,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1548,0,0,0
3372,百合铃反馈召唤物6,,3,"20,0,0",3,"20,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1549,0,0,0
3373,百合铃反馈召唤物7,,3,"20,0,0",3,"20,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1550,0,0,0
3374,百合铃反馈召唤物8,,3,"20,0,0",3,"20,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1551,0,0,0
3375,百合铃反馈召唤物9,,3,"20,0,0",3,"20,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1552,0,0,0
3376,百合铃反馈召唤物10,,3,"20,0,0",3,"20,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1553,0,0,0
3377,铁处女判定,bullet/bullet2,1,0,5,0,0,1,1,0,0,0,0,1,0,5000,0,0,0,0,0,1,0,0,569,0,0,0,0,0,1,0,"0.35,0.35,1",,,BT_machine,0,,,0,0
3378,米诺斯伤害1,,3,"2.4,0,0",3,"2.4,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,2,2,4,570,0,4415,0,0,0,0,0,"2,0.1,4",,,,,,,0,0
3379,米诺斯伤害2,,3,"2.4,0,0",3,"2.4,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,2,2,4,571,0,4415,0,0,0,0,0,"2,0.1,4",,,,,,,0,0
3380,米诺斯伤害3,,3,"2.4,0,0",3,"2.4,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,2,2,4,572,0,4415,0,0,0,0,0,"2,0.1,4",,,,,,,0,0
3381,米诺斯伤害4,,3,"2.4,0,0",3,"2.4,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,2,2,4,573,0,4415,0,0,0,0,0,"2,0.1,4",,,,,,,0,0
3382,米诺斯伤害5,,3,"2.4,0,0",3,"2.4,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,2,2,4,574,0,4415,0,0,0,0,0,"2,0.1,4",,,,,,,0,0
3383,米诺斯伤害6,,3,"2.4,0,0",3,"2.4,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,2,2,4,575,0,4415,0,0,0,0,0,"2,0.1,4",,,,,,,0,0
3384,米诺斯伤害7,,3,"2.4,0,0",3,"2.4,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,2,2,4,576,0,4415,0,0,0,0,0,"2,0.1,4",,,,,,,0,0
3385,米诺斯伤害8,,3,"2.4,0,0",3,"2.4,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,2,2,4,577,0,4415,0,0,0,0,0,"2,0.1,4",,,,,,,0,0
3386,米诺斯伤害9,,3,"2.4,0,0",3,"2.4,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,2,2,4,578,0,4415,0,0,0,0,0,"2,0.1,4",,,,,,,0,0
3387,米诺斯伤害10,,3,"2.4,0,0",3,"2.4,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,2,2,4,579,0,4415,0,0,0,0,0,"2,0.1,4",,,,,,,0,0
3388,夹心酱爆炸,,7,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,2,2,1,1,561,0,0,0,0,0,1,0,1,,,,,,,0,0
3389,佩克拉光剑,,6,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,"0.4,0.4,0.4","3396,3397,3399,3400,3398","0,2,4,6,8",,,,,0,0
3390,佩克拉光剑手,,Lhand1,"0.6,0.6,0",Lhand1,"0.6,0.6,0",0,1,0,1,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,"0.8,0.8,0.8",,,,,,,0,0
3391,天使光环全5,pekora_gh05,hip,"0.2,0.9,0",hip,"0.2,0.9,0",0,1,0,1,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,1,0,"0.5,0.5,0.5",,,,,,,0,0
3392,天使光环全4,pekora_gh04,2,"0.3,0.9,0",2,"0.3,0.5,0",0,1,0,1,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,1,0,"0.5,0.5,0.5",,,,,,,0,0
3393,天使光环全3,pekora_gh03,2,"0.3,0.5,0",2,"0.3,0.5,0",0,1,0,1,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,1,0,"0.5,0.5,0.5",,,,,,,0,0
3394,天使光环全2,pekora_gh02,2,"0.3,0.5,0",2,"0.3,0.5,0",0,1,0,1,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,1,0,"0.5,0.5,0.5",,,,,,,0,0
3395,天使光环全1,pekora_gh01,2,"0.3,0.5,0",2,"0.3,0.5,0",0,1,0,1,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,1,0,"0.5,0.5,0.5",,,,,,,0,0
3396,佩克拉光剑,pekora_jian02,7,"0,-0.2,0",7,"0,-0.2,0",0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,"0.4,0.4,0.4",3408,10,Pekola_LargeSword_Atk,10,,,0,0
3397,佩克拉光剑,pekora_jian02,7,"-0.4,-0.2,0",7,"-0.45,-0.2,0",0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,"0.4,0.4,0.4",3408,10,,,,,0,0
3398,佩克拉光剑,pekora_jian02,7,"0.4,-0.2,0",7,"0.45,-0.2,0",0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,"0.4,0.4,0.4",3408,10,,,,,0,0
3399,佩克拉光剑,pekora_jian02,7,"-0.2,-0.2,0",7,"-0.22,-0.2,0",0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,"0.4,0.4,0.4",3408,10,,,,,0,0
3400,佩克拉光剑,pekora_jian02,7,"0.2,-0.2,0",7,"0.22,-0.2,0",0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,"0.4,0.4,0.4",3408,10,,,,,0,0
3401,佩克拉光剑驱散,pekora_jian03,6,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,"0.4,0.4,0.4",,,Pekola_SmallSword_Atk,10,,,0,0
3402,夹心酱受击,jashinchan_sj,hair,"1.5,0,-1.5",hair,"1.5,0,-1.5",0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,,,0,0
3403,夹心酱飞踢,jashinchan_ft_yz,hip,"1.1,-2.6,1.5",hip,"1.1,-2.6,1.5",0,1,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,0,0
3405,影响格测试,testcube,3,-0.65,3,-0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,150,1,3,"7,12,17",0,0,0,101,0,0,0,0,0,1,,,,,,,0,0
3406,百合铃特效1,yurine_dfz_cx,3,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,"90,0,0",60,0,0,0,0,0,0,0,0,0,0,0,0,"0.8,0.8,0.8",,,YurineHanazono_Skill,0,,,0,0
3407,百合铃特效2,yurine_dfz_xs,6,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,"90,0,0",90,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,0,0
3408,佩克拉小光剑受击,pekora_fj_sj,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,0,0
3409,美杜莎技能特效,Medusa_yan_g,Leye1,"-0.3,-0.05,0",Leye1,"-0.3,-0.05,0",0,0,0,1,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,1,,,Medusa_Skill,0,,,0,0
3410,美杜莎受击特效,Medusa_zidan_sj,7,0,7,0,0,0,0,0,0,1,"-0.1,0.1,0;0,0,0;0.1,0.1,0;-0.1,-0.1,0;0.1,0,0.1",0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,0,0
3411,百合铃三叉戟,yurine_daoju01,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,2,1,,,YurineHanazono_Buff,0,,,0,0
3412,百合铃铁处女,yurine_daoju02,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,2,1,,,YurineHanazono_Buff,0,,,0,0
3413,百合铃电锯,yurine_daoju03,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,2,1,,,YurineHanazono_Buff,0,,,0,0
3414,米诺斯冲击,minosu_chong,hip,"1,0,0",hip,"1,0,0",0,1,0,1,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,"1.5,1.5,1.5",,,,,,,0,0
