id,actions,up_rate,min_time,time_weight,move_speed,interact_point,interact_point_offset
44305,"116501,116501,116501,116502,116503,116504,3,43508,18,43104,41919,43105,42023,459044,42032,116500,420472,64305,472182,42070,47225","13,13,13,25,45,30,50,100,0,101,102,100,30,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,9,45,10,10,30,30,10,10,20,10,5,5","0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
44306,"100701,100701,100701,100702,100703,100704,3,43508,18,450102,43104,41919,43105,42023,459044,42032,100700,420472,64306,472182,42070,47225","12,12,12,12,50,50,50,50,0,100,101,102,100,30,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,10,9,45,10,10,30,30,10,10,20,10,5,5","0,0,0,0,2,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
44308,"107001,107001,107001,107002,107003,107004,3,43508,18,43104,41919,43105,420231,459044,42032,46603,107000,420472,64308,472182,42070,47225","12,12,12,12,50,50,50,50,0,101,102,100,30,30,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,9,45,10,10,30,30,30,10,10,20,10,5,5","0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0",0.0,,
44309,"115901,115901,115901,115902,115903,115904,3,43508,18,450102,43104,41919,43105,42023,459044,42032,115900,420472,64309,472182,42070,47225","25,25,25,100,40,10,50,100,0,100,101,102,100,30,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,10,9,45,10,10,30,30,10,10,20,10,5,5","0,0,0,0,2,0,0,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
44310,"100801,100801,100801,100802,100803,100804,3,43508,18,450102,43104,41919,43105,42023,459044,42032,100800,420472,64310,472182,42070,47225","25,25,25,100,40,20,50,100,0,100,101,102,100,30,30,30,30,30,30,20,10,10","5,5,5,10,30,45,10,10,11,10,9,45,10,10,30,30,10,10,20,10,5,5","0,0,0,0,2,0,0,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
44702,"123401,123401,123401,123402,123403,123404,3,43508,18,450102,43104,41919,43105,42023,459044,42032,123400,420472,472182,42070,47225,48604","17,17,17,5,30,30,50,100,0,100,101,102,100,30,30,30,30,30,20,10,10,10","5,5,5,10,30,45,10,10,11,10,9,45,10,10,30,30,10,10,10,5,16,5","0,0,0,0,2,0,0,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
44703,"123801,123801,123801,123802,123803,123804,3,43508,18,43104,41919,43105,42023,459044,42032,123800,420472,472182,42070,47225,48604","17,17,17,5,30,30,50,100,0,101,102,100,30,30,30,30,30,20,10,10,10","5,5,5,10,30,45,10,10,11,9,45,10,10,30,30,10,10,10,5,16,5","0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
44704,"122201,122201,122201,122202,122203,122204,3,43508,18,43104,41919,43105,42023,459044,42032,122200,420472,472182,42070,47225,48604","12,12,12,12,50,50,50,50,0,101,102,100,30,30,30,30,30,20,10,10,10","5,5,5,10,30,45,10,10,11,9,45,10,10,30,30,10,10,10,5,16,5","0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
44705,"113601,113601,113601,113602,113603,113604,3,43508,18,450102,43104,41919,43105,42023,459044,42032,113600,420472,472182,42070,47225,48604","12,12,12,12,50,50,50,50,0,100,101,102,100,30,30,30,30,30,20,10,10,10","5,5,5,10,30,45,10,10,11,10,9,45,10,10,30,30,10,10,10,5,16,5","0,0,0,0,2,0,0,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
44706,"115001,115001,115001,115002,115003,115004,3,43508,18,43104,41919,43105,42023,459044,42032,115000,420472,472182,42070,47225,48604","10,10,10,20,40,40,50,100,0,101,102,100,30,30,30,30,30,20,10,10,10","5,5,5,10,30,60,10,10,11,9,45,10,10,30,30,10,10,10,5,16,5","0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
44707,"118701,118701,118701,118702,118703,118704,3,43508,18,43104,41919,43105,42023,459044,42032,118700,420472,472182,42070,47225,48604","12,12,12,12,50,50,50,50,0,101,102,100,30,30,30,30,30,20,10,10,10","5,5,5,10,30,45,10,10,11,9,45,10,10,30,30,10,10,10,5,16,5","0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
44708,"101401,101401,101401,101402,101403,101404,3,43508,18,43104,41919,43105,42023,459044,42032,101400,420472,472182,42070,47225,48604","12,12,12,12,50,50,50,50,0,101,102,100,30,30,30,30,30,20,10,10,10","5,5,5,10,30,45,10,10,11,9,45,10,10,30,30,10,10,10,5,16,5","0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
44709,"105101,105101,105101,105102,105103,105104,3,43508,18,43104,41919,43105,42023,459044,42032,105100,420472,472182,42070,47225,48604","13,13,13,25,45,30,50,100,0,101,102,100,30,30,30,30,30,20,10,10,10","5,5,5,10,30,45,10,10,11,9,45,10,10,30,30,10,10,10,5,16,5","0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0",0.0,,
