id,name,code,description,lvup_description,skill_group_id,level,train_coin_type,train_coin_number,skill_up_time,spot_type,spot_belong,spot_echelon,cd_time,cd_time_type,consumption,start_range,is_night,data_pool,is_airborne,airborne_mission_buff_config_id,effect_cast,effect_self,effect_target,trigger_id,target_id,special_spot_add,special_spot_minus,mission_buff_add,mission_buff_minus,subsidiary_mission_skill,is_manual,allyteam_summoner,ap_cost,consumption_item,drop_item,fun_game_type,fun_game_name,fun_game_result_sub
6440500,按下密码台5按钮0,1,,,6440500,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,644001301,1,"6440500:1,6449997:1","6440510:1,6440520:1,6440530:1,6440540:1,6440550:1,6440560:1,6440570:1,6440580:1,6440590:1",,,"6440015,6440025,6440129",6441110,0,0,,,0,,
6440510,按下密码台5按钮1,1,,,6440510,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,644001301,1,"6440510:1,6449997:1","6440520:1,6440530:1,6440540:1,6440550:1,6440560:1,6440570:1,6440580:1,6440590:1,6440500:1",,,"6440015,6440025,6440129",6441111,0,0,,,0,,
6440520,按下密码台5按钮2,1,,,6440520,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,644001301,1,"6440520:1,6449997:1","6440530:1,6440540:1,6440550:1,6440560:1,6440570:1,6440580:1,6440590:1,6440500:1,6440510:1",,,"6440015,6440021",6441112,0,0,,,0,,
6440530,按下密码台5按钮3,1,,,6440530,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,644001301,1,"6440530:1,6449997:1","6440540:1,6440550:1,6440560:1,6440570:1,6440580:1,6440590:1,6440500:1,6440510:1,6440520:1",,,"6440015,6440025,6440129",6441113,0,0,,,0,,
6440540,按下密码台5按钮4,1,,,6440540,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,644001301,1,"6440540:1,6449997:1","6440550:1,6440560:1,6440570:1,6440580:1,6440590:1,6440500:1,6440510:1,6440520:1,6440530:1",,,"6440015,6440025,6440129",6441114,0,0,,,0,,
6440550,按下密码台5按钮5,1,,,6440550,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,644001301,1,"6440550:1,6449997:1","6440560:1,6440570:1,6440580:1,6440590:1,6440500:1,6440510:1,6440520:1,6440530:1,6440540:1",,,"6440015,6440025,6440129",6441115,0,0,,,0,,
6440560,按下密码台5按钮6,1,,,6440560,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,644001301,1,"6440560:1,6449997:1","6440570:1,6440580:1,6440590:1,6440500:1,6440510:1,6440520:1,6440530:1,6440540:1,6440550:1",,,"6440015,6440025,6440129",6441116,0,0,,,0,,
6440570,按下密码台5按钮7,1,,,6440570,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,644001301,1,"6440570:1,6449997:1","6440580:1,6440590:1,6440500:1,6440510:1,6440520:1,6440530:1,6440540:1,6440550:1,6440560:1",,,"6440015,6440025,6440129",6441117,0,0,,,0,,
6440580,按下密码台5按钮8,1,,,6440580,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,644001301,1,"6440580:1,6449997:1","6440590:1,6440500:1,6440510:1,6440520:1,6440530:1,6440540:1,6440550:1,6440560:1,6440570:1",,,"6440015,6440025,6440129",6441118,0,0,,,0,,
6440590,按下密码台5按钮9,1,,,6440590,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,644001301,1,"6440590:1,6449997:1","6440500:1,6440510:1,6440520:1,6440530:1,6440540:1,6440550:1,6440560:1,6440570:1,6440580:1",,,"6440015,6440025,6440129",6441119,0,0,,,0,,
6440600,按下密码台6按钮0,1,,,6440600,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,644001401,1,"6440600:1,6449997:1","6440610:1,6440620:1,6440630:1,6440640:1,6440650:1,6440660:1,6440670:1,6440680:1,6440690:1",,,"6440015,6440026,6440129",6441110,0,0,,,0,,
6440610,按下密码台6按钮1,1,,,6440610,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,644001401,1,"6440610:1,6449997:1","6440620:1,6440630:1,6440640:1,6440650:1,6440660:1,6440670:1,6440680:1,6440690:1,6440600:1",,,"6440015,6440022",6441111,0,0,,,0,,
6440620,按下密码台6按钮2,1,,,6440620,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,644001401,1,"6440620:1,6449997:1","6440630:1,6440640:1,6440650:1,6440660:1,6440670:1,6440680:1,6440690:1,6440600:1,6440610:1",,,"6440015,6440026,6440129",6441112,0,0,,,0,,
6440630,按下密码台6按钮3,1,,,6440630,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,644001401,1,"6440630:1,6449997:1","6440640:1,6440650:1,6440660:1,6440670:1,6440680:1,6440690:1,6440600:1,6440610:1,6440620:1",,,"6440015,6440026,6440129",6441113,0,0,,,0,,
6440640,按下密码台6按钮4,1,,,6440640,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,644001401,1,"6440640:1,6449997:1","6440650:1,6440660:1,6440670:1,6440680:1,6440690:1,6440600:1,6440610:1,6440620:1,6440630:1",,,"6440015,6440026,6440129",6441114,0,0,,,0,,
6440650,按下密码台6按钮5,1,,,6440650,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,644001401,1,"6440650:1,6449997:1","6440660:1,6440670:1,6440680:1,6440690:1,6440600:1,6440610:1,6440620:1,6440630:1,6440640:1",,,"6440015,6440026,6440129",6441115,0,0,,,0,,
6440660,按下密码台6按钮6,1,,,6440660,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,644001401,1,"6440660:1,6449997:1","6440670:1,6440680:1,6440690:1,6440600:1,6440610:1,6440620:1,6440630:1,6440640:1,6440650:1",,,"6440015,6440026,6440129",6441116,0,0,,,0,,
6440670,按下密码台6按钮7,1,,,6440670,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,644001401,1,"6440670:1,6449997:1","6440680:1,6440690:1,6440600:1,6440610:1,6440620:1,6440630:1,6440640:1,6440650:1,6440660:1",,,"6440015,6440026,6440129",6441117,0,0,,,0,,
6440680,按下密码台6按钮8,1,,,6440680,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,644001401,1,"6440680:1,6449997:1","6440690:1,6440600:1,6440610:1,6440620:1,6440630:1,6440640:1,6440650:1,6440660:1,6440670:1",,,"6440015,6440026,6440129",6441118,0,0,,,0,,
6440690,按下密码台6按钮9,1,,,6440690,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,644001401,1,"6440690:1,6449997:1","6440600:1,6440610:1,6440620:1,6440630:1,6440640:1,6440650:1,6440660:1,6440670:1,6440680:1",,,"6440015,6440026,6440129",6441119,0,0,,,0,,
6449901,【标记】错误1,1,,,6449901,1,0,0,0,-1,-1,-1,0,0,0,2,0,0,0,0,0,0,0,,644001101,6440300:1,"6440310:1,6440320:1,6440330:1,6440340:1,6440350:1,6440360:1,6440370:1,6440380:1,6440390:1",,,,0,0,0,,,0,,
6449902,【标记】错误2,1,,,6449902,1,0,0,0,-1,-1,-1,0,0,0,2,0,0,0,0,0,0,0,,644001201,6440400:1,"6440410:1,6440420:1,6440430:1,6440440:1,6440450:1,6440460:1,6440470:1,6440480:1,6440490:1",,,,0,0,0,,,0,,
6449903,【标记】错误3,1,,,6449903,1,0,0,0,-1,-1,-1,0,0,0,2,0,0,0,0,0,0,0,,644001301,6440500:1,"6440510:1,6440520:1,6440530:1,6440540:1,6440550:1,6440560:1,6440570:1,6440580:1,6440590:1",,,,0,0,0,,,0,,
6449904,【标记】错误4,1,,,6449904,1,0,0,0,-1,-1,-1,0,0,0,2,0,0,0,0,0,0,0,,644001401,6440600:1,"6440610:1,6440620:1,6440630:1,6440640:1,6440650:1,6440660:1,6440670:1,6440680:1,6440690:1",,,,0,0,0,,,0,,
6449999,歌莉娅扔出,1,炸它个稀巴烂,,6449999,1,0,0,0,-1,-1,"4,5,6",0,0,0,1,0,0,0,0,0,0,0,,,6449999:1,,,,,6449999,0,0,524:1,,0,,
6460001,【标记】刨冰I初始化,1,,,6460001,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,6460001:1,,,,,0,0,0,,,0,,
6460002,【标记】帐篷I初始化,1,,,6460002,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,6460002:1,,,,,0,0,0,,,0,,
6460003,【标记】帐篷II初始化,1,,,6460003,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,6460003:1,,,,,0,0,0,,,0,,
6460004,【标记】帐篷III初始化,1,,,6460004,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,6460004:1,,,,,0,0,0,,,0,,
6460005,【标记】帐篷I初始化,1,,,6460005,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,6460005:1,,,,,0,0,0,,,0,,
6460006,【标记】帐篷II初始化,1,,,6460006,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,6460006:1,,,,,0,0,0,,,0,,
6460007,【标记】帐篷III初始化,1,,,6460007,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,6460007:1,,,,,0,0,0,,,0,,
6460008,【标记】帐篷IV初始化,1,,,6460008,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,6460008:1,,,,,0,0,0,,,0,,
6460009,帐篷I搜寻,1,夹心酱//c你在哪呢?,,6460009,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,646000201,1,6460010:1,6460002:1,,,"6460025,6460024,6460023",6460001,0,0,,,0,,
6460010,帐篷II搜寻,1,夹心酱//c你在哪呢?,,6460010,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,646000301,1,6460010:1,6460003:1,,,"6460025,6460024,6460023",6460001,0,0,,,0,,
6460011,帐篷III搜寻,1,夹心酱//c你在哪呢?,,6460011,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,646000401,1,6460010:1,6460004:1,,,"6460025,6460024,6460023",6460001,0,0,,,0,,
6460012,帐篷I搜寻,1,夹心酱//c你在哪呢?,,6460012,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,646000501,1,6460010:1,6460005:1,,,"6460025,6460024,6460023,6460022",6460001,0,0,,,0,,
6460013,帐篷II搜寻,1,夹心酱//c你在哪呢?,,6460013,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,646000601,1,6460010:1,6460006:1,,,"6460025,6460024,6460023,6460022",6460001,0,0,,,0,,
6460014,帐篷III搜寻,1,夹心酱//c你在哪呢?,,6460014,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,646000701,1,6460010:1,6460007:1,,,"6460025,6460024,6460023,6460022",6460001,0,0,,,0,,
6460015,帐篷IV搜寻,1,夹心酱//c你在哪呢?,,6460015,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,646000801,1,6460010:1,6460008:1,,,"6460025,6460024,6460023,6460022",6460001,0,0,,,0,,
6460016,【标记】刨冰II初始化,1,,,6460016,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,6460011:1,,,,,0,0,0,,,0,,
6460017,【标记】刨冰III初始化,1,,,6460017,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,6460012:1,,,,,0,0,0,,,0,,
6460018,【标记】刨冰IV初始化,1,,,6460018,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,6460013:1,,,,,0,0,0,,,0,,
6460019,【标记】刨冰V初始化,1,,,6460019,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,6460014:1,,,,,0,0,0,,,0,,
6460020,【标记】翻帐篷,1,,,6460020,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,6460021:1,,,,,0,0,0,,,0,,
6460021,【标记】翻帐篷,1,,,6460021,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,6460020:1,,,,,0,0,0,,,0,,
6460022,【标记】帐篷I搜寻,1, ,,6460022,1,0,0,0,-1,-1,-1,0,0,0,4,0,0,0,0,0,0,0,646002001,646002001,"6460021:1,6460024:1",6460020:1,,,,0,0,0,,,0,,
6460023,【标记】帐篷II搜寻,1,,,6460023,1,0,0,0,-1,-1,-1,0,0,0,4,0,0,0,0,0,0,0,646002101,646002101,"6460022:1,6460025:1",6460021:1,,,,0,0,0,,,0,,
6460024,【标记】帐篷III搜寻,1,,,6460024,1,0,0,0,-1,-1,-1,0,0,0,4,0,0,0,0,0,0,0,646002201,646002201,"6460023:1,6460026:1",6460022:1,,,,0,0,0,,,0,,
6460025,【标记】帐篷IV搜寻,1,,,6460025,1,0,0,0,-1,-1,-1,0,0,0,4,0,0,0,0,0,0,0,646002301,646002301,6460027:1,6460023:1,,,,0,0,0,,,0,,
6470001,【标记】控制台X初始化,1,,,6470001,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,6470001:1,,,,,0,0,0,,,0,,
6470002,【标记】控制台I初始化,1,,,6470002,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,6470002:1,,,,,0,0,0,,,0,,
6470003,【标记】控制台II初始化,1,,,6470003,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,6470003:1,,,,,0,0,0,,,0,,
6470004,启动控制台,1,,,6470004,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,647000101,,6470001:1,,,"6470007,6470010",6470001,0,0,,,0,,
6470005,破解I,1,,,6470005,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,647000401,,6470004:1,,,6470008,6470002,0,0,,,0,,
6470006,破解II,1,,,6470006,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,647000301,,6470003:1,,,6470009,6470002,0,0,,,0,,
6470007,【标记】启动后失效,1,,,6470007,1,0,0,0,-1,-1,-1,0,0,0,3,0,0,0,0,0,0,0,,647000201,6470004:1,,,,,0,0,0,,,0,,
6470008,【标记】提示1,1,,,6470008,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,6470005:1,,,,,0,0,0,,,0,,
6470009,【标记】提示2,1,,,6470009,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,6470006:1,,,,,0,0,0,,,0,,
6470010,【标记】提示3,1,,,6470010,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,6470007:1,,,,,0,0,0,,,0,,
6480001,【标记】上指示初始化,1,,,6480001,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,6480001:1,,,,,0,0,0,,,0,,
6480002,【标记】下指示初始化,1,,,6480002,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,6480002:1,,,,,0,0,0,,,0,,
6480003,【标记】左指示初始化,1,,,6480003,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,6480003:1,,,,,0,0,0,,,0,,
6480004,【标记】右指示初始化,1,,,6480004,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,6480004:1,,,,,0,0,0,,,0,,
6480005,【标记】控制台I指示初始化,1,,,6480005,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,6480005:1,,,,,0,0,0,,,0,,
6480006,【标记】控制台II指示初始化,1,,,6480006,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,6480006:1,,,,,0,0,0,,,0,,
6480007,【标记】控制台III指示初始化,1,,,6480007,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,6480007:1,,,,,0,0,0,,,0,,
6480008,破解控制台I,1,破解控制台,,6480008,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,648000501,1,"6480008:1,6480011:1",6480005:1,,,,6480001,0,0,,,0,,
6480009,破解控制台II,1,破解控制台,,6480009,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,648000601,1,"6480009:1,6480011:1",6480006:1,,,,6480001,0,0,,,0,,
6480010,破解控制台III,1,破解控制台,,6480010,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,648000701,1,"6480010:1,6480011:1",6480007:1,,,,6480001,0,0,,,0,,
6480011,【标记】线人用初始化,1,,,6480011,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,"6480012:1,6480004:1",,,,,0,0,0,,,0,,
6480012,【标记】奈乐用初始化,1,,,6480012,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,"6480013:1,6480004:1",,,,,0,0,0,,,0,,
6480013,【标记】市民用判负,1,,,6480013,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,6480016:1,,,,,0,0,0,,,0,,
6480014,【标记】控制台X指示初始化,1,,,6480014,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,6480018:1,,,,,0,0,0,,,0,,
6480015,【标记】控制台X指示初始化,1,,,6480015,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,6480019:1,,,,,0,0,0,,,0,,
6480016,破解控制台X,1,破解控制台,,6480016,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,648001801,1,,6480018:1,,,,6480001,0,0,,,0,,
6480017,破解控制台X,1,破解控制台,,6480017,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,648001901,1,,6480019:1,,,,6480001,0,0,,,0,,
6480018,转换机场,1,,,6480018,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,100007201&&648020501,1,,,,,1000073,6480002,0,0,,,0,,
6480019,转换重型机场,1,,,6480019,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,100007201&&648020501,1,,,,,1000073,6480002,0,0,,,0,,
6480020,【标记】传送节点初始化,1,,,6480020,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,6480075:1,,,,,0,0,0,,,0,,
6480021,破解控制台X,1,破解控制台,,6480021,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,648001801,1,,6480018:1,,,,6480001,0,0,,,0,,
6480022,【标记】EMP初始化,1,,,6480022,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,6480020:1,,,,,0,0,0,,,0,,
6480023,EMP启动,1,启动EMP，瘫痪周围的敌方单位,,6480023,1,0,0,0,-1,-1,"1,3,7,8,201,301",0,1,0,1,0,0,0,0,0,0,0,648002001,,6480021:1,,6480001:1,,,0,0,0,,,0,,
6480024,【标记】控制台I指示初始化,1,,,6480024,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,6480005:1,,,,,0,0,0,,,0,,
6480025,【标记】控制台I指示初始化,1,,,6480025,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,6480005:1,,,,,0,0,0,,,0,,
6480026,启动伊阿索之匣,1,启动伊阿索之匣,,6480026,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,648000501,1,,6480005:1,,,"6480028,6480076",6480003,0,0,,,0,,
6480027,启动伊阿索之匣,1,启动伊阿索之匣,,6480027,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,648000501,1,,6480005:1,,,"6480029,6480076",6480003,0,0,,,0,,
6480028,【标记】启动伊阿索之匣,1,,,6480028,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,,648002201,"6440083:1,6480024:1",6480022:1,,,,0,0,0,,,0,,
6480029,【标记】启动伊阿索之匣,1,,,6480029,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,,648002301,"6440083:1,6480025:1",6480023:1,,,,0,0,0,,,0,,
6480030,【标记】伊阿索之匣初始化,1,,,6480030,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,6480022:1,,,,,0,0,0,,,0,,
6480031,【标记】伊阿索之匣初始化,1,,,6480031,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,6480023:1,,,,,0,0,0,,,0,,
6480032,调查伊阿索之匣,1,调查伊阿索之匣,,6480032,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,648002401,1,6480026:1,6480024:1,,,,6480004,0,0,,,0,,
6480033,调查伊阿索之匣,1,调查伊阿索之匣,,6480033,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,648002501,1,6480026:1,6480025:1,,,,6480004,0,0,,,0,,
6480034,【标记】兔子歌莉娅初始化,1,,,6480034,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,6480028:1,,,,,0,0,0,,,0,,
6480035,携带,1,让梯队或小组携带1个歌莉娅,,6480035,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,648002801,1,,6480028:1,6480002:1,,,6480005,0,0,,,0,,
6480036,扔出,1,炸它个稀巴烂,,6480036,1,0,0,0,-1,-1,"4,5,6",0,1,0,1,0,0,0,0,0,0,0,,,6449999:1,,,,6480037,6480006,0,0,,,0,,
6480037,【标记】消除buff,1,,,6480037,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,,,,6480002:1,,0,0,0,,,0,,
6480038,【标记】控制台I初始化,1,,,6480038,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,6480029:1,,,,,0,0,0,,,0,,
6480039,【标记】控制台II初始化,1,,,6480039,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,6480030:1,,,,,0,0,0,,,0,,
6480040,【标记】防御门I初始化,1,,,6480040,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,6480031:1,,,,,0,0,0,,,0,,
6480041,【标记】防御门II初始化,1,,,6480041,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,6480032:1,,,,,0,0,0,,,0,,
6480042,开启防御门I,1,开启防御门,,6480042,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,,648003101,6480033:1,"6480031:1,6480035:1",,,,6480007,0,0,,,0,,
6480043,开启防御门II,1,开启防御门,,6480043,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,,648003201,6480034:1,"6480032:1,6480036:1",,,,6480007,0,0,,,0,,
6480044,关闭防御门I,1,关闭防御门,,6480044,1,0,0,0,-1,-1,-1,0,1,0,99,0,30,0,0,0,0,0,,648003301,"6480031:1,6480035:1",6480033:1,,,,6480008,0,0,,,0,,
6480045,关闭防御门II,1,关闭防御门,,6480045,1,0,0,0,-1,-1,-1,0,1,0,99,0,30,0,0,0,0,0,,648003401,"6480032:1,6480036:1",6480034:1,,,,6480008,0,0,,,0,,
6480046,【标记】粘性炸药初始化,1,,,6480046,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,6480037:1,,,,,0,0,0,,,0,,
6480047,携带,1,让梯队或小组携带1个塑胶炸弹,,6480047,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,648003701&&648000300,1,,6480037:1,,,6480048,6480009,0,0,,,0,,
6480048,【标记】携带buff,1,,,6480048,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,2,,,6480003:1,,,0,0,0,,,0,,
6480049,扔出,1,你的包,,6480049,1,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,,(648003901&&648004500)||(648004101&&648004500),6480045:1,,,,"6480050,6480053",6480010,0,0,,,0,,
6480050,【标记】删除buff,1,,,6480050,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,2,,,,6480003:1,,0,0,0,,,0,,
6480051,【标记】废墟初始化,1,,,6480051,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,6480039:1,,,,,0,0,0,,,0,,
6480052,【标记】兔子乱石堆初始化,1,,,6480052,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,6480040:1,,,,,0,0,0,,,0,,
6480053,【标记】乱石堆出现延迟,1,,,6480053,1,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,,648004001,6480046:1,6480040:1,,,,0,0,0,,,0,,
6480054,【标记】要道初始化,1,,,6480054,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,"6480042:1,6480043:1",,,,,0,0,0,,,0,,
6480055,【标记】粘性炸药初始化,1,,,6480055,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,6480037:1,,,,,0,0,0,,,0,,
6480056,携带,1,让梯队或小组携带1个塑胶炸弹,,6480056,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,648003701&&648000400,1,,6480037:1,,,6480057,6480009,0,0,,,0,,
6480057,【标记】携带buff,1,,,6480057,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,2,,,6480004:1,,,0,0,0,,,0,,
6480058,扔出,1,你的包,,6480058,1,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,648000401,1&&648010900&&648004301,6480109:1,,,,6480059,6480010,0,0,,,0,,
6480059,【标记】删除buff,1,,,6480059,1,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,,2,,,,6480004:1,,0,0,0,,,0,,
6480060,【标记】乱石堆出现延迟(弃用,1,,,6480060,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,648004201,648004201,6480044:1,6480042:1,,,,0,0,0,,,0,,
6480061,【标记】废墟初始化,1,,,6480061,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,6480048:1,,,,,0,0,0,,,0,,
6480062,【标记】2-4剧情I初始化,1,,,6480062,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,6480050:1,,,,,0,0,0,,,0,,
6480063,【标记】2-4剧情I初始化,1,,,6480063,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,6480051:1,,,,,0,0,0,,,0,,
6480064,【标记】2-4剧情I初始化,1,,,6480064,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,6480052:1,,,,,0,0,0,,,0,,
6480065,【标记】2-4剧情I初始化,1,,,6480065,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,6480053:1,,,,,0,0,0,,,0,,
6480066,【标记】2-1胜利标记初始化,1,,,6480066,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,6480059:1,,,,,0,0,0,,,0,,
6480067,【标记】1-2ex特效,1,,,6480067,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,6480061:1,,,,,0,0,0,,,0,,
