id,name,classes,type,position,space,deco_rate,decompose_gift,description,code,texture_type,sorting,offset,rotate,interact_point,interact_point_offset,furniture_bgm,touch_area,bonus_id,ai
8301,午夜狂欢-米兰地毯,83,101,"0,0","1,1,1,1,1,0",900,100003,得到解放的不仅仅是双足，还有对生活十面警戒的心。脱下鞋袜吧，这1000%的柔软带来的满足感就是派对开始的信号。//n“显而易见//c 如果一棵树倒在森林中肯定会有声响。”,Pajamas2020_floor,1,0,"0,0,0",1,0,0,0,0,0,0
8302,午夜狂欢-凛冬港湾,83,301,"0,0","1,1,1,1,1,0",900,100003,如果有比蜷缩在温暖的屋子里欣赏冬日的夜景更浪漫的事，那一定是跟朋友一起欣赏——我们甚至为门上哪滴露水会先落下而打了个赌。//n“家园已在身后，世界尽在眼前。”,Pajamas2020_wall,1,0,"0,0,0",3,0,0,0,0,0,0
8303,午夜狂欢-秘密王国,83,201,"16,4","12,7,0,0,1,0",1350,100003,对私密的空间来说重要的并不是大小，仅仅三寸的土地亦足够埋藏最难以启齿的秘密：幻想，快乐和悲伤。,"Pajamas2020_deco_01,Pajamas2020_deco_02,April2020_deco_01","1,1,2","0,10,15","0,0,0|0,0,0|0.422,0.709,0.164","2,2,2","104,24,43","*-0.149,7.267,1.218|*-0.146,1.907,0.063|*-1.219,0.674,-0.598",0,0,0,0
8304,午夜狂欢-友谊小屋,83,201,"2,4","7,4,1,1,1,0",1200,100003,关上帘子，世界只剩下你我，我已经得到人一生总在寻求的几样东西：安全感，安全感，你给的安全感。,"Pajamas2020_deco_03,Pajamas2020_deco_04,April2020_deco_02","1,1,2","0,20,30","0,0,0|0,0,0|0.112,1.191,0.278","2,2,2",43,"*-0.111,0.825,0.168",0,0,0,0
8305,午夜狂欢-青叶微光,83,302,"6,4","20,4,1,1,1,0",1200,100003,有些装饰物的存在并不需要什么意义，仅仅只是为了派对的陪衬，而当一切都结束的时候，只有它还能作为这里热闹过的证明。//n“这是告别，但我们更期待青空之下，下一场疯狂的旅程。”,April2020_deco_04,2,0,"0,0,0",3,"104,104","*-10.806,2.405,0.000|*2.581,-1.045,0.000",0,"20,4,0",0,0
8306,午夜狂欢-派对余温,83,201,"26,12","6,2,1,1,1,0",1200,100003,所有人都喜欢派对，却很少有人喜欢结束的派对。热闹过后，残留下的只有余温：但余温往往更值得让人回味，而且能回味得更久。,Pajamas2020_deco_05,1,0,"0,0,0",2,104,"*1.517,6.089,1.337",0,0,0,0
8307,午夜狂欢-懒人漩涡,83,202,"7,9","5,3,0,1,1,0",1050,100003,人人都希望我为未来拼搏，可我只想安安稳稳地过我的生活。我的沙发为我准备了一个惊喜派对，难道要我爽约吗？,"Pajamas2020_deco_06,Pajamas2020_deco_07","1,1","0,10","0,-0.063,0|0,0,0","2,2","104,12","*-0.263,4.638,1.056|*0.146,1.593,-0.285",0,0,0,0
8308,午夜狂欢-动态定格,83,201,"9,4","6,2,1,1,1,0",1050,100003,家庭影院最大的好处就是，我们可以想看什么就看什么，想在哪里结束就在哪里结束。//n“如果想要一个圆满的结局，那要看你把哪里看做故事的结局。”,Pajamas2020_deco_08,1,0,"0,0,0",2,104,"*0.933,6.061,1.053",0,0,0,0
8309,午夜狂欢-午后闲暇,83,202,"2,12","5,2,1,1,1,0",1150,100003,几乎每个人都会有想做这件事的时候：坐在椅子上，闭上眼睛，什么也不想，什么也不做，既没有睡着，也不在工作，只是这样，就很幸福。//n“我们为了和平而战争，为了获得闲暇而工作。”,Pajamas2020_deco_09,1,10,"0,0,0",2,104,"*1.132,2.362,0.484",0,0,0,0
8310,午夜狂欢-无人安眠,83,201,"27,2","5,2,1,1,1,0",1050,100003,枕头大战最妙的地方就是永远都不会有赢家，而且这也是唯一没有人在乎输赢的游戏——或许那个还能睡着的家伙算是输家。//n“人生真是太有趣了，尤其是正当你觉得自己胜人一筹的时候。”,Pajamas2020_deco_10,1,0,"0,0,0",2,104,"*0.000,3.472,0.996",0,0,0,0
8311,午夜狂欢-潜热芽绿,83,201,"15,1","4,2,1,1,1,0",1000,100003,“我不知道植物会不会为我们的欢笑而欣喜，但我猜想它肯定不喜欢吵闹。”“它或许就需要一点吵闹！”,Pajamas2020_deco_11,1,0,"0,0,0",2,0,0,0,0,0,0
8312,午夜狂欢-过冷水绿,83,201,"1,2","2,2,1,1,1,0",1000,100003,“我不知道植物会不会与我们的悲欢相通，但我猜想它肯定不喜欢浪漫。”“它或许就需要一点浪漫！”,"Pajamas2020_deco_12,Pajamas2020_deco_13","1,1","0,0","0,0,0|0,2.2407623,0.5171792","2,2",0,0,0,0,0,0
8313,午夜狂欢-慵懒时光,83,201,"16,12","2,2,1,1,1,0",950,100003,在虚拟的世界里逃避是我们的权利，在真实的世界里奋战则是我们为了获得权利而必要的义务。//n“欢迎来到现实世界，它糟糕得要命，但你会爱上它的。”,April2020_deco_03,2,0,"0,0,0",2,0,0,0,"2,2,0",0,0
8401,辉煌剧场-星光地板,84,101,"0,0","1,1,1,1,1,0",900,100003,事实证明，只要其他事物够华丽，即使地上铺着儿童乐园的瓷砖也会被认为是高级定制品。,Anniversary2020_floor,1,0,"0,0,0",1,0,0,0,0,0,0
8402,辉煌剧场-夜山远景,84,301,"0,0","1,1,1,1,1,0",900,100003,当灯光一一熄灭，喧闹也终于停歇，星星便会从霓虹后落下，亲吻它所见的群山。,Anniversary2020_wall,1,0,"0,0,0",3,0,0,0,0,0,0
8403,辉煌剧场-IOP剧院,84,201,"7,0","16,3,1,1,1,0",1300,100003,有人用战争当做戏剧，我们用戏剧记录战争。美化战争的戏剧和宛如戏剧的战争，哪个更可怖呢？//n“但是指挥官，今天上演的剧目是铁血人形的日常……”,"Anniversary2020_deco_01,Anniversary2020_deco_02","1,1","0,0","-1.115689,-0.10427,-0.0229394|3.4899169,-0.10427,-0.0250248","2,2",104,"*-0.117,10.813,3.358",0,0,0,0
8404,辉煌剧场-夜市修仙街,84,201,"1,3","10,3,1,1,1,0",1200,100003,这里与工作一样消耗你的精神和肉体、甚至还花你的钱，为什么不考虑回去加班呢？只要符合喜好，工作也能称作更好的娱乐，只要你心甘情愿。,May2020_deco_01,2,0,"-0.323237,0.719463,0.166832",2,104,"*-0.613,4.900,0.672",0,"10,4,0",0,0
8405,辉煌剧场-购物大厦,84,201,"23,0","7,3,1,1,1,0",1100,100003,所有在这里售卖的衣服都明码标价，以证明它们的经营者不像命运那样阴险。,"Anniversary2020_deco_04,Anniversary2020_deco_05","1,1","0,0","0,0,0|0,2.2438904,0.5192646","2,2",0,0,0,0,0,0
8406,辉煌剧场-创意楼,84,201,"28,5","7,3,1,1,1,0",1100,100003,为了掏空你口袋里最后的预算，商人们煞费苦心……//n“不要说得那么难听啊，需求促进发明！”——IOP研究员,"Anniversary2020_deco_06,Anniversary2020_deco_07","1,1","0,0","0,0,0|0,2.2397196,0.5171792","2,2",0,0,0,0,0,0
8407,辉煌剧场-活动签名板,84,201,"23,10","8,3,1,1,1,0",1200,100003,为了能墙上涂鸦而不被长辈责打，狡猾的大人们发明了它。,"Anniversary2020_deco_03,May2020_deco_02","1,2","0,20","0,-0.10427,0.448361|0.031281,0.594339,0.375372","2,2",44,"*-0.236,0.549,1.215",0,0,0,0
8408,辉煌剧场-Y型路灯,84,201,"22,6","2,2,1,1,1,0",900,100003,“路灯拥有闪亮的金瞳，修长高挑的体态，还穿着艳红色的礼服裙……这比人类女性好多了吧，为什么没有人喜欢它？”//n“因为它并不是人类追求的终点，而是路标。”,Anniversary2020_deco_12,1,0,"0,0,0",2,104,"*-0.960,5.065,1.030",0,0,0,0
8409,辉煌剧场-跑车模型,84,202,"0,11","10,3,1,1,1,0",1200,100003,这里停着的是真正的跑车还是模型都无所谓，毕竟来访的宾客只想看到一个配得上自己身份的表象而已。,"Anniversary2020_deco_08,Anniversary2020_deco_09,Anniversary2020_deco_10,Anniversary2020_deco_11","1,1,1,1","20,20,0,0","-0.563058,0,0|1.7411922176,0,0|-0.563058,0,0|1.7255527603,0,0","2,2,2,2",19,"*-0.417,1.648,-0.285",0,0,0,0
8410,辉煌剧场-塑胶椰树,84,201,"19,4","4,2,1,1,1,0",950,100003,最后的植物也消失时，商人们便有理由用自己的商品诋毁它们：“看啊，塑胶制品多好！它们能矗立在废墟或者闹市里，万古长青。”,"Anniversary2020_deco_13,Anniversary2020_deco_14","1,1","0,0","0,0,0|0,2.2397196,0.5171792","2,2",0,0,0,0,0,0
8411,辉煌剧场-合成布景,84,201,"8,6","4,2,1,1,1,0",950,100003,别在意真假了，说不定你认知的全世界也不过是个大型摄影棚。氛围到了就足够了，不是吗？,Anniversary2020_deco_15,1,0,"0,0,0",2,0,0,0,0,0,0
8412,辉煌剧场-成功之路,84,102,"0,11","35,3,1,1,1,0",1300,100003,人们争先恐后地模仿成功人士踩红毯，就像那些学年级第一做了什么事就觉得自己也能考到好成绩的游荡者一样。,"Anniversary2020_deco_16,Anniversary2020_deco_17,Anniversary2020_deco_18,Anniversary2020_deco_19,Anniversary2020_deco_20,Anniversary2020_deco_21","1,1,1,1,1,1","0,0,0,0,0,0","-5.1175716,0,0|-2.8237483824,0,0|-0.5507770794,0,0|1.7503450382,0,0|4.0371613118,0,0|5.2312259,0,0","1,1,1,1,1,1",0,0,0,"35,3,0",0,0
8413,辉煌剧场-路人记者,84,201,"12,6","7,2,1,1,1,0",1000,100003,“闪光灯还能调亮点吗？”“音效再热闹点！”为了装出足够的排场，你的同事们煞费苦心。,May2020_deco_03,2,0,"0,0,0",2,0,0,0,"6,2,0",0,0
8501,利立浦特之森-时光草地,85,101,"0,0","1,1,1,1,1,0",900,100003,看似平平无奇的草地，实际上却隐藏了诸多秘密，酸酸的酢浆草、果实圆润的麦门冬还有四肢强健的蚂蚱……,Children2020_floor,1,0,"0,0,0",1,0,0,0,0,0,0
8502,利立浦特之森-遗忘密林,85,301,"0,0","1,1,1,1,1,0",900,100003,停留在这片密林的大人开始逐渐失去记忆——成为大人之后的一切都会被遗忘，最后那些一开始嚷着“是丁达尔效应！”的大人只会说“阳光漏过树叶，落进我的手掌”。,Children2020_wall,1,0,"0,0,0",3,0,0,0,0,0,0
8503,利立浦特之森-茶壶小舟,85,202,"9,9","9,4,0,0,0,0",1150,100003,浅浅的一湾池塘，荡着一只找不到盖子的茶壶，就像一叶扁舟，盛满了夏日的虫鸣。,"Children2020_deco_01,Children2020_deco_02,Children2020_deco_03,Children2020_deco_04","1,1,1,1","20,20,0,0","-0.97278978029,-0.1376364,-0.031281|1.3231195672,-0.1376364,-0.031280968719|-0.98113096321,-0.1376364,-0.031280968719|1.3220768672,-0.14910547438,-0.1751663011","2,2,2,2",12,"*0.230,2.111,-0.285",0,0,0,0
8504,利立浦特之森-梦呓蜜罐,85,201,"18,3","5,3,1,1,1,0",1100,100003,每一滴蜂蜜，都包裹着一个琥珀色的梦境，如果你对别人的梦感到好奇，就悄悄听一听那轻柔的梦呓吧。,"Children2020_deco_20,June2020_deco_02","1,2","20,0","-0.479642,-0.17099414559,0|0,0.054217647272,0.51819562396","2,2",12,"*-0.963,2.191,-0.285",0,"5,4,0",0,0
8505,利立浦特之森-红椎树屋,85,201,"3,0","11,5,1,1,1,0",1250,100003,能住在这里的，一定不是普通的大人，不仅要面对神出鬼没的蘑菇，还要时刻提防那些企图从屋顶爬进来的调皮鬼。,"Children2020_deco_05,Children2020_deco_06","1,1","20,0","0,0,0|0,0,0","2,2","20,15,104","*-2.654,9.214,1.309|*-1.458,1.366,0.543|*-0.303,10.059,-0.285",0,0,0,0
8506,利立浦特之森-鼹鼠秘洞,85,203,"27,2","6,4,1,1,1,0",1150,100003,掩映在树莓丛之后的洞口里，有一双眼睛在黑暗中闪闪发光，别害怕，那只是一只期待小朋友拜访的鼹鼠。,"Children2020_deco_18,Children2020_deco_19,June2020_deco_01","1,1,2","0,20,40","0,0,0|0.4681723,0,0|-0.0364767741,0.4035249,-0.0135551","2,2,2",13,"*0.639,1.403,-0.285",0,0,0,0
8507,利立浦特之森-藏朦始点,85,201,"24,8","4,2,1,1,1,0",950,100003,对小朋友来说，再普通的石头，也有着重要的意义。比如这一块，在玩捉迷藏又不巧正被“鬼”追得上蹿下跳的时候，就是最后的救命稻草。,Children2020_deco_07,1,0,"0,0,0",2,0,0,0,0,0,0
8508,利立浦特之森-跷跷树椅,85,202,"19,11","7,3,1,1,1,0",1100,100003,一个小朋友时，它是最安静坚定的倾听者；两个小朋友时，它是承载了快乐的跷跷板；多个小朋友时，它是见证混战胜利的裁判员。,"Children2020_deco_08,Children2020_deco_09","1,1","0,0","0,0,0|2.3022816,0,0","2,2","12,14","*-1.260,2.217,-0.285|*3.305,1.320,-0.285",0,0,0,0
8509,利立浦特之森-编织藤蔓,85,302,"4,0","10,5,1,1,1,0",1150,100003,为了防止再有小朋友拽断藤蔓落进自己家中，树屋的主人特意编织了强韧的藤蔓挂上树枝，没想到反而引来了更多的小挑战者……,"Children2020_deco_10,Children2020_deco_11","1,1","0,0","-0.35231592187,-0.604766,0|1.949849,-0.604766,0","3,3",104,"*-0.348,-0.894,-0.523",0,"12,5,0",0,0
8510,利立浦特之森-过家家圣地,85,201,"28,11","6,3,1,1,1,0",1000,100003,从各个家中东拼西凑出来的素材此刻正安静地等待着命运的到来，而这群吵闹的小朋友将做出最后的裁决。,Children2020_deco_12,1,0,"0,0,0",2,0,0,0,0,0,0
8511,利立浦特之森-蘑菇乐园,85,201,"1,6","7,3,1,1,1,0",1100,100003,“哈哈，那些小魔王走了！”“我们可以开始玩我们的了！”“完了，小魔王们又回来了！”“嘘——别动，假装我们只是蘑菇！”,"Children2020_deco_13,Children2020_deco_14","1,1","0,0","0,0,0|0,0,0","2,2",0,0,0,0,0,0
8512,利立浦特之森-翩跹蝶影,85,302,"20,1","7,6,1,1,1,0",1150,100003,几只在花的芬芳中起舞的蝴蝶，难以分辨是我们闯入了蝴蝶的梦，还是蝴蝶闯入了我们的梦。,"Children2020_deco_15,Children2020_deco_16","1,1","0,0","-0.2856998,0,0|2.0155391,0,0","2,2",0,0,0,0,0,0
8513,利立浦特之森-童心小桌,85,201,"2,11","6,3,1,1,1,0",1100,100003,这不是一只花盆，是一个囚禁豌豆的牢笼，这些大人啊，总是要别人做出详细的解释，才能明白这个世界到底是什么样的。,Children2020_deco_17,1,0,"0,0,0",2,0,0,0,0,0,0
8601,芝华塔尼欧-碧波徐徐,86,101,"0,0","1,1,1,1,1,0",900,100003,当我置身于海底的时候，我会想不到浮出水面的理由。//n越是孤独，越是静美。,Island2020_floor,1,0,"0,0,0",1,0,"0,0,0",0,0,0,0
8602,芝华塔尼欧-水天一线,86,301,"0,0","1,1,1,1,1,0",900,100003,有人曾告诉我，那条线离我只有五公里远。//n而我知道那里什么都有，除了尽头。,Island2020_wall,1,0,"0,0,0",3,0,"0,0,0",0,0,0,0
8603,芝华塔尼欧-港湾遗梦,86,202,"5,7","5,4,0,0,0,0",1100,100003,“如果有一艘船可以停泊在你的梦里，你会乘着它去哪？”//n“它会载着我，通往一次奇幻的漂流。”,Island2020_deco_01,1,0,"0,0,0",2,"12,12,104","*1.607,1.263,0.452|*-0.055,1.292,0.350|*1.371,5.540,-0.285",0,0,0,0
8604,芝华塔尼欧-细浪鸣沙,86,201,"0,12","35,1,0,0,0,0",1150,100003,所有河流最终都会汇入海洋，化成静谧的夜里的阵阵浪涛。,"Island2020_deco_02,Island2020_deco_03,Island2020_deco_04,Island2020_deco_05,Island2020_deco_06,Island2020_deco_07,swimpoint","1,1,1,1,1,1,2","50,50,50,50,50,50,0","-4.9928865767,-0.594339,-0.813306|-2.6951459352,-0.594339,-0.813306|-0.3929811176,-0.594339,-0.813306|1.908141,-0.594339,-0.813306|4.2113485176,-0.594339,-0.813306|6.1540154,-0.594339,-0.813306|0,0,0","2,2,2,2,2,2,2",88604,"0,0,0",0,0,0,0
8605,芝华塔尼欧-余晖酒吧,86,201,"27,6","5,4,1,1,1,0",1100,100003,谁会不喜欢嗅着盐味的海风来上一杯呢？三明治，锡铁壶，曼妙的女郎，落日的余晖——这里就是全世界最美好的地方，千金不换。,"Island2020_deco_08,Island2020_deco_09,Island2020_deco_10","1,1,1","0,10,20","-0.302383,0,0|-0.302383,0,0|-0.302383,1.4107731,0.3263651","2,2,2","12,27,104","*-2.120,1.963,0.060|*-0.350,1.167,0.341|*-1.400,6.232,-0.285",0,0,0,0
8606,芝华塔尼欧-希望小屋,86,201,"12,1","10,4,1,1,1,0",1200,100003,“一栋小屋，几艘破船，或许我可以在此休息，既不忙着生，也不忙着死。我会数着落日和海涛，既没有过去，也不想未来。”,"Island2020_house_01,Island2020_house_02","1,1","0,20","0,0,0|0,0,0","2,2","12,17,18","*-1.715,2.268,0.438|*0.213,4.803,0.000|*1.505,2.373,0.521",0,0,0,0
8607,芝华塔尼欧-潮海码头,86,201,"12,8","6,3,1,1,1,0",1100,100003,对你而言这里不过是人生的一站，对它们来说却是温暖的巢穴。,Island2020_deco_11,1,0,"0,0,0",2,43,"*0.438,1.317,0.370",0,0,0,0
8608,芝华塔尼欧-岛中小国,86,102,"2,6","9,4,1,1,1,0",1150,100003,在一片没有记忆的海洋上，最珍贵的宝物就是足下的土地。四面环海，我就是这里的国王。,"Island2020_deco_12,Island2020_deco_13","1,1","0,0","-1.011419,0,0|1.2792771603,0,0","2,2",0,"0,0,0",0,0,0,0
8609,芝华塔尼欧-鱼邻虾侣,86,201,"21,9","4,2,1,1,1,0",1050,100003,在一片小岛上，只有游曳在水中的鱼虾才是你的邻居，它们有些会留下，有些则会继续向前游。,"Island2020_deco_14,Island2020_deco_15","1,1","0,0","0,0,0|1.1490554,0,0","2,2",88609,"*-3.296,-0.028,3.614",0,0,0,0
8610,芝华塔尼欧-热带椰树,86,201,"4,4","5,3,1,1,1,0",1050,100003,来时种下一棵椰树，等到它长大时，已不得不给它规划占地。//n时光总会在你不经意的时候，在你的眼睛里刻下它的痕迹。,"Island2020_deco_16,Island2020_deco_17","1,1","0,0","0,0,0|0,2.2386769,0.5171792","2,2",0,"0,0,0",0,0,0,0
8611,芝华塔尼欧-椰树岛（左）,86,201,"1,0","10,3,1,1,1,0",1150,100003,这些帮你遮挡海风的朋友，是你安稳生活的保障，无时无刻，我们的身边总有人默默承受一切。,Island2020_deco_18,1,0,"0,0,0",2,0,"0,0,0",0,0,0,0
8612,芝华塔尼欧-椰树岛（右）,86,201,"23,1","10,3,1,1,1,0",1150,100003,这些帮你遮挡海风的朋友，是你安稳生活的保障，无时无刻，我们的身边总有人默默承受一切。,Island2020_deco_19,1,0,"0,0,0",2,0,"0,0,0",0,0,0,0
8613,芝华塔尼欧-鱼骨路标,86,201,"24,5","2,2,1,1,1,0",1000,100003,“为什么我在自己的家里还要放上路标？”//n“有些路标的存在并不是为了指路，而是告诉你‘方向’的存在。”,beach2020_balloon,2,0,"0,0,0",2,104,"*-0.875,5.321,0.000",0,"2,8,0",0,0
8701,首次出演纪念海报,87,302,0,"8,5,1,1,1,0",1000,100003,无论过去多久，她们总是能记起那一刻：怀抱着梦想、忐忑和满满的激情站上舞台的瞬间，所有的努力都有了意义。,Fetter_poster_firstShow,1,0,"0,0,0",3,0,0,0,0,0,0
8702,金钱的主人,87,202,0,"5,5,1,1,1,0",1000,100003,把金钱放在身下，做金钱的主宰。如果你不能，那你会成为它的奴隶，碌碌一生。//n“……你们看我干什么？”——格琳娜,Fetter_ChipsChair,1,0,"0,0,0",2,"1,104","*0.817,1.793,0.313|*-0.569,2.157,-0.285",0,0,0,0
8703,命运的主人,87,202,0,"3,3,1,1,1,0",1000,100003,把命运放在身下，做命运的主宰。如果骰不到6点，那至少要能够化解1点的灾难。//n“荣耀终归格里芬。”,Fetter_DiceChair,1,0,"0,0,0",2,"1,104","*-0.146,2.134,-0.285|*0.391,2.228,-0.285",0,0,0,0
8704,界外极星,87,302,0,"4,8,1,1,1,0",1000,100003,某部电影上映时的宣传海报，有人说这是一部描写天文观测者真实样貌的影片，也有人说这是一部披着软科幻外皮的爱情片。,Fetter_poster_outerPolaris,1,0,"0,0,0",3,0,0,0,0,0,0
8705,完美茶会,87,201,0,"3,3,1,1,1,0",1000,100003,最好的咖啡师+最好的甜点师=完美的茶会。,Fetter_afternoon_Tea,1,0,"0,0,0",2,0,"0,0,0",0,0,0,0
8801,古雅城池-新绿草皮,88,101,"0,0","1,1,1,1,1,0",900,100003,这里的草还是今年的新生命，没有见过血和硝烟。它们簇拥在刀剑前，好奇地想：“这也是同类吗？”,MidCentury2020_floor,1,0,"0,0,0",1,0,"0,0,0",0,0,0,0
8802,古雅城池-久远苍穹,88,301,"0,0","1,1,1,1,1,0",900,100003,天空并非不会改变，只是人们总有比看着天空更重要的事。学习、家庭、财富，或者一场纯粹为了追求自由的冒险。,MidCentury2020_wall,1,0,"0,0,0",3,0,"0,0,0",0,0,0,0
8803,古雅城池-流动餐车,88,202,"26,9","8,4,1,1,1,0",1200,100003,在看到老板前，谁也无法确定这辆餐车是否在其他城市出现过。年轻人，来个苹果吗？,"MidCentury2020_deco_01,MidCentury2020_deco_02,MidCentury2020_deco_03,MidCentury2020_deco_04,MidCentury2020_deco_05","1,1,1,1,1","20,20,20,20,0","-0.2627604,-0.3117673,0|2.0394044176,-0.3117673,0|-0.26276029573,1.9330521457,0.51193973677|2.0435752176,1.9612029603,0.46502063498|0.39515014214,0.97381652698,0.18663381143","2,2,2,2,2","27,104","*-0.575,0.834,0.629|*-1.453,6.459,1.736",0,0,0,0
