id,spine_name,interact_type,interact_point_type,emoji,min_decorate,max_decorate,min_favor,max_favor,action_voice,action_sound,action_bgm,shadow_exist,move_speed,next_action,no_vertical_motion,is_married,furiniture_action_interact,default_action
124500,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
124501,wait,0,0,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
124502,wait,1,0,"Emoji_0301,Emoji_0302,Emoji_0303",0,0,0,0,,,,1,0.0,,0,0,,
124503,sit,-1,sit,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
124504,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
124700,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
124701,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705,,,,",0,0,0,0,,,,1,0.0,,0,0,,
124702,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705",0,0,0,0,,,,1,0.0,,0,0,,
124703,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705,,,,",0,0,0,0,,,,1,0.0,,0,0,,
124704,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
124800,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
124801,wait,0,0,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
124802,wait,1,0,"Emoji_0301,Emoji_0302,Emoji_0303",0,0,0,0,,,,1,0.0,,0,0,,
124803,sit,-1,sit,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
124804,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
124900,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
124901,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705,,,,",0,0,0,0,,,,1,0.0,,0,0,,
124902,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705",0,0,0,0,,,,1,0.0,,0,0,,
124903,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705,,,,",0,0,0,0,,,,1,0.0,,0,0,,
124904,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
125000,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
125001,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705,,,,",0,0,0,0,,,,1,0.0,,0,0,,
125002,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705",0,0,0,0,,,,1,0.0,,0,0,,
125003,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705,,,,",0,0,0,0,,,,1,0.0,,0,0,,
125004,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
125100,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
125101,wait,0,0,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
125102,wait,1,0,"Emoji_0301,Emoji_0302,Emoji_0303",0,0,0,0,,,,1,0.0,,0,0,,
125103,sit,-1,sit,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
125104,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
125200,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
125201,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
125202,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405",0,0,0,0,,,,1,0.0,,0,0,,
125203,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
125204,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
125300,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
125301,wait,0,0,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
125302,wait,1,0,"Emoji_0301,Emoji_0302,Emoji_0303",0,0,0,0,,,,1,0.0,,0,0,,
125303,sit,-1,sit,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
125304,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
125400,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
125401,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705,,,,",0,0,0,0,,,,1,0.0,,0,0,,
125402,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705",0,0,0,0,,,,1,0.0,,0,0,,
125403,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705,,,,",0,0,0,0,,,,1,0.0,,0,0,,
125404,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
125500,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
125501,wait,0,0,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
125502,wait,1,0,"Emoji_0301,Emoji_0302,Emoji_0303",0,0,0,0,,,,1,0.0,,0,0,,
125503,sit,-1,sit,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
125504,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
125600,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
125601,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705,,,,",0,0,0,0,,,,1,0.0,,0,0,,
125602,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705",0,0,0,0,,,,1,0.0,,0,0,,
125603,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705,,,,",0,0,0,0,,,,1,0.0,,0,0,,
125604,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
125700,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
125701,wait,0,0,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
125702,wait,1,0,"Emoji_0301,Emoji_0302,Emoji_0303",0,0,0,0,,,,1,0.0,,0,0,,
125703,sit,-1,sit,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
125704,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
125800,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
125801,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705,,,,",0,0,0,0,,,,1,0.0,,0,0,,
125802,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705",0,0,0,0,,,,1,0.0,,0,0,,
125803,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705,,,,",0,0,0,0,,,,1,0.0,,0,0,,
125804,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
125900,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
125901,wait,0,0,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
125902,wait,1,0,"Emoji_0301,Emoji_0302,Emoji_0303",0,0,0,0,,,,1,0.0,,0,0,,
125903,sit,-1,sit,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
125904,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
126000,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
126001,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705,,,,",0,0,0,0,,,,1,0.0,,0,0,,
126002,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705",0,0,0,0,,,,1,0.0,,0,0,,
126003,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705,,,,",0,0,0,0,,,,1,0.0,,0,0,,
126004,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
126100,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
126101,wait,0,0,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
126102,wait,1,0,"Emoji_0301,Emoji_0302,Emoji_0303",0,0,0,0,,,,1,0.0,,0,0,,
126103,sit,-1,sit,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
126104,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
126200,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
126201,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705,,,,",0,0,0,0,,,,1,0.0,,0,0,,
126202,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705",0,0,0,0,,,,1,0.0,,0,0,,
126203,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705,,,,",0,0,0,0,,,,1,0.0,,0,0,,
126204,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
126300,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
126301,wait,0,0,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
126302,wait,1,0,"Emoji_0301,Emoji_0302,Emoji_0303",0,0,0,0,,,,1,0.0,,0,0,,
126303,sit,-1,sit,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
126304,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
126400,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
126401,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705,,,,",0,0,0,0,,,,1,0.0,,0,0,,
126402,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705",0,0,0,0,,,,1,0.0,,0,0,,
126403,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705,,,,",0,0,0,0,,,,1,0.0,,0,0,,
126404,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
126500,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
126501,wait,0,0,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
126502,wait,1,0,"Emoji_0301,Emoji_0302,Emoji_0303",0,0,0,0,,,,1,0.0,,0,0,,
126503,sit,-1,sit,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
126504,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
126600,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
126601,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
126602,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405",0,0,0,0,,,,1,0.0,,0,0,,
126603,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
126604,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
126700,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
126701,wait,0,0,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
126702,wait,1,0,"Emoji_0301,Emoji_0302,Emoji_0303",0,0,0,0,,,,1,0.0,,0,0,,
126703,sit,-1,sit,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
126704,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
126800,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
126801,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705,,,,",0,0,0,0,,,,1,0.0,,0,0,,
126802,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705",0,0,0,0,,,,1,0.0,,0,0,,
126803,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705,,,,",0,0,0,0,,,,1,0.0,,0,0,,
126804,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
126900,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
126901,wait,0,0,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
126902,wait,1,0,"Emoji_0301,Emoji_0302,Emoji_0303",0,0,0,0,,,,1,0.0,,0,0,,
126903,sit,-1,sit,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
126904,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
127000,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
127001,wait,0,0,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
127002,wait,1,0,"Emoji_0301,Emoji_0302,Emoji_0303",0,0,0,0,,,,1,0.0,,0,0,,
127003,sit,-1,sit,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
127004,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
127100,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
127101,wait,0,0,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
127102,wait,1,0,"Emoji_0301,Emoji_0302,Emoji_0303",0,0,0,0,,,,1,0.0,,0,0,,
127103,sit,-1,sit,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
127104,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
127200,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
127201,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705,,,,",0,0,0,0,,,,1,0.0,,0,0,,
127202,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705",0,0,0,0,,,,1,0.0,,0,0,,
127203,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705,,,,",0,0,0,0,,,,1,0.0,,0,0,,
127204,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
127300,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
127301,wait,0,0,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
127302,wait,1,0,"Emoji_0301,Emoji_0302,Emoji_0303",0,0,0,0,,,,1,0.0,,0,0,,
127303,sit,-1,sit,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
127304,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
127400,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
127401,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705,,,,",0,0,0,0,,,,1,0.0,,0,0,,
127402,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705",0,0,0,0,,,,1,0.0,,0,0,,
127403,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705,,,,",0,0,0,0,,,,1,0.0,,0,0,,
127404,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
127500,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
127501,wait,0,0,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
127502,wait,1,0,"Emoji_0301,Emoji_0302,Emoji_0303",0,0,0,0,,,,1,0.0,,0,0,,
127503,sit,-1,sit,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
127504,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
127600,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
127601,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705,,,,",0,0,0,0,,,,1,0.0,,0,0,,
127602,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705",0,0,0,0,,,,1,0.0,,0,0,,
127603,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705,,,,",0,0,0,0,,,,1,0.0,,0,0,,
127604,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
420231,wait,-1,drink_eat,"Emoji_0403,Emoji__0503,Emoji_0004,Emoji_0003,Emoji_0002,Emoji__0502",0,0,0,0,,,,1,0.0,,0,0,,
420232,wait,-1,green_beverage,"Emoji__0501,Emoji__1005,Emoji_0001,Emoji__1203,Emoji__1502",0,0,0,0,,,,1,0.0,,0,0,,
420471,wait,-1,sp_2019wait,"Emoji_1704,Emoji_1746,Emoji_0405,Emoji_1702,Emoji_1706,,,",0,0,0,0,,,,1,0.0,,0,0,,
420472,wait,-1,sp_2019wait,"Emoji__0510,Emoji__0511,Emoji__1505,Emoji__1504,,,",0,0,0,0,,,,1,0.0,,0,0,,
440078,wait,-1,kalina_saler,"Emoji_1734,Emoji_1765,Emoji__1005,Emoji__1602,,,,",0,0,0,0,,,,1,0.0,,0,0,,
450102,sit,-1,russian_sit,"Emoji__6001,Emoji__0503,,,",0,0,0,0,,,,1,0.0,,0,0,,
450901,wait,-1,2018_summer,"Emoji_0101,Emoji__1010,Emoji__1008,Emoji__1101",0,0,0,0,,,,1,0.0,,0,0,,
459041,59_rock_roll,-1,pet_rock,"Emoji__0502,Emoji_9009,Emoji_1604,Emoji_9003,Emoji_9008,,,",0,0,0,0,,,,1,0.0,,0,0,,
459042,59_rock_roll,-1,rock_roll,"Emoji__0502,Emoji_9009,Emoji_0000,Emoji_1601,Emoji_1603,Emoji_1604,,,,",0,0,0,0,,,,1,0.0,,0,0,,
459043,59_rock_roll,-1,rock_roll,"Emoji__0502,Emoji_9009,Emoji_0000,Emoji_1602,Emoji_1603,Emoji_1604,,,,",0,0,0,0,,,,1,0.0,,0,0,,
459044,wait,-1,rock_roll_aud,"Emoji__0502,Emoji_9009,Emoji_1603,Emoji_1604,Emoji_1605,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
468111,action,-1,concert_d,"Emoji_90081,Emoji_1720,Emoji__0010,Emoji_0302,,,,",0,0,0,0,,,,1,0.0,,0,0,,
468112,action,-1,concert_d,"Emoji_90081,Emoji_1737,Emoji_1735,Emoji_1718,,,,",0,0,0,0,,,,1,0.0,,0,0,,
468121,action,-1,concert_v,"Emoji_1719,Emoji_90081,Emoji_1713,Emoji__1204,,,,",0,0,0,0,,,,1,0.0,,0,0,,
468122,action,-1,concert_v,"Emoji_90081,Emoji__1203,Emoji__1503,Emoji_0403,,,",0,0,0,0,,,,1,0.0,,0,0,,
468131,action,-1,concert_c,"Emoji_90081,Emoji__1502,Emoji_1740,Emoji__1205,,,",0,0,0,0,,,,1,0.0,,0,0,,
468132,action,-1,concert_c,"Emoji_90081,Emoji__1209,Emoji__1502,Emoji_0202,,,",0,0,0,0,,,,1,0.0,,0,0,,
468133,action,-1,concert_h,"Emoji_90081,Emoji_0303,Emoji__0501,Emoji__1101,,,",0,0,0,0,,,,1,0.0,,0,0,,
468141,action,-1,concert_l,"Emoji_90081,Emoji__1501,Emoji_0301,Emoji__1304,,,",0,0,0,0,,,,1,0.0,,0,0,,
468142,action,-1,concert_l,"Emoji_90081,Emoji_1710,Emoji_1717,Emoji_1742,,,",0,0,0,0,,,,1,0.0,,0,0,,
472011,dance,-1,Stepmania_sps,"Emoji__1203,Emoji__1503,Emoji_0405,Emoji_1706,,,,",0,0,0,0,,,,1,0.0,,0,0,,
472012,wait,-1,Stepmania_sps,"Emoji__1203,Emoji__1503,Emoji_0405,Emoji_1706,,,,",0,0,0,0,,,,1,0.0,,0,0,,
472013,wait,-1,Stepmania_spq,"Emoji__1203,Emoji__1503,Emoji_0405,Emoji_1706,,,,",0,0,0,0,,,,1,0.0,,0,0,,
472014,dance,-1,Stepmania_spq,"Emoji__1203,Emoji__1503,Emoji_0405,Emoji_1706,,,,",0,0,0,0,,,,1,0.0,,0,0,,
472021,wait,-1,Boxer_sp,"Emoji__1203,Emoji__1503,Emoji_0405,Emoji_1706,,,,",0,0,0,0,,,,1,0.0,,0,0,,
472022,wait,-1,Boxer_sp,"Emoji__1203,Emoji__1503,Emoji_0405,Emoji_1706,,,,",0,0,0,0,,,,1,0.0,,0,0,action2,
472023,wait,-1,Boxer_sp,"Emoji__1203,Emoji__1503,Emoji_0405,Emoji_1706,,,,",0,0,0,0,,,,1,0.0,,0,0,action3,
472101,sit,-1,ar15_20sit,,0,0,0,0,,,,1,0.0,,0,0,,
472102,sit,-1,M4_20sit,,0,0,0,0,,,,1,0.0,,0,0,,
472103,sit,-1,SOP_20sit,,0,0,0,0,,,,1,0.0,,0,0,,
472104,sit,-1,M16_20sit,,0,0,0,0,,,,1,0.0,,0,0,,
472181,wait,-1,aa12_wait,"Emoji__1203,Emoji__1503,Emoji_0405,Emoji_1706,,,,",0,0,0,0,,,,1,0.0,,0,0,,
472182,wait,-1,other_wait,"Emoji__1203,Emoji__1503,Emoji_0405,Emoji_1706,,,,",0,0,0,0,,,,1,0.0,,0,0,,
472191,"die,lying~",-1,sangvis_die,"Emoji__1203,Emoji__1503,Emoji_0405,Emoji_1706,,,,",0,0,0,0,,,,1,0.0,,0,0,,
475091,action1,-1,zhiba_wait,"Emoji__0502,Emoji__1001,Emoji_1746,Emoji__1501,,,,",0,0,0,0,,,,1,0.0,,0,0,,
475092,wait,-1,zhiba_wait,"Emoji__0502,Emoji__1001,Emoji_1746,Emoji__1501,,,,",0,0,0,0,,,,1,0.0,,0,0,,
491121,action,-1,wall_zombie1,,0,0,0,0,,,,1,0.0,,0,0,,
491122,action2,-1,wall_zombie2,,0,0,0,0,,,,1,0.0,,0,0,,
1100100,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1100101,wait,0,0,"Emoji_0202,Emoji__5002,Emoji_0405,,,",0,0,0,0,,,,1,0.0,,0,0,,
1100102,wait,1,0,"Emoji__1008,Emoji_0202,Emoji_9001,Emoji_0203",0,0,0,0,,,,1,0.0,,0,0,,
1100103,sit,-1,sit,"Emoji_0202,Emoji__5002,Emoji_0405,,,",0,0,0,0,,,,1,0.0,,0,0,,
1100104,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1100105,sp1,-1,sp1,"Emoji__1603,Emoji__1001,Emoji_9001",0,0,0,0,,,,1,0.0,,0,0,,
1100106,wait,10011002,0,"Emoji__1209,Emoji__1005,Emoji__1603",0,0,0,0,,,,1,0.0,,0,0,,
1100200,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1100201,wait,0,0,"Emoji_0303,Emoji_0403,Emoji_0402",0,0,0,0,,,,1,0.0,,0,0,,
1100202,wait,1,0,"Emoji_0303,Emoji_0403,Emoji_0402,Emoji__1203,Emoji__0510",0,0,0,0,,,,1,0.0,,0,0,,
1100203,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1100204,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1100205,sp1,-1,sp1,"Emoji__1603,Emoji__0511,Emoji__1207,Emoji__1505,Emoji__1203",0,0,0,0,,,,1,0.0,,0,0,,
1100206,wait,10011002,0,"Emoji__0504,Emoji__1005,Emoji__1603,Emoji__1203",0,0,0,0,,,,1,0.0,,0,0,,
1100300,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1100301,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1100302,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1100303,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1100304,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1100400,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1100401,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1100402,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1100403,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1100404,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
