id,name,description,conflict_type,max_tier,type,duration_type,duration,delay,probability,boss_available,armor_reduce_number,pow_number,dodge_number,hit_number,rate_number,critical_number,critical_damage_number,damage_reduce_number,damage_return_number,move_number,shield_number,arp_number,trigger_creation_id,trigger_creation_delay,is_form_play,buff_animation,buff_description,available_gun_type,available_gun_type2,def_number,defbreak_number,maxdef_number,cdr_number,forced_skill,fix_damage,night_view_percent,range_number
4319,TKP408统计AR,4,845,1,500,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3287,0,0,,,4,,0,0,0,0,0,0,0,0
4320,TKP408统计MG,5,846,1,500,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3288,0,0,,,5,,0,0,0,0,0,0,0,0
4321,TKP408统计SG,6,847,1,500,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3289,0,0,,,6,,0,0,0,0,0,0,0,0
4322,TKP408反馈HG,,848,1,500,1,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4323,TKP408反馈SMG,,849,1,500,1,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4324,TKP408反馈RF,,850,1,500,1,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4325,TKP408反馈AR,,851,1,500,1,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4326,TKP408反馈MG,,852,1,500,1,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4327,TKP408反馈SG,,853,1,500,1,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4328,TKP408触发2,,854,1,500,1,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4329,mg4触发,,855,3,500,1,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4330,mg4二技能等级,,856,30,500,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4331,马卡洛夫监视标识,,857,1,500,1,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4332,马卡洛夫监视触发,,858,1,500,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4333,马卡洛夫删除监视,,859,1,500,1,*104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4334,RMb易伤,,860,1,110,1,*102,0,0,1,0,0,0,0,0,0,0,*202,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4335,RMB减伤,,861,3,110,1,*101,0,0,0,0,0,0,0,0,0,0,*201,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4336,XM3判断buff[自身]true,,862,1,500,1,*101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4337,XM3已攻击标记,,863,1,500,1,*101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4338,XM3判断buff[自身]false,,864,1,500,1,*102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4339,XM3触发技能普攻,,865,1,500,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4340,XM3必暴,,866,1,806,1,-1,0,0,0,0,0,0,0,0,*102,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4341,mg4火力上升,火力上升,867,8,101,1,*102,0,0,1,0,*201,0,0,0,0,0,0,0,0,0,0,201,0,1,YellowFlash,PowBuffText,,,0,0,0,0,0,0,0,0
4342,XM3暴击伤害,,868,1,812,1,-1,0,0,0,0,0,0,0,0,0,*201,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4343,RMB自我标识,,869,1,500,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4344,马卡洛夫触发,,870,1,500,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4345,芯片火力上升,火力上升,871,5,101,1,*101,0,0,1,0,*201,0,0,0,0,0,0,0,0,0,0,201,0,1,,,,,0,0,0,0,0,0,0,0
4346,芯片火力上升,火力上升,872,1,101,1,-1,0,0,1,0,*201,0,0,0,0,0,0,0,0,0,0,201,0,1,,,,,0,0,0,0,0,0,0,0
4347,RMB减伤1,,873,3,402,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,1000001664,0,0
4348,RMB减伤2,,873,3,402,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,1000001665,0,0
4349,RMB减伤3,,873,3,402,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,1000001666,0,0
4350,RMB减伤4,,873,3,402,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,1000001667,0,0
4351,RMB减伤5,,873,3,402,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,1000001668,0,0
4352,RMB减伤6,,873,3,402,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,1000001669,0,0
4353,RMB减伤7,,873,3,402,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,1000001670,0,0
4354,RMB减伤8,,873,3,402,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,1000001671,0,0
4355,RMB减伤9,,873,3,402,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,1000001672,0,0
4356,RMB减伤10,,873,3,402,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,1000001673,0,0
4357,MG4专属标记,,874,1,500,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4358,MG4弹射1,,875,1,500,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3300,0,0,,,,,0,0,0,0,0,0,0,0
4359,MG4弹射2,,876,1,500,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3301,0,0,,,,,0,0,0,0,0,0,0,0
4360,MG4火力传参,,877,9999,500,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4361,MG4命中传参,,878,9999,500,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4362,MG4暴击传参,,879,9999,500,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4363,MG4暴击伤害传参,,880,9999,500,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4364,MG4穿甲传参,,881,9999,500,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4365,MG4编制传参,,882,5,500,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4366,MG4弹射3,,883,1,500,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3306,0,0,,,,,0,0,0,0,0,0,0,0
4367,MG4受击特效,,884,1,500,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3311,0,0,,,,,0,0,0,0,0,0,0,0
4368,MG4降火力,,885,8,801,1,180,0,0,0,0,*103,0,0,0,0,0,0,0,0,0,0,205,0,0,,,,,0,0,0,0,0,0,0,0
4369,MG4火力传参2,,886,9999,500,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4370,MG4命中传参2,,887,9999,500,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4371,MG4暴击传参2,,888,9999,500,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4372,MG4暴击伤害传参2,,889,9999,500,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4373,MG4穿甲传参2,,890,9999,500,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4374,MG4编制传参2,,891,5,500,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4375,MG4火力传参3,,892,9999,500,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4376,MG4命中传参3,,893,9999,500,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4377,MG4暴击传参3,,894,9999,500,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4378,MG4暴击伤害传参3,,895,9999,500,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4379,MG4穿甲传参3,,896,9999,500,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4380,MG4编制传参3,,897,5,500,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4381,夹心酱射速调整,,898,1,204,1,-1,0,0,1,0,0,0,0,*201,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0
4382,夹心酱再生,,899,5,109,1,*101,0,0,0,0,0,0,0,0,0,0,0,0,0,*102,0,220,0,0,,ShieldText,,,0,0,0,0,0,0,0,0
4383,石化标记,,900,5,500,1,*101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4384,灰熊标记,,901,1,500,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3325,0,0,,,,,0,0,0,0,0,0,0,0
4385,灰熊反馈,,902,1,500,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4386,灰熊射速上升,,903,5,104,1,*101,0,0,1,0,0,0,0,*201,0,0,0,0,0,0,0,204,0,1,YellowFlash,RateBuffText,,,0,0,0,0,0,0,0,0
4387,灰熊专属标记,,904,1,500,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4392,天使光环5,,909,1,500,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3391,0,1,,,,,0,0,0,0,0,0,0,0
4393,夹心酱内圈标识,,910,1,500,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4394,夹心酱内圈统计,,911,1,500,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331503,0,0,,,,,0,0,0,0,0,0,0,0
4395,夹心酱内圈反馈,,912,20,500,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4396,三叉戟,,913,1,500,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4397,铁处女,,914,1,500,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4398,电锯,,915,1,500,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4399,夹心酱触发随机,,916,1,500,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4400,铁处女射速下降,,917,5,204,1,*101,0,0,1,0,0,0,0,*201,0,0,0,0,0,0,0,205,0,1,,,,,0,0,0,0,0,0,0,0
4401,铁处女移速下降,,918,5,205,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,*201,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4402,铁处女眩晕,,919,1,221,1,*102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,1,,,,,0,0,0,0,0,0,0,0
4403,美杜莎命中下降,,920,5,203,1,*101,0,0,1,0,0,0,*201,0,0,0,0,0,0,0,0,201,0,0,BlueFlash,,,,0,0,0,0,0,0,0,0
4404,美杜莎闪避下降,,921,5,202,1,*101,0,0,1,0,0,*202,0,0,0,0,0,0,0,0,0,206,0,1,,,,,0,0,0,0,0,0,0,0
4405,美杜莎石化1,,922,1,221,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3418,0,0,,,,,0,0,0,0,0,0,0,0
4406,美杜莎石化2,,922,1,221,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3418,0,0,,,,,0,0,0,0,0,0,0,0
4407,美杜莎石化3,,922,1,221,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3418,0,0,,,,,0,0,0,0,0,0,0,0
4408,美杜莎石化4,,922,1,221,1,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3418,0,0,,,,,0,0,0,0,0,0,0,0
4409,美杜莎石化5,,922,1,221,1,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3418,0,0,,,,,0,0,0,0,0,0,0,0
4410,佩克拉随机触发,,923,1,500,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4411,佩克拉攻击触发,,924,1,500,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4412,米诺斯判断,,925,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3362,0,0,,,,,0,0,0,0,0,0,0,0
4413,米诺斯触发,,926,1,500,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4414,米诺斯反馈,,927,1,500,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4415,米诺斯晕,,928,1,221,1,*101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,1,,,,,0,0,0,0,0,0,0,0
4416,米诺斯触发晕,,929,1,500,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4417,护盾叠加测试,护盾叠加,930,1,109,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,*101,0,220,0,0,BlueFlash,ShieldText,,,0,0,0,0,0,0,0,0
4418,目标单编血量传参,,931,999999,500,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4419,百合铃召唤1,,932,1,500,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3367,0,0,,,,,0,0,0,0,0,0,0,0
4420,百合铃召唤2,,932,1,500,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3368,0,0,,,,,0,0,0,0,0,0,0,0
4421,百合铃召唤3,,932,1,500,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3369,0,0,,,,,0,0,0,0,0,0,0,0
4422,百合铃召唤4,,932,1,500,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3370,0,0,,,,,0,0,0,0,0,0,0,0
4423,百合铃召唤5,,932,1,500,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3371,0,0,,,,,0,0,0,0,0,0,0,0
4424,百合铃召唤6,,932,1,500,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3372,0,0,,,,,0,0,0,0,0,0,0,0
4425,百合铃召唤7,,932,1,500,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3373,0,0,,,,,0,0,0,0,0,0,0,0
4426,百合铃召唤8,,932,1,500,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3374,0,0,,,,,0,0,0,0,0,0,0,0
4427,百合铃召唤9,,932,1,500,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3375,0,0,,,,,0,0,0,0,0,0,0,0
4428,百合铃召唤10,,932,1,500,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3376,0,0,,,,,0,0,0,0,0,0,0,0
4429,米诺斯delay,,933,1,500,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4430,夹心酱不普攻,,934,1,500,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4431,夹心酱无敌,,935,1,120,1,45,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,,ShieldText,,,0,0,0,0,0,0,0,0
4432,佩克拉等级标识,,936,10,500,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4433,石化抗性,,937,1,500,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4434,百合铃移速下降,,938,1,205,1,*102,0,0,1,0,0,0,0,0,0,0,0,0,*202,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4435,百合铃眩晕,,939,1,221,1,*102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3417,0,0,,,,,0,0,0,0,0,0,0,0
4436,佩克拉护盾,,940,5,109,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,*102,0,220,0,0,,ShieldText,,,0,0,0,0,0,0,0,0
4437,天使光环4,,941,1,500,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3392,0,1,,,,,0,0,0,0,0,0,0,0
4438,天使光环3,,942,1,500,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3393,0,1,,,,,0,0,0,0,0,0,0,0
4439,天使光环2,,943,1,500,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3394,0,1,,,,,0,0,0,0,0,0,0,0
4440,天使光环1,,944,1,500,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3395,0,1,,,,,0,0,0,0,0,0,0,0
4441,陷阱妖精减速,,945,1,205,1,*101,0,0,0,0,0,0,0,0,0,0,0,0,*201,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4442,陷阱妖精眩晕,,946,1,221,1,*101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,1,,,,,0,0,0,0,0,0,0,0
4449,夹心彩蛋标识,,953,5,500,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0
4450,三叉戟,,954,1,500,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3411,0,0,,,,,0,0,0,0,0,0,0,0
4451,铁处女,,955,1,500,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3412,0,0,,,,,0,0,0,0,0,0,0,0
4452,电锯,,956,1,500,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3413,0,0,,,,,0,0,0,0,0,0,0,0
4453,战区标记,,957,1,500,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3420,0,0,,,,,0,0,0,0,0,0,0,0
4458,美杜莎石化易伤1,,962,1,110,1,30,0,0,0,0,0,0,0,0,0,0,*202,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4459,美杜莎石化易伤2,,962,1,110,1,60,0,0,0,0,0,0,0,0,0,0,*202,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4460,美杜莎石化易伤3,,962,1,110,1,90,0,0,0,0,0,0,0,0,0,0,*202,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4461,美杜莎石化易伤4,,962,1,110,1,120,0,0,0,0,0,0,0,0,0,0,*202,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4462,美杜莎石化易伤5,,962,1,110,1,150,0,0,0,0,0,0,0,0,0,0,*202,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4463,美杜莎石化增伤标记1,增伤标记_用于统计debuff,963,1,451,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4464,美杜莎石化增伤标记2,增伤标记_用于统计debuff,963,1,451,1,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4465,美杜莎石化增伤标记3,增伤标记_用于统计debuff,963,1,451,1,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4466,美杜莎石化增伤标记4,增伤标记_用于统计debuff,963,1,451,1,120,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4467,美杜莎石化增伤标记5,增伤标记_用于统计debuff,963,1,451,1,150,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4468,闪避上升,闪避上升,964,10,102,1,*101,0,0,1,0,0,*201,0,0,0,0,0,0,0,0,0,202,0,1,YellowFlash,DodgeBuffText,,,0,0,0,0,0,0,0,0
4469,护甲上升,护甲上升,965,10,108,1,*101,0,0,1,*201,0,0,0,0,0,0,0,0,0,0,0,201,0,0,YellowFlash,,,,0,0,0,0,0,0,0,0
4470,加buff_skill,,966,1,500,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,990015,0,0,0
4471,SP 9伤害减少,,967,1,801,1,10,0,0,1,0,*102,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0
4472,SP 9伤害减少,debuff标识,967,1,201,1,10,0,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0
4473,统计冲锋枪,SP 9用,968,1,500,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3427,0,0,,,2,,0,0,0,0,0,0,0,0
4474,冲锋枪计数,,969,5,500,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4475,SP 9护盾,,970,1,109,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,*101,0,220,0,0,BlueFlash,ShieldText,,,0,0,0,0,0,0,0,0
4476,SP 9冷却缩减,,971,1,129,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,*201,0,0,0,0
4477,统计突击步枪,FARA 用,972,1,500,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3428,0,0,,,4,,0,0,0,0,0,0,0,0
4478,AR计数,FARA 用,973,5,500,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4479,拍照on1,FARA 用,974,1,500,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3430,0,0,,,,,0,0,0,0,0,0,0,0
4480,FARA暴击,FARA 用,975,1,806,1,10,0,0,0,0,0,0,0,0,*201,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4481,拍照on2,FARA 用,974,1,500,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3431,0,0,,,,,0,0,0,0,0,0,0,0
4482,拍照on3,FARA 用,974,1,500,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3432,0,0,,,,,0,0,0,0,0,0,0,0
4483,拍照on4,FARA 用,974,1,500,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3433,0,0,,,,,0,0,0,0,0,0,0,0
4484,拍照on5,FARA 用,974,1,500,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3434,0,0,,,,,0,0,0,0,0,0,0,0
4485,拍照on6,FARA 用,974,1,500,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3435,0,0,,,,,0,0,0,0,0,0,0,0
4486,拍照on7,FARA 用,974,1,500,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3436,0,0,,,,,0,0,0,0,0,0,0,0
4487,拍照on8,FARA 用,974,1,500,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3437,0,0,,,,,0,0,0,0,0,0,0,0
4488,拍照on9,FARA 用,974,1,500,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3438,0,0,,,,,0,0,0,0,0,0,0,0
4489,拍照on10,FARA 用,974,1,500,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439,0,0,,,,,0,0,0,0,0,0,0,0
4490,拍照标识,,976,1,500,1,*101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4491,拍照pow,,977,99,801,1,*101,0,0,0,0,*201,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4492,拍照hit,,978,99,803,1,*101,0,0,0,0,0,0,*202,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4493,拍照dodge,,979,99,802,1,*101,0,0,0,0,0,*203,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4494,拍照speed,,980,99,805,1,*101,0,0,0,0,0,0,0,0,0,0,0,0,*204,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4495,拍照armor,,981,99,808,1,*101,0,0,0,*205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4496,拍照crit,,982,99,806,1,*101,0,0,0,0,0,0,0,0,*206,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4497,拍照crithurt,,983,99,812,1,*101,0,0,0,0,0,0,0,0,0,*207,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4498,拍照rate,,984,99,804,1,*101,0,0,0,0,0,0,0,*208,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
4499,统计突击步枪,APC 用,985,1,500,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3440,0,0,,,4,,0,0,0,0,0,0,0,0
4500,AR计数,APC 用,986,5,500,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
