id,type,arg,code,item_name,introduction,rank,sort,initial_num,daily_limit,upper_limit,consume_type,item_access,detail_introduction
110008,4,110008,PT,活动积分,活跃点数,1,0,,,0,0,,
110009,4,110009,PT,活动积分,活跃点数,1,0,,,0,0,,
110010,4,110010,PT,活动积分,活跃点数,1,0,,,0,0,,
110011,4,110011,PT,活动点数,活跃点数,1,0,,,0,0,,
110012,4,110012,PT,活动点数,活跃点数,1,0,,,0,0,,
110013,4,110013,PT,活动点数,活跃点数,1,0,,,0,0,,
110014,4,110014,PT,活动点数,活跃点数,1,0,,,0,0,,
110015,4,110015,PT,活动点数,活跃点数,1,0,,,0,0,,
110016,4,110016,PT,活动点数,活跃点数,1,0,,,0,0,,
110017,4,110017,PT,活动点数,活跃点数,1,0,,,0,0,,
110018,4,110018,PT,活动点数,活跃点数,1,0,,,0,0,,
110019,4,110019,PT,活动点数,活跃点数,1,0,,,0,0,,
110020,4,110020,PT,活动点数,活跃点数,1,0,,,0,0,,
110021,4,110021,PT,活动点数,活跃点数,1,0,,,0,0,,
110022,4,110022,PT,活动点数,活跃点数,1,0,,,0,0,,
110023,4,110023,PT,活动点数,活跃点数,1,0,,,0,0,,
110024,4,110024,PT,活动点数,活跃点数,1,0,,,0,0,,
110025,4,110025,PT,活动点数,活跃点数,1,0,,,0,0,,
110026,4,110025,PT,活动点数,活跃点数,1,0,,,0,0,,
110027,4,110027,PT,活动点数,活动点数,1,0,,,0,0,,
110028,4,110028,PT,活动点数,活动点数,1,0,,,0,0,,
110029,4,110029,PT,活动点数,活动点数,1,0,,,0,0,,
110030,4,110030,PT,活动点数,活动点数,1,0,,,0,0,,
110031,4,110031,PT,活动点数,活动点数,1,0,,,0,0,,
110032,4,110032,PT,活动点数,活动点数,1,0,,,0,0,,
110033,4,110033,PT,活动点数,活动点数,1,0,,,0,0,,
110034,4,110034,PT,活动点数,活动点数,1,0,,,0,0,,
110035,4,110035,PT,活动点数,活动点数,1,0,,,0,0,,
110036,4,110036,PT,活动点数,活动点数,1,0,,,0,0,,
110037,4,110037,PT,活动点数,活动点数,1,0,,,0,0,,
110038,4,110038,PT,活动点数,活动点数,1,0,,,0,0,,
110039,4,110039,EventPT,活动点数,活动点数,1,0,,,0,0,,
110040,4,110040,PT,活动点数,活动点数,1,0,,,0,0,,
110041,4,110041,EventPT,活动点数,活动点数,1,0,,,0,0,,
110042,4,110042,PT,活动点数,活动点数,1,0,,,0,0,,
110043,4,110043,EventPT2,活动点数,活动点数,1,0,,,0,0,,
110044,4,110044,EventPT2,活动点数测试测试测试,活动点数测试测试测试,1,0,,,0,0,,
110045,4,110045,PT,活动点数,活动点数,1,0,,,0,0,,
110046,4,110046,EventPT3,活动点数,活动点数,1,0,,,0,0,,
110047,4,110047,PT,活动点数,活动点数,1,0,,,0,0,,
110048,4,110048,PT,活动点数,活动点数,1,0,,,0,0,,
110049,4,110049,PT,活动点数,活动点数,1,0,,,0,0,,
110050,4,110050,EventPT4,活动点数,活动点数,1,0,,,0,0,,
120001,10,1,bondage_lines_icon,友人谈,P38与沙漠之鹰,1,0,,,0,0,,
120002,10,2,bondage_lines_icon,友人谈,P38与HK45,1,0,,,0,0,,
120003,10,3,bondage_lines_icon,友人谈,P38与Spectre M4,1,0,,,0,0,,
120004,10,4,bondage_lines_icon,友人谈,HK45与Spectre M4,1,0,,,0,0,,
120005,10,5,bondage_lines_icon,友人谈,HK45与沙漠之鹰,1,0,,,0,0,,
120006,10,6,bondage_lines_icon,友人谈,斯捷奇金与沙漠之鹰,1,0,,,0,0,,
130001,12,130001,Y_Z_zhihuiguan,魅力闪光,阳光明媚的天气，指挥官和人形们一起在海边度过了愉快的一天，清凉的海水让指挥官的皮肤更加光泽，指挥官的魅力值上升了！,1,0,,,0,0,,
130002,12,130002,Y_Z_zhihuiguan_19summer,滚烫硝烟,白天，我享受着和人形们的欢乐时光。但当夜晚来临，那场惨烈的战役依然如梦魇般浮现在黑暗中。我知道，“过去从未消亡，它甚至没有真正地过去”。,1,0,,,0,0,,
130003,12,130003,Y_Z_zhihuiguan_yukata,冷翠烛,路边荒塚，几簇鬼火摇曳，不知其中寄托着的是不甘的怨恨，还是未满的遗愿？我悄然路过，鬼火无声相随，也许它们只是想为我照亮前行的路……,1,0,,,0,0,,
130004,12,130004,Y_Z_zhihuiguan_zoom,燃魂觉醒,“指挥官！又有小混混来我们的地盘捣乱了！”“哎，随他们去吧。”//n“可是他们说要约人形们出去玩……”“给我武器，我要打十个。”,1,0,,,0,0,,
130005,12,130005,Y_Z_zhihuiguan_Christmas,摇曳幻境,她点燃第一根火柴，看见了温暖的火炉。她点燃第二根火柴，看见了美味的食物。她点燃第三根火柴，看见指挥官向自己走来，但这一次不再只是虚幻……,1,0,,,0,0,,
130006,12,130006,Y_Z_zhihuiguan_SpringFestival,行走存钱罐,以下节选自指挥官日记：“……今天的基地氛围好奇怪，不管是格琳娜还是人形，都用无比炽热的眼神看着我，就好像我是一个行走的存钱罐……”,1,0,,,0,0,,
130007,12,130007,Y_Z_zhihuiguan_Nightgown,无声枕战,以下节选自指挥官日记：“……今晚我去巡查宿舍的时候，人形们意外得很安静，但我总觉得背后阴风阵阵的，不知道是不是通风系统坏掉了……”,1,0,,,0,0,,
130008,12,130008,Y_Z_zhihuiguan_Armor,血与火之荣光,当你披上这身铠甲，你也就与它达成了契约。它将伴随你经历血与火的考验，一路披荆斩棘直至凯旋。或是与你一起倒在归途，化作历史中的尘埃。,1,0,,,0,0,,
130009,12,130009,Y_Z_zhihuiguan_Sakura,无法触碰的落樱,每片樱花会以每秒五厘米的速度离开枝杈，每个匆忙的路人会以每秒一点二米的速度擦肩而过。而我既握不住那片樱花，也追不上人群中的你。,1,0,,,0,0,,
130010,12,130010,Y_Z_zhihuiguan_Agent,雪中独行,在恶劣的天气里行军是戏剧的浪漫，但在人造雪下享受乐趣时请记得保暖。,1,0,,,0,0,,
130011,12,130011,Y_Z_zhihuiguan_tantei,魔鬼的敬意,当黑暗的守夜人亮起他思维的明灯时，弱者欣喜，罪恶胆寒，魔鬼则献上他的敬意。,1,0,,,0,0,,
130012,12,130012,Y_Z_zhihuiguan_Beast,仙灵舞曲,街区的灯火熄灭，欢庆的野兽们随停息的音乐一同散去，只有守望黑夜的独狼与对月祈祷的羔羊于此见证：那些比老街还要久远的住民们从藏身的隐世角落中飞出，跳起那不知承载了多少岁月的微光之舞。,1,0,,,0,0,,
130013,12,130013,Y_Z_zhihuiguan_Meaning,无瑕恋歌,在初恋的时光中，无论是少年还是少女，他们的心意与思念都将化为无瑕的恋歌，永远刻进人生的旅途之中，永不消散。,1,0,,,0,0,,
130014,12,130014,Y_Z_zhihuiguan_Five,索敌大师破解版,本系统可以与您的心智连接，以最快的速度运算出最具效率的歼敌手段。免责声明：如有用户因破解版系统而导致心智失常，本公司概不负责。,1,0,,,0,0,,
130015,12,130015,Y_Z_zhihuiguan_Chessman,榴弹捕手,直面一切突如其来的危险，并思索出完美规避，乃至反败为胜的策略，这是作为一名指挥官的生存之道。感到庆幸吧，至少现在向你飞来的坏东西，时速还远没有达到150公里。,1,0,,,0,0,,
130016,12,130016,Y_Z_zhihuiguan_OL,通勤状态条,趁着精力旺盛就尽情大展拳脚，趁着阳光明媚就保持愉悦通勤，至于身上的钱包是否被房租掏空……别去在意，毕竟勇者拿到圣剑前也要过得小心。,1,0,,,0,0,,
900030,4,100030,Nova_medal,新星勋章,新星勋章（日服djmax用）,1,0,,,0,0,,
900031,4,100031,Platinum_medal,白金勋章,白金勋章（日服djmax用）,1,0,,,0,0,,
1100001,11,1,fetter_skill,极速狂花,火力号令对自身和PzB39效果额外增加10%。,1,0,,,0,0,,
1100002,11,2,fetter_skill,极速狂花,与灰熊MkⅤ在同一梯队时//c瞄准时间减少至1秒//c每秒蓄力层数增加至2层。,1,0,,,0,0,,
1100003,11,3,fetter_skill,星河成约,与M82在同一梯队时//cM82普攻对自身正前方单位也能造成10%额外伤害。,1,0,,,0,0,,
1100004,11,4,fetter_skill,星河成约,将自身正前方视作AK-阿尔法的正前方。,1,0,,,0,0,,
1100005,11,5,fetter_skill,我开动了！,「“持之以恒是比任何事都要更重要的才能”」当春田和G36处于同一梯队时，G36会为随行的队友呈上甜点，振奋士气的同时，火力专注的效果也变得可以作用于友方单位（效果下降至15%）——小心会变胖哦。,1,0,,,0,0,,
1100006,11,6,fetter_skill,我开动了！,「“我对混合咖啡还是蛮有自信的”」当G36和春田处于同一梯队时，春田会为随行的队友端上咖啡，振奋士气的同时，每叠加1层蓄力，提升我方全体射速5%（持续5秒，最多叠加5层）——要小心变胖哦。,1,0,,,0,0,,
1100007,11,9,fetter_skill,冕晕聚变,MPK与MPL相连一格时//c不再对友方造成负面效果。//nMPK与MPL左右相邻时//c开启技能后//c效果范围扩大至2格。,1,0,,,0,0,,
1100008,11,10,fetter_skill,冕晕聚变,MPK与MPL相连一格时//c不再对友方造成负面效果。//nMPK与MPL左右相邻时//c开启技能后//c效果范围扩大至2格。,1,0,,,0,0,,
