id,reward_gun_pool,equip_s_probability,draw_event_s_id,enemy_leader,if_stay,correction_belong,correction_turn,limit_guns,limit_equips,ai,ai_content,enemy_type_display,use_building,use_building_skill,team_confrontfun_pic,team_confrontfun_des,effect_ext,targettrain_cancollect,fight_type,type_coef
320701,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,1,23,42,4",,503,900025,1,,,4,,0,,0,,,,,0,1,0,
320702,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,1,4,0",,503,900025,1,,,4,,0,,0,,,,,0,1,0,
320703,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,900025,0,,,,,101,"12794,12795,12796,12793,12794",0,,,,,0,1,0,
320704,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10005,0,,,,,101,"12794,12795,12796,12793,12794",0,,,,,0,1,0,
320705,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10006,1,,,,,0,,0,,,,,0,1,0,
320706,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,1,4,0",,0,10004,0,,,4,,0,,0,,,,,0,1,0,
320707,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10002,1,,,,,0,,0,,,,,0,1,0,
320708,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10003,1,,,,,0,,0,,,,,0,1,0,
320709,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,1,4,0",,503,10001,0,,,4,,103,,,,,,,0,1,0,
320710,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,1,23,42,4",,503,10005,0,,,4,,103,,,,,,,0,1,0,
320801,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,168,118,36,1020",,503,900156,0,,,1020,,102,1,0,,,,,0,1,0,
320802,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10036,0,,,,,102,3,1,,,,,0,1,0,
320803,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,168,1020,0",,503,10036,0,,,1020,,101,"12828,12827,12830,12829,12828",1,,,,,0,1,0,
320804,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10035,0,,,,,101,"12828,12827,12830,12829,12828",0,,,,,0,1,0,
320805,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10045,1,,,,,0,,0,,,,,0,1,0,
320806,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10034,0,,,,,0,,0,,,,,0,1,0,
320807,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,168,1020,0",,503,10035,0,,,1020,,0,,0,,,,,0,1,0,
320808,,,0,10034,0,,,,,0,,0,,,,,0,1,0,
320809,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,168,1020,0",,503,10034,0,,,1020,,103,,,,,,,0,1,0,
320810,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,168,118,36,1020",,503,10035,0,,,1020,,103,,,,,,,0,1,0,
320901,,"1,5,9,13,17,29,37,55,63,69,73,77,87,2,6,10,14,18,30,38,56,42,64,70,74,78,88,3,7,11,15,19,31,39,57,43,65,67,71,75,79,89",0,900159,0,,,,,102,1,0,,,,,0,1,0,
320902,,"1,5,9,13,17,29,37,55,63,69,73,77,87,2,6,10,14,18,30,38,56,42,64,70,74,78,88",0,11008,1,,,,,0,,0,,,,,0,1,0,
320903,,"1,5,9,13,17,29,37,55,63,69,73,77,87,2,6,10,14,18,30,38,56,42,64,70,74,78,88",0,900032,0,,,,,102,2,1,,,,,0,1,0,
320904,,"1,5,9,13,17,29,37,55,63,69,73,77,87,2,6,10,14,18,30,38,56,42,64,70,74,78,88",0,900032,0,,,,,101,"12860,12861,12862,12860",1,,,,,0,1,0,
320905,,"1,5,9,13,17,29,37,55,63,69,73,77,87,2,6,10,14,18,30,38,56,42,64,70,74,78,88",0,11005,0,,,,,101,"12860,12861,12862,12860",0,,,,,0,1,0,
320906,,"1,5,9,13,17,29,37,55,63,69,73,77,87,2,6,10,14,18,30,38,56,42,64,70,74,78,88",0,11003,1,,,,,0,,0,,,,,0,1,0,
320907,,"1,5,9,13,17,29,37,55,63,69,73,77,87,2,6,10,14,18,30,38,56,42,64,70,74,78,88",0,11007,0,,,,,0,,0,,,,,0,1,0,
320908,,"1,5,9,13,17,29,37,55,63,69,73,77,87,2,6,10,14,18,30,38,56,42,64,70,74,78,88",0,11005,0,,,,,0,,0,,,,,0,1,0,
320909,,,0,11005,0,,,,,0,,0,,,,,0,1,0,
320910,,"1,5,9,13,17,29,37,55,63,69,73,77,87,2,6,10,14,18,30,38,56,42,64,70,74,78,88",0,10001,0,,,,,103,,,,,,,0,1,0,
320911,,"1,5,9,13,17,29,37,55,63,69,73,77,87,2,6,10,14,18,30,38,56,42,64,70,74,78,88,3,7,11,15,19,31,39,57,43,65,67,71,75,79,89",0,10005,0,,,,,103,,,,,,,0,1,0,
321001,,"1,5,9,13,17,29,37,55,63,69,73,77,87,2,6,10,14,18,30,38,56,42,64,70,74,78,88,3,7,11,15,19,31,39,57,43,65,67,71,75,79,89",0,11012,0,,,,,0,,0,,,,,0,1,0,
321002,,"1,5,9,13,17,29,37,55,63,69,73,77,87,2,6,10,14,18,30,38,56,42,64,70,74,78,88",0,900032,0,,,,,0,,1,,,,,0,1,0,
321003,,"1,5,9,13,17,29,37,55,63,69,73,77,87,2,6,10,14,18,30,38,56,42,64,70,74,78,88",0,11006,0,,,,,0,,0,,,,,0,1,0,
321004,,"1,5,9,13,17,29,37,55,63,69,73,77,87,2,6,10,14,18,30,38,56,42,64,70,74,78,88",0,11008,0,,,,,101,"12869,12870,12873,12872,12866",0,,,,,0,1,0,
321005,,"1,5,9,13,17,29,37,55,63,69,73,77,87,2,6,10,14,18,30,38,56,42,64,70,74,78,88",0,900032,0,,,,,101,"12871,12865,12866,12872,12871",1,,,,,0,1,0,
321006,,"1,5,9,13,17,29,37,55,63,69,73,77,87,2,6,10,14,18,30,38,56,42,64,70,74,78,88",0,900032,0,,,,,101,"12868,12867,12870,12869,12868",1,,,,,0,1,0,
321007,,"1,5,9,13,17,29,37,55,63,69,73,77,87,2,6,10,14,18,30,38,56,42,64,70,74,78,88,3,7,11,15,19,31,39,57,43,65,67,71,75,79,89",0,11012,0,,,,,102,3,0,,,,,0,1,0,
321008,,"1,5,9,13,17,29,37,55,63,69,73,77,87,2,6,10,14,18,30,38,56,42,64,70,74,78,88",0,11006,0,,,,,102,1,0,,,,,0,1,0,
321009,,"1,5,9,13,17,29,37,55,63,69,73,77,87,2,6,10,14,18,30,38,56,42,64,70,74,78,88",0,10001,0,,,,,102,1,,,,,,0,1,0,
321010,,"1,5,9,13,17,29,37,55,63,69,73,77,87,2,6,10,14,18,30,38,56,42,64,70,74,78,88,3,7,11,15,19,31,39,57,43,65,67,71,75,79,89",0,10005,0,,,,,102,1,,,,,,0,1,0,
321101,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,202,150,66",,504,10041,1,,,202,,0,,0,,,,,0,1,0,
321102,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10041,0,,,,,102,5,1,,,,,0,1,0,
321103,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10040,1,,,,,0,,0,,,,,0,1,0,
321104,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,202,150,0",,504,10043,0,,,202,,103,,0,,,,,0,1,0,
321105,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10040,0,,,,,103,,0,,,,,0,1,0,
321106,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10043,0,,,,,103,,0,,,,,0,1,0,
321107,,,0,10040,0,,,,,103,,0,,,,,0,1,0,
321108,,,0,10041,0,,,,,103,,0,,,,,0,1,0,
321109,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,202,150,0",,504,10034,0,,,202,,103,,,,,,,0,1,0,
321110,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,202,150,66",,504,10035,0,,,202,,103,,,,,,,0,1,0,
321201,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,100,39,226,75",,504,10043,1,,,226,,0,,0,,,,,0,1,0,
321202,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,100,226,0",,504,10043,0,,,226,,0,,0,,,,,0,1,0,
321203,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10040,0,,,,,0,,0,,,,,0,1,0,
321204,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10041,0,,,,,0,,0,,,,,0,1,0,
321205,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10043,0,,,,,0,,0,,,,,0,1,0,
321206,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,100,226,0",,504,10034,0,,,226,,103,,,,,,,0,1,0,
321207,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,100,39,226,75",,504,10035,0,,,226,,103,,,,,,,0,1,0,
321301,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10022,0,,,,,101,"12950,12955,12952,12951,12950",1,,,,,0,1,0,
321302,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10022,0,,,,,101,"12965,12968,12967,12966,12965",1,,,,,0,1,0,
321303,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,85,103,60,1018",,505,900032,0,,,1018,,101,"12962,12960,12963,12964,12958,12959,12961,12962",0,,,,,0,1,0,
321304,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,1018,103,0",,505,11029,0,,,1018,,102,1,0,,,,,0,1,0,
321305,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,11004,0,,,,,102,1,0,,,,,0,1,0,
321306,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,11008,0,,,,,102,1,0,,,,,0,1,0,
321307,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,11006,0,,,,,102,1,0,,,,,0,1,0,
321308,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,1018,103,0",,505,10001,0,,,1018,,103,,,,,,,0,1,0,
321309,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,85,103,60,1018",,505,10005,0,,,1018,,103,,,,,,,0,1,0,
321401,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,60,69,253,72",,505,10041,0,,,253,,102,2,0,,,,,0,1,0,
321402,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10041,0,,,,,102,2,1,,,,,0,1,0,
321403,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10041,0,,,,,101,"12982,12995,12981,12979,12980,12984,12982",0,,,,,0,1,0,
321404,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10041,0,,,,,101,"12989,12988,12987,12986,12992,12993,12991,12990,12989",1,,,,,0,1,0,
321405,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,60,253,0",,505,10040,0,,,253,,101,"12972,12974,12975,12973,12972",0,,,,,0,1,0,
321406,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,60,253,0",,505,10043,0,,,253,,101,"12972,12974,12975,12973,12972",0,,,,,0,1,0,
321407,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10040,0,,,,,0,,0,,,,,0,1,0,
321408,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10041,0,,,,,0,,0,,,,,0,1,0,
321409,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10040,0,,,,,0,,0,,,,,0,1,0,
321410,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,60,253,0",,505,10034,0,,,253,,103,,,,,,,0,1,0,
321411,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,60,69,253,72",,505,10035,0,,,253,,103,,,,,,,0,1,0,
321501,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10022,0,,,,,101,"13010,13011,13012,13013,13014,13015,13016,13017,13010",1,,,,,0,1,0,
321502,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,1,4,0",,505,11007,0,,,4,,102,1,0,,,,,0,1,0,
321503,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,11005,0,,,,,102,1,0,,,,,0,1,0,
321504,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,11003,0,,,,,102,1,0,,,,,0,1,0,
321505,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,11007,0,,,,,102,1,0,,,,,0,1,0,
321506,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,1,23,42,4",,505,11008,0,,,4,,102,1,0,,,,,0,1,0,
321507,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,11012,0,,,,,102,1,0,,,,,0,1,0,
321508,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10022,0,,,,,101,"13010,13011,13012,13013,13014,13015,13016,13017,13010",1,,,,,0,1,0,
321509,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,1,4,0",,505,10001,0,,,4,,103,,,,,,,0,1,0,
321510,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,1,23,42,4",,505,10005,0,,,4,,103,,,,,,,0,1,0,
321601,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,168,118,36,1020",,505,900157,0,,,1020,,102,6,0,,,,,0,1,0,
321602,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10040,0,,,,,101,"13048,13050,13051,13047,13048,13049,13045,13044,13048",0,,,,,0,1,0,
321603,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,168,1020,0",,505,10040,0,,,1020,,102,2,0,,,,,0,1,0,
321604,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10043,0,,,,,102,2,0,,,,,0,1,0,
321605,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10040,0,,,,,102,2,0,,,,,0,1,0,
321606,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,168,1020,0",,505,10042,0,,,1020,,101,"13048,13050,13051,13047,13048,13049,13045,13044,13048",1,,,,,0,1,0,
321607,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10040,0,,,,,0,,0,,,,,0,1,0,
321608,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,910107,0,,,,,0,,0,,,,,0,1,0,
321609,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,168,1020,0",,505,10034,0,,,1020,,103,,,,,,,0,1,0,
321610,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,168,118,36,1020",,505,10035,0,,,1020,,103,,,,,,,0,1,0,
321701,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,101,78,26",,0,900155,1,,,,,0,,0,,,,,0,1,0,
321702,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10035,1,,,,,0,,0,,,,,0,1,0,
321703,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10034,0,,,,,0,,0,,,,,0,1,0,
321704,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10034,0,,,,,0,,0,,,,,0,1,0,
321705,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10034,0,,,,,0,,0,,,,,0,1,0,
321706,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10034,0,,,,,0,,0,,,,,0,1,0,
321707,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10034,0,,,,,0,,0,,,,,0,1,0,
321802,,,0,910132,0,,,,,103,,1,,,,,0,0,0,
321803,,,0,10039,0,,,,,103,,1,,,,,0,1,0,
321804,,,0,10039,0,,,,,103,,1,,,,,0,1,0,
321805,,,0,910133,0,,,,,103,,1,,,,,0,0,0,
321902,,,0,10081,0,,,,,103,,1,,,,,0,1,0,
322002,,,0,12069,0,,,,,101,"94539,94535,94533,94532",,,,,,0,1,0,
322003,,,0,12069,0,,,,,101,"94541,94536,94534,94532",,,,,,0,1,0,
322004,,,0,12069,0,,,,,101,"94540,94537,94538,94532",,,,,,0,1,0,
322103,,,0,12069,0,,,,,103,,,,,,,0,1,0,
322104,,,0,10036,0,,,,,103,,,,,,,0,1,0,
322203,,,0,900032,0,,,,,102,2,1,,,,,0,1,0,
322303,,,0,10036,1,,,,,103,,1,,,,,0,1,0,
322304,,,0,12069,0,,,,,103,,,,,,,0,1,0,
322305,,,0,12069,0,,,,,103,,,,,,,0,1,0,
322306,,,0,12069,0,,,,,103,,,,,,,0,1,0,
322404,,,0,10004,0,,,,,102,3,,,,,,0,1,0,
322405,,,0,10005,0,,,,,102,3,,,,,,0,1,0,
322406,,,0,10001,0,,,,,102,3,,,,,,0,1,0,
322505,,,0,12058,0,,,,,103,,,,,,,0,1,0,
322506,,,0,12058,0,,,,,103,,,,,,,0,1,0,
322507,,,0,12058,0,,,,,103,,,,,,,0,1,0,
322508,,,0,12058,0,,,,,103,,,,,,,0,1,0,
322509,,,0,900157,0,,,,,103,,,,,,,0,1,0,
330201,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10038,0,,,,,0,,0,,,,,0,1,0,
330202,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10037,0,,,,,0,,0,,,,,0,1,0,
330203,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89",,0,10037,0,,,,,0,,0,,,,,0,1,0,
330601,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,900036,0,,,,,0,,1,,,,,0,1,0,
330602,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10021,0,,,,,101,"80019,80017,80018,80020,80019",0,,,,,0,1,0,
330603,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10003,0,,,,,0,,0,,,,,0,1,0,
330604,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,99,118",,0,10002,0,,,,,102,1,0,,,,,0,1,0,
330801,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10003,0,,,,,0,,0,,,,,0,1,0,
330802,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,244,255,0",,0,10009,0,,,"244,255",,0,,0,,,,,0,1,0,
330803,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,244,255,101,60",,0,10002,0,,,"244,255",,0,,0,,,,,0,1,0,
330804,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,12066,1,,,,,0,,0,,,,,0,1,0,
331001,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,256,258,273,26,36",,0,900036,0,,,"273,256,258",,0,,0,,,,,0,1,0,
331002,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,256,258,273,0",,0,10016,0,,,"273,256,258",,0,,0,,,,,0,1,0,
331003,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10018,0,,,,,0,,0,,,,,0,1,0,
331004,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10016,0,,,,,0,,0,,,,,0,1,0,
331201,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,265,267,0",,0,900166,0,,,"265,267",,101,"80074,80075,80071,80070,80062,80073,80074",0,,,,,0,1,0,
331202,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,265,267,1,103,69",,0,900166,0,,,"265,267",,101,"80069,80066,80067,80068,80069",0,,,,,0,1,0,
331203,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10038,0,,,,,0,,0,,,,,0,1,0,
331204,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10037,0,,,,,0,,0,,,,,0,1,0,
331401,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,244,255,150,66,78",,0,900166,0,,,"244,255",,101,"80086,80085,80084,80080,80079",0,,,,,0,1,0,
331402,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,244,255,0",,0,900166,0,,,"244,255",,101,"80095,80094,80093,80082,80079",0,,,,,0,1,0,
331403,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10038,0,,,,,0,,0,,,,,0,1,0,
331404,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10037,0,,,,,0,,0,,,,,0,1,0,
331405,,,0,10037,0,,,,,0,,0,,,,,0,1,0,
331601,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,256,258,276,100,39,75",,0,900166,0,,,"276,256,258",,101,"80103,80102,80101,80097,80096",0,,,,,0,1,0,
331602,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,256,258,276,0",,0,900166,0,,,"276,256,258",,101,"80112,80109,80108,80100,80099,80096",0,,,,,0,1,0,
331603,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10037,0,,,,,0,,0,,,,,0,1,0,
331604,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10037,0,,,,,0,,0,,,,,0,1,0,
331605,,,0,10037,0,,,,,0,,0,,,,,0,1,0,
331901,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,900036,0,,,,,101,"80130,80126,80133",1,,,,,0,1,0,
331902,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,900036,0,,,,,101,"80134,80127,80131",1,,,,,0,1,0,
331903,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,900036,0,,,,,101,"80135,80128,80132",1,,,,,0,1,0,
331904,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,265,267,1,23,42",,0,900036,1,,,"265,267",,0,,0,,,,,0,1,0,
331905,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,265,267,0",,0,10021,0,,,"265,267",,0,,0,,,,,0,1,0,
331906,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10021,1,,,,,0,,0,,,,,0,1,0,
332101,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10037,0,,,,,0,,0,,,,,0,1,0,
332102,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10037,0,,,,,0,,0,,,,,0,1,0,
332103,,,0,10038,0,,,,,0,,0,,,,,0,1,0,
332104,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,244,255,273,168,72,88",,0,900036,0,,,"273,244,255",,102,1,0,,,,,0,1,0,
332105,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,244,255,273,0",,0,10002,0,,,"273,244,255",,0,,0,,,,,0,1,0,
332106,,,0,10018,0,,,,,0,,0,,,,,0,1,0,
332401,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,256,258,99,23,42",,0,900164,1,,,"256,258",,0,,0,,,,,0,0,0,
332402,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10058,0,,,,,101,"80163,80169,80175,80176,80177,80171,80165,80164,80163",1,,,,,0,1,0,
