id,name,description,code,priority,duration_type,duration_time,special_spot_config_id,mission_hurt_config_id,mission_buff_config_id,detect_target_type,detect_range,effect_target_type,effect_spotbelong_type,effect_range_type,effect_range,side_type,conflict_type,conditions_type,conditions_time,conditions_count,skill_config_id_on_birth,skill_config_id_on_death,death_effect_target_type,death_clear_spot,effect_birth,effect_death,effect_duration,effect_process_star,effect_process_end,effect_process_duration,effect_conditions,effect_conditions_type,spot_buff_config_id,pref_code
6449990,【标记】开门音效,,6449990,6449990,1,0,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6449990,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,1000011,0,0,0,0,0,0,
6449991,【标记】密码正确切换音效,,6449991,6449991,1,0,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6449991,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,1000048,0,0,0,0,0,0,
6449992,【标记】3-4第一回合用,,6449992,6449992,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6449992,0;0,0-0;0-0,0,"0,0,0","0,0,6440003",-1,0,0,0,0,0,0,0,0,0,0,
6449993,[avg]-44-B3-4-1point,,6449993,6449993,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6449993,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6449994,【标记】彩蛋剧情,,6449994,6449994,3,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6449994,0;0,0-0;0-0,0,"0,0,0","0,0,6449993",-1,0,0,0,0,0,0,0,0,0,0,
6449995,【标记】部署整备,,6449995,6449995,1,99,0,0,6440006,-1,0,-1,"0,1,2,3",1,0,0,6449995,3;0,0-1;0-0,0,"6440006,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6449996,【标记】密码正确切换,,6449996,6449996,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6449996,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6449997,【标记】密码按键音效,,6449997,6449997,1,0,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6449997,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,1000068,0,0,0,0,0,0,
6449998,【标记】秃洞设施熔毁,,6449998,6449998,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6449998,0;0,0-0;0-0,0,"0,1000010,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6449999,【标记】孙红雷扔出,,6449999,6449999,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6449999,0;0,0-0;0-0,0,"0,6440002,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
6460001,【标记】刨冰I生效标记,,6460001,6460001,3,1,0,0,0,"1,7,8",0,-1,"0,1,2,3",1,0,0,6460001,0;0,0-0;0-0,0,"0,0,0","0,0,6460015",-1,0,0,1000071,1000070,0,0,0,0,0,0,
6460002,【标记】帐篷I生效标记,,6460002,6460002,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6460002,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,1000072,0,0,0,0,0,0,0,
6460003,【标记】帐篷II生效标记,,6460003,6460003,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6460003,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,1000072,0,0,0,0,0,0,0,
6460004,【标记】帐篷III生效标记,,6460004,6460004,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6460004,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,1000072,0,0,0,0,0,0,0,
6460005,【标记】帐篷I生效标记,,6460005,6460005,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6460005,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,1000072,0,0,0,0,0,0,0,
6460006,【标记】帐篷II生效标记,,6460006,6460006,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6460006,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,1000072,0,0,0,0,0,0,0,
6460007,【标记】帐篷III生效标记,,6460007,6460007,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6460007,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,1000072,0,0,0,0,0,0,0,
6460008,【标记】帐篷III生效标记,,6460008,6460008,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6460008,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,1000072,0,0,0,0,0,0,0,
6460009,【标记】刨冰胜利标记,,ShavingIce,6460009,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6460009,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,1000073,0,0,0,0,0,0,0,0,
6460010,【标记】帐篷胜利标记,,Boxhouse,6460010,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6460010,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6460011,【标记】刨冰II生效标记,,6460011,6460011,3,1,0,0,0,"1,7,8",0,-1,"0,1,2,3",1,0,0,6460011,0;0,0-0;0-0,0,"0,0,0","0,0,6460016",-1,0,0,1000071,1000070,0,0,0,0,0,0,
6460012,【标记】刨冰III生效标记,,6460012,6460012,3,1,0,0,0,"1,7,8",0,-1,"0,1,2,3",1,0,0,6460012,0;0,0-0;0-0,0,"0,0,0","0,0,6460017",-1,0,0,1000071,1000070,0,0,0,0,0,0,
6460013,【标记】刨冰IV生效标记,,6460013,6460013,3,1,0,0,0,"1,7,8",0,-1,"0,1,2,3",1,0,0,6460013,0;0,0-0;0-0,0,"0,0,0","0,0,6460018",-1,0,0,1000071,1000070,0,0,0,0,0,0,
6460014,【标记】刨冰V生效标记,,6460014,6460014,3,1,0,0,0,"1,7,8",0,-1,"0,1,2,3",1,0,0,6460014,0;0,0-0;0-0,0,"0,0,0","0,0,6460019",-1,0,0,1000071,1000070,0,0,0,0,0,0,
6460015,[avg]-46-2-SS-1,,6460015,6460015,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6460015,0;0,0-0;0-0,0,"0,0,6460009","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6460016,[avg]-46-2-SS-2,,6460016,6460016,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6460016,0;0,0-0;0-0,0,"0,0,6460009","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6460017,[avg]-46-2-SS-3,,6460017,6460017,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6460017,0;0,0-0;0-0,0,"0,0,6460009","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6460018,[avg]-46-2-SS-4,,6460018,6460018,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6460018,0;0,0-0;0-0,0,"0,0,6460009","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6460019,[avg]-46-2-SS-5,,6460019,6460019,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6460019,0;0,0-0;0-0,0,"0,0,6460009","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6460020,【标记】翻帐篷1,,6460020,6460020,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6460020,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6460021,【标记】翻帐篷2,,6460021,6460021,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6460021,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6460022,【标记】翻帐篷3,,6460022,6460022,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6460022,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6460023,【标记】翻帐篷4,,6460023,6460023,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6460023,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6460024,[avg]-46-3-SS-1,,6460024,6460024,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6460024,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6460025,[avg]-46-3-SS-2,,6460025,6460025,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6460025,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6460026,[avg]-46-3-SS-3,,6460026,6460026,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6460026,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6460027,[avg]-46-3-SS-4,,6460027,6460027,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6460027,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6470001,【标记】控制台X生效标记,,6470001,6470001,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6470001,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6470002,【标记】控制台I初始标记,,6470002,6470002,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6470002,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6470003,【标记】控制台II生效标记,,6470003,6470003,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6470003,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6470004,【标记】控制台I生效标记,,6470004,6470004,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6470004,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6470005,[avg]-47-2-Skill-1,,6470005,6470005,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6470005,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6470006,[avg]-47-2-Skill-2,,6470006,6470006,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6470006,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6470007,[avg]-47-2-Skill-3,,6470007,6470007,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6470007,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6480001,【标记】上生效标记,,6480001,6480001,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6480001,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,1017,0,0,0,0,0,0,
6480002,【标记】下生效标记,,6480002,6480002,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6480002,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,1018,0,0,0,0,0,0,
6480003,【标记】左生效标记,,6480003,6480003,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6480003,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,1015,0,0,0,0,0,0,
6480004,【标记】右生效标记,,6480004,6480004,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6480004,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,1016,0,0,0,0,0,0,
6480005,【标记】控制台I初始化,,Console,6480005,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6480005,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6480006,【标记】控制台II初始化,,6480006,6480006,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6480006,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6480007,【标记】控制台III初始化,,6480007,6480007,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6480007,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6480008,【标记】控制台I生效,,6480008,6480008,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6480008,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6480009,【标记】控制台II生效,,6480009,6480009,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6480009,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6480010,【标记】控制台III生效,,6480010,6480010,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6480010,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6480011,【标记】控制台特殊点胜利标记用,,Console,6480011,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6480011,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6480012,【标记】线人特殊点胜利标记用1,,Plaincloth,6480012,3,1,0,0,0,"1,3,7,8,201,301",0,-1,"0,1,2,3",1,0,0,6480012,0;0,0-0;0-0,0,"0,0,0","0,0,6480014",-1,0,0,0,0,0,0,0,0,0,0,
6480013,【标记】奈乐特殊点胜利标记用1,,Nele,6480013,3,1,0,0,0,"1,3,7,8,201,301",0,-1,"0,1,2,3",1,0,0,6480013,0;0,0-0;0-0,0,"0,0,0","0,0,6480015",-1,0,0,0,0,0,0,0,0,0,0,
6480014,【标记】线人特殊点胜利标记用2,,Plaincloth,6480014,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6480014,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6480015,【标记】奈乐特殊点胜利标记用2,,Nele,6480015,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6480015,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6480016,【标记】市民特殊点胜利标记用1,,Plaincloth,6480016,3,1,0,0,0,"4,5,6",0,-1,"0,1,2,3",1,0,0,6480016,0;0,0-0;0-0,0,"0,0,0","0,0,6480017",-1,0,0,0,0,0,0,0,0,0,0,
6480017,【标记】市民特殊点胜利标记用2,,Mobster,6480017,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6480017,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6480018,【标记】控制台X初始化,,6480018,6480018,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6480018,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6480019,【标记】控制台X初始化,,6480019,6480019,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6480019,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6480020,【标记】EMP标记,,6480020,6480020,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6480020,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
6480021,【标记】EMP启动,,6480021,6480021,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,1,0,6480021,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,1000016,0,0,0,0,0,1,0,0,
6480022,【标记】伊阿索之匣初始化,,6480022,6480022,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6480022,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6480023,【标记】伊阿索之匣初始化,,6480023,6480023,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6480023,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6480024,【标记】伊阿索之匣调查,,Console,6480024,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6480024,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6480025,【标记】伊阿索之匣调查,,Console,6480025,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6480025,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6480026,【标记】伊阿索之匣胜利标记,,iaso,6480026,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6480026,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6480027,【标记】歌莉娅踩点,,6480027,6480027,3,1,0,0,0,"1,3,7,8,201,301",0,-1,"0,1,2,3",1,0,0,6480027,0;0,0-0;0-0,1,"0,0,0","0,0,6480028",-1,0,0,0,1000074,0,0,0,"0,1",0,0,
6480028,【标记】歌莉娅生效,,6480028,6480028,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6480028,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
6480029,【标记】控制台I初始化,,6480029,6480029,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6480029,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6480030,【标记】控制台II初始化,,6480030,6480030,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6480030,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6480031,【标记】防御门I初始化,,6480031,6480031,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6480031,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,900002,0,0,0,0,0,3,
6480032,【标记】防御门II初始化,,6480032,6480032,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6480032,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,900002,0,0,0,0,0,3,
6480033,【标记】防御门I开启,,6480033,6480033,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6480033,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,1000011,0,0,0,0,0,0,0,0,
6480034,【标记】防御门II开启,,6480034,6480034,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6480034,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,1000011,0,0,0,0,0,0,0,0,
6480035,【标记】防御门I手动关闭,,6480035,6480035,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6480035,0;0,0-0;0-0,0,"0,1000004,0","0,0,0",-1,0,1000012,0,0,0,0,0,0,0,0,
6480036,【标记】防御门II手动关闭,,6480036,6480036,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6480036,0;0,0-0;0-0,0,"0,1000004,0","0,0,0",-1,0,1000012,0,0,0,0,0,0,0,0,
6480037,【标记】粘性炸药初始化,,6480037,6480037,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6480037,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6480038,【标记】粘性炸药爆炸伤害,,6480038,6480041,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6480038,0;0,0-0;0-0,0,"0,6480001,0","0,0,0",-1,0,1000069,0,0,0,0,0,0,0,0,
6480039,【标记】大楼初始化,,6480039,6480039,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6480039,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,900002,0,0,0,0,0,3,
6480040,【标记】兔子乱石堆初始化,,6480040,6480040,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6480040,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6480041,【标记】乱石堆出现,,6480041,6480038,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6480038,0;0,0-0;0-0,0,"0,6430009,0","0,0,0",-1,0,0,0,900002,0,0,0,0,0,3,
6480042,【标记】要道标记,,Air_Runway,6480042,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6480042,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6480043,【标记】要道生效标记,,Air_Runway,6480043,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6480043,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6480044,【标记】乱石堆生效延迟,,6480044,6480044,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6480044,0;0,0-0;0-0,0,"0,0,0","0,0,6480047",-1,0,0,0,0,0,0,0,0,0,0,
6480045,【标记】粘性炸药爆炸伤害延迟,,6480045,6480045,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6480045,0;0,0-0;0-0,0,"0,0,0","0,0,6480038",-1,0,0,0,1000076,0,0,1000075,0,0,0,
6480046,【标记】乱石堆出现延迟,,6480046,6480046,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6480046,0;0,0-0;0-0,0,"0,0,0","0,0,6480041",-1,0,0,0,0,0,0,0,0,0,0,
6480047,【标记】乱石堆生效,,6480047,6480047,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6480047,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,3,
6480048,【标记】废墟生效,,6480048,6480048,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6480048,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,900002,0,0,0,0,0,3,
6480049,【标记】胜利标记,,TargetPoint_Radar,6480049,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6480049,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6480050,【标记】2-4剧情标记,,6480050,6480050,3,1,0,0,0,"1,3,7,8,201,301",0,-1,"0,1,2,3",1,0,0,6480050,0;0,0-0;0-0,0,"0,0,0","0,0,6480054",-1,0,0,0,1000082,0,0,0,0,0,0,
6480051,【标记】2-4剧情标记,,6480051,6480051,3,1,0,0,0,"1,3,7,8,201,301",0,-1,"0,1,2,3",1,0,0,6480051,0;0,0-0;0-0,0,"0,0,0","0,0,6480055",-1,0,0,0,1000082,0,0,0,0,0,0,
6480052,【标记】2-4剧情标记,,6480052,6480052,3,1,0,0,0,"1,3,7,8,201,301",0,-1,"0,1,2,3",1,0,0,6480052,0;0,0-0;0-0,0,"0,0,0","0,0,6480056",-1,0,0,0,1000082,0,0,0,0,0,0,
6480053,【标记】2-4剧情标记,,6480053,6480053,3,1,0,0,0,"1,3,7,8,201,301",0,-1,"0,1,2,3",1,0,0,6480053,0;0,0-0;0-0,0,"0,0,0","0,0,6480057",-1,0,0,0,1000082,0,0,0,0,0,0,
6480054,[avg]-48-2-4-RD-1,,6480054,6480054,1,1,0,0,0,"1,3,7,8,201,301",0,-1,"0,1,2,3",1,0,0,6480054,0;0,0-0;0-0,0,"0,0,6480049","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6480055,[avg]-48-2-4-RD-2,,6480055,6480055,1,1,0,0,0,"1,3,7,8,201,301",0,-1,"0,1,2,3",1,0,0,6480055,0;0,0-0;0-0,0,"0,0,6480049","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6480056,[avg]-48-2-4-RD-3,,6480056,6480056,1,1,0,0,0,"1,3,7,8,201,301",0,-1,"0,1,2,3",1,0,0,6480056,0;0,0-0;0-0,0,"0,0,6480049","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6480057,[avg]-48-2-4-RD-4,,6480057,6480057,1,1,0,0,0,"1,3,7,8,201,301",0,-1,"0,1,2,3",1,0,0,6480057,0;0,0-0;0-0,0,"0,0,6480049","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6480058,【标记】3-3胜利标记,,Air_Runway,6480058,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6480058,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,900002,0,0,0,0,0,3,
6480059,【标记】2-1胜利初始化,,6480059,6480059,3,1,0,0,0,301,0,-1,"0,1,2,3",1,0,0,6480059,0;0,0-0;0-0,0,"0,0,0","0,0,6480060",-1,0,0,0,0,0,0,0,0,0,0,
6480060,【标记】2-1胜利,,Dandelion_M4,6480060,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6480060,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6480061,【标记】1-2EX特效64376,,6480061,6480061,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6480061,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,1000056,0,0,0,0,0,0,
6480062,【标记】1-2EX特效64340,,6480062,6480062,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6480062,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,1000077,0,0,0,0,0,0,
6480063,【标记】1-2EX特效64361,,6480063,6480063,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6480063,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,1000078,0,0,0,0,0,0,
6480064,【标记】1-2EX特效64367,,6480064,6480064,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6480064,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,1000079,0,0,0,0,0,0,
6480065,【标记】1-2EX特效64363,,6480065,6480065,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6480065,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,1000080,0,0,0,0,0,0,
6480066,【标记】NPC判负,,Jason,6480066,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6480066,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6480067,【标记】丹德莱判负,,Dandelion_M4,6480067,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6480067,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6480068,【标记】伊阿索判负,,iaso,6480068,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6480068,0;0,0-0;0-0,0,"0,1000010,0","0,0,0",-1,0,1000081,0,0,0,0,0,0,0,0,
6480069,【标记】伊阿索判负兔子用,,6480069,6480069,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6480069,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6480070,【标记】兔子倒计时1,,6480070,6480070,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6440081,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6480071,【标记】兔子倒计时2,,6480071,6480071,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6440082,0;0,0-0;0-0,0,"0,0,0","0,0,6480070",-1,0,0,0,0,0,0,0,0,0,0,
6480072,【标记】兔子倒计时3,,6480072,6480072,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6440083,0;0,0-0;0-0,0,"0,0,0","0,0,6480071",-1,0,0,0,0,0,0,0,0,0,0,
6480073,【标记】粘性炸药爆炸伤害,,6480073,6480041,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6480073,0;0,0-0;0-0,0,"0,6480001,6480058","0,0,0",-1,0,1000069,0,0,0,0,0,0,0,0,
