id,type,motion_name,touch_area,hold_time,probability,voice,text,expression,face_motion,name,camera,is_hurt,level,is_interrupt,delay,next_motions,voice_code
390105,200,motions/touch_2.mtn,head,0,1.0,GUN|Saiga12|OPERATIONBEGIN,GUN|Saiga12|OPERATIONBEGIN,,,交互2,1,0,0,0,0,,OPERATIONBEGIN
390106,200,motions/touch_3.mtn,body,0,1.0,GUN|Saiga12|DIALOGUE3,GUN|Saiga12|DIALOGUE3,,,交互3,1,0,0,0,0,,DIALOGUE3
390107,200,motions/touch_4.mtn,body,0,1.0,GUN|Saiga12|DIALOGUE1,GUN|Saiga12|DIALOGUE1,,,交互4,1,0,0,0,0,,DIALOGUE1
390108,200,motions/touch_5.mtn,leg,0,1.0,GUN|Saiga12|DIALOGUE2,GUN|Saiga12|DIALOGUE2,,,交互5,1,0,0,0,0,,DIALOGUE2
390109,200,motions/wedding_touch.mtn,leg,0,1.0,GUN|Saiga12|DIALOGUEWEDDING,GUN|Saiga12|DIALOGUEWEDDING,,,结契后交互,1,0,0,0,0,,DIALOGUEWEDDING
390110,500,motions/wedding.mtn,0,0,1.0,GUN|Saiga12|SOULCONTRACT,GUN|Saiga12|SOULCONTRACT,,,结契动作,1,0,0,0,0,,SOULCONTRACT
390111,300,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,0,0,0,0,,
390112,1000,motions/login.mtn,0,0,1.0,GUN|Saiga12|HELLO,GUN|Saiga12|HELLO,,,上线响应,1,0,0,0,0,,HELLO
390113,401,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
390114,402,motions/broken_1.mtn,head,0,1.0,GUN|Saiga12|BREAK,GUN|Saiga12|BREAK,,,交互1,1,1,0,0,0,,BREAK
390115,402,motions/broken_2.mtn,body,0,1.0,GUN|Saiga12|RETREAT,GUN|Saiga12|RETREAT,,,交互2,1,1,0,0,0,,RETREAT
390116,402,motions/broken_3.mtn,body,0,1.0,GUN|Saiga12|FIX,GUN|Saiga12|FIX,,,交互3,1,1,0,0,0,,FIX
390117,402,motions/broken_4.mtn,leg,0,1.0,GUN|Saiga12|SKILL2,GUN|Saiga12|SKILL2,,,交互4,1,1,0,0,0,,SKILL2
390118,402,motions/broken_5.mtn,leg,0,1.0,GUN|Saiga12|OPERATIONOVER,GUN|Saiga12|OPERATIONOVER,,,交互5,1,1,0,0,0,,OPERATIONOVER
390119,301,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,1,0,0,0,,
390120,1001,motions/login.mtn,0,0,1.0,GUN|Saiga12|HELLO,GUN|Saiga12|HELLO,,,上线响应,1,1,0,0,0,,HELLO
390201,101,daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
390202,200,,body,0,1.0,GUN|P22|DIALOGUE1,GUN|P22|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
390203,200,,body,0,1.0,GUN|P22|DIALOGUE2,GUN|P22|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
390204,200,,body,0,1.0,GUN|P22|DIALOGUE3,GUN|P22|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
390205,200,,body,0,1.0,GUN|P22|DIALOGUEWEDDING,GUN|P22|DIALOGUEWEDDING,,,待机,0,0,0,0,0,,DIALOGUEWEDDING
390206,401,daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
390207,402,,body,0,1.0,GUN|P22|DIALOGUE1,GUN|P22|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
390208,402,,body,0,1.0,GUN|P22|DIALOGUE2,GUN|P22|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
390209,402,,body,0,1.0,GUN|P22|DIALOGUE3,GUN|P22|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
390210,402,,body,0,1.0,GUN|P22|DIALOGUEWEDDING,GUN|P22|DIALOGUEWEDDING,,,待机,0,0,0,0,0,,DIALOGUEWEDDING
390211,1000,,0,0,1.0,GUN|P22|HELLO,GUN|P22|HELLO,,,待机,0,0,0,0,0,,HELLO
390212,1001,,0,0,1.0,GUN|P22|HELLO,GUN|P22|HELLO,,,待机,0,0,0,0,0,,HELLO
400101,101,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
400102,102,motions/wait_1.mtn,0,"8,12",0.5,,,,,特殊待机1,1,0,0,0,0,,
400103,102,motions/wait_2.mtn,0,"10,13",0.5,,,,,特殊待机2,1,0,0,0,0,,
400104,200,motions/touch_1.mtn,leg,0,1.0,GUN|Lewis|DIALOGUE2,GUN|Lewis|DIALOGUE2,,,交互1,1,0,0,0,0,,DIALOGUE2
400105,200,motions/touch_2.mtn,body,0,1.0,GUN|Lewis|OPERATIONOVER,GUN|Lewis|OPERATIONOVER,,,交互2,1,0,0,0,0,,OPERATIONOVER
400106,200,motions/touch_3.mtn,head,0,1.0,GUN|Lewis|DIALOGUE1,GUN|Lewis|DIALOGUE1,,,交互3,1,0,0,0,0,,DIALOGUE1
400107,200,motions/touch_4.mtn,body,0,1.0,GUN|Lewis|DIALOGUE3,GUN|Lewis|DIALOGUE3,,,交互4,1,0,0,0,0,,DIALOGUE3
400108,200,motions/touch_5.mtn,leg,0,1.0,GUN|Lewis|WIN,GUN|Lewis|WIN,,,交互5,1,0,0,0,0,,WIN
400109,200,motions/touch_chrismaas.mtn,body,0,0.0,GUN|Lewis|CHRISTMAS,GUN|Lewis|CHRISTMAS,,,节日交互,1,0,0,0,0,,CHRISTMAS
400110,200,motions/wedding_touch.mtn,head,0,1.0,GUN|Lewis|DIALOGUEWEDDING,GUN|Lewis|DIALOGUEWEDDING,,,结契后交互,1,0,0,0,0,,DIALOGUEWEDDING
400111,500,motions/wedding.mtn,0,0,1.0,GUN|Lewis|SOULCONTRACT,GUN|Lewis|SOULCONTRACT,,,结契动作,1,0,0,0,0,,SOULCONTRACT
400112,300,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,0,0,0,0,,
400113,1000,motions/login.mtn,0,0,1.0,GUN|Lewis|HELLO,GUN|Lewis|HELLO,,,上线响应,1,0,0,0,0,,HELLO
400114,401,motions/daiji_idle.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
400115,402,motions/broken_1.mtn,head,0,1.0,GUN|Lewis|BREAK,GUN|Lewis|BREAK,,,交互1,1,1,0,0,0,,BREAK
400116,402,motions/broken_2.mtn,body,0,1.0,GUN|Lewis|RETREAT,GUN|Lewis|RETREAT,,,交互2,1,1,0,0,0,,RETREAT
400117,402,motions/broken_3.mtn,body,0,1.0,GUN|Lewis|DEFENSE,GUN|Lewis|DEFENSE,,,交互3,1,1,0,0,0,,DEFENSE
400118,402,motions/broken_4.mtn,leg,0,1.0,GUN|Lewis|FIX,GUN|Lewis|FIX,,,交互4,1,1,0,0,0,,FIX
400119,402,motions/broken_5.mtn,leg,0,1.0,GUN|Lewis|AGREE,,,,交互5,1,1,0,0,0,,AGREE
400120,301,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,1,0,0,0,,
400121,1001,motions/login.mtn,0,0,1.0,GUN|Lewis|HELLO,GUN|Lewis|HELLO,,,上线响应,1,1,0,0,0,,HELLO
400301,101,daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
400302,200,,body,0,1.0,GUN|HKCAWS|DIALOGUE1,GUN|HKCAWS|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
400303,200,,body,0,1.0,GUN|HKCAWS|DIALOGUE2,GUN|HKCAWS|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
400304,200,,body,0,1.0,GUN|HKCAWS|DIALOGUE3,GUN|HKCAWS|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
400305,200,,body,0,1.0,GUN|HKCAWS|DIALOGUEWEDDING,GUN|HKCAWS|DIALOGUEWEDDING,,,待机,0,0,0,0,0,,DIALOGUEWEDDING
400306,401,daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
400307,402,,body,0,1.0,GUN|HKCAWS|DIALOGUE1,GUN|HKCAWS|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
400308,402,,body,0,1.0,GUN|HKCAWS|DIALOGUE2,GUN|HKCAWS|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
400309,402,,body,0,1.0,GUN|HKCAWS|DIALOGUE3,GUN|HKCAWS|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
400310,402,,body,0,1.0,GUN|HKCAWS|DIALOGUEWEDDING,GUN|HKCAWS|DIALOGUEWEDDING,,,待机,0,0,0,0,0,,DIALOGUEWEDDING
400311,1000,,0,0,1.0,GUN|HKCAWS|HELLO,GUN|HKCAWS|HELLO,,,待机,0,0,0,0,0,,HELLO
400312,1001,,0,0,1.0,GUN|HKCAWS|HELLO,GUN|HKCAWS|HELLO,,,待机,0,0,0,0,0,,HELLO
400313,200,,body,0,1.0,GUN|HKCAWS|CHRISTMAS,GUN|HKCAWS|CHRISTMAS,,,待机,0,0,0,0,0,,CHRISTMAS
400314,402,,body,0,1.0,GUN|HKCAWS|CHRISTMAS,GUN|HKCAWS|CHRISTMAS,,,待机,0,0,0,0,0,,CHRISTMAS
410101,101,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
410102,102,motions/wait_1.mtn,0,"8,12",0.5,,,,,特殊待机1,1,0,0,0,0,,
410103,102,motions/wait_2.mtn,0,"10,13",0.5,,,,,特殊待机2,1,0,0,0,0,,
410104,200,motions/touch_1.mtn,head,0,1.0,GUN|SR3MP|DIALOGUE1,GUN|SR3MP|DIALOGUE1,,,交互1,1,0,0,0,0,,DIALOGUE1
410105,200,motions/touch_2.mtn,body,0,1.0,GUN|SR3MP|DIALOGUE2,GUN|SR3MP|DIALOGUE2,,,交互2,1,0,0,0,0,,DIALOGUE2
410106,200,motions/touch_3.mtn,head,0,1.0,GUN|SR3MP|MOOD1,,,,交互3,1,0,0,0,0,,MOOD1
410107,200,motions/touch_4.mtn,body,0,1.0,GUN|SR3MP|COMBINE,GUN|SR3MP|COMBINE,,,交互4,1,0,0,0,0,,COMBINE
410108,200,motions/touch_5.mtn,leg,0,1.0,GUN|SR3MP|DIALOGUE3,GUN|SR3MP|DIALOGUE3,,,交互5,1,0,0,0,0,,DIALOGUE3
410109,200,motions/touch_Newyear.mtn,leg,0,0.0,GUN|SR3MP|NEWYEAR,GUN|SR3MP|NEWYEAR,,,节日交互,1,0,0,0,0,,NEWYEAR
410110,200,motions/wedding_touch.mtn,body,0,1.0,GUN|SR3MP|DIALOGUEWEDDING,GUN|SR3MP|DIALOGUEWEDDING,,,结契后交互,1,0,0,0,0,,DIALOGUEWEDDING
410111,500,motions/wedding.mtn,0,0,1.0,GUN|SR3MP|SOULCONTRACT,GUN|SR3MP|SOULCONTRACT,,,结契动作,1,0,0,0,0,,SOULCONTRACT
410112,300,motions/shake.mtn,0,0,1.0,GUN|SR3MP|MOOD2,,,,晃动响应,1,0,0,0,0,,MOOD2
410113,1000,motions/login.mtn,0,0,1.0,GUN|SR3MP|HELLO,GUN|SR3MP|HELLO,,,上线响应,1,0,0,0,0,,HELLO
410114,401,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
410115,402,motions/broken_1.mtn,head,0,1.0,GUN|SR3MP|PHRASE,GUN|SR3MP|PHRASE,,,交互1,1,1,0,0,0,,PHRASE
410116,402,motions/broken_2.mtn,body,0,1.0,GUN|SR3MP|FORMATION,GUN|SR3MP|FORMATION,,,交互2,1,1,0,0,0,,FORMATION
410117,402,motions/broken_3.mtn,body,0,1.0,GUN|SR3MP|WIN,GUN|SR3MP|WIN,,,交互3,1,1,0,0,0,,WIN
410118,402,motions/broken_4.mtn,leg,0,1.0,GUN|SR3MP|OPERATIONOVER,GUN|SR3MP|OPERATIONOVER,,,交互4,1,1,0,0,0,,OPERATIONOVER
410119,402,motions/broken_5.mtn,leg,0,1.0,GUN|SR3MP|APPRECIATE,,,,交互5,1,1,0,0,0,,APPRECIATE
410120,301,motions/shake.mtn,0,0,1.0,GUN|SR3MP|MOOD2,,,,晃动响应,1,1,0,0,0,,MOOD2
410121,1001,motions/login.mtn,0,0,1.0,GUN|SR3MP|HELLO,GUN|SR3MP|HELLO,,,上线响应,1,1,0,0,0,,HELLO
410201,101,daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
410202,200,,body,0,1.0,GUN|G11|DIALOGUE1,GUN|G11|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
410203,200,,body,0,1.0,GUN|G11|DIALOGUE2,GUN|G11|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
410204,200,,body,0,1.0,GUN|G11|DIALOGUE3,GUN|G11|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
410205,200,,body,0,1.0,GUN|G11|DIALOGUEWEDDING,GUN|G11|DIALOGUEWEDDING,,,待机,0,0,0,0,0,,DIALOGUEWEDDING
410206,401,daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
410207,402,,body,0,1.0,GUN|G11|DIALOGUE1,GUN|G11|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
410208,402,,body,0,1.0,GUN|G11|DIALOGUE2,GUN|G11|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
410209,402,,body,0,1.0,GUN|G11|DIALOGUE3,GUN|G11|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
410210,402,,body,0,1.0,GUN|G11|DIALOGUEWEDDING,GUN|G11|DIALOGUEWEDDING,,,待机,0,0,0,0,0,,DIALOGUEWEDDING
410211,1000,,0,0,1.0,GUN|G11|HELLO,GUN|G11|HELLO,,,待机,0,0,0,0,0,,HELLO
410212,1001,,0,0,1.0,GUN|G11|HELLO,GUN|G11|HELLO,,,待机,0,0,0,0,0,,HELLO
410213,200,,body,0,1.0,GUN|G11|NEWYEAR,GUN|G11|NEWYEAR,,,待机,0,0,0,0,0,,NEWYEAR
410214,402,,body,0,1.0,GUN|G11|NEWYEAR,GUN|G11|NEWYEAR,,,待机,0,0,0,0,0,,NEWYEAR
420101,101,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
420102,102,motions/wait_1.mtn,0,"8,12",0.5,,,,,特殊待机1,1,0,0,0,0,,
420103,102,motions/wait_2.mtn,0,"10,13",0.5,,,,,特殊待机2,1,0,0,0,0,,
420104,200,motions/touch_1.mtn,head,0,1.0,GUN|DP12|OPERATIONBEGIN,GUN|DP12|OPERATIONBEGIN,,,交互1,1,0,0,0,0,,OPERATIONBEGIN
420105,200,motions/touch_2.mtn,head,0,1.0,GUN|DP12|MEET,GUN|DP12|MEET,,,交互2,1,0,0,0,0,,MEET
420106,200,motions/touch_3.mtn,body,0,1.0,GUN|DP12|DIALOGUE1,GUN|DP12|DIALOGUE1,,,交互3,1,0,0,0,0,,DIALOGUE1
420107,200,motions/touch_4.mtn,body,0,1.0,GUN|DP12|DIALOGUE3,GUN|DP12|DIALOGUE3,,,交互4,1,0,0,0,0,,DIALOGUE3
420108,200,motions/touch_5.mtn,leg,0,1.0,GUN|DP12|DIALOGUE2,GUN|DP12|DIALOGUE2,,,交互5,1,0,0,0,0,,DIALOGUE2
420109,200,motions/touch_newyear.mtn,leg,0,1.0,GUN|DP12|NEWYEAR,GUN|DP12|NEWYEAR,,,结契后交互,1,0,0,0,0,,NEWYEAR
420110,200,motions/wedding_touch.mtn,body,0,1.0,GUN|DP12|DIALOGUEWEDDING,GUN|DP12|DIALOGUEWEDDING,,,结契后交互,1,0,0,0,0,,DIALOGUEWEDDING
420111,500,motions/wedding.mtn,0,0,1.0,GUN|DP12|SOULCONTRACT,GUN|DP12|SOULCONTRACT,,,结契动作,1,0,0,0,0,,SOULCONTRACT
420112,300,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,0,0,0,0,,
420113,1000,motions/login.mtn,0,0,1.0,GUN|DP12|HELLO,GUN|DP12|HELLO,,,上线响应,1,0,0,0,4900,,HELLO
420114,401,motions/daiji_idle.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
420115,402,motions/broken_1.mtn,head,0,1.0,GUN|DP12|RETREAT,GUN|DP12|RETREAT,,,交互1,1,1,0,0,0,,RETREAT
420116,402,motions/broken_2.mtn,body,0,1.0,GUN|DP12|BREAK,GUN|DP12|BREAK,,,交互2,1,1,0,0,0,,BREAK
420117,402,motions/broken_3.mtn,body,0,1.0,GUN|DP12|FIX,GUN|DP12|FIX,,,交互3,1,1,0,0,0,,FIX
420118,402,motions/broken_4.mtn,leg,0,1.0,GUN|DP12|SKILL2,GUN|DP12|SKILL2,,,交互4,1,1,0,0,0,,SKILL2
420119,402,motions/broken_5.mtn,leg,0,1.0,GUN|DP12|TIP,GUN|DP12|TIP,,,交互5,1,1,0,0,0,,TIP
420120,301,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,1,0,0,0,,
420121,1001,motions/login.mtn,0,0,1.0,GUN|DP12|HELLO,GUN|DP12|HELLO,,,上线响应,1,1,0,0,0,,HELLO
420201,101,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
420202,102,motions/wait_1.mtn,0,"8,12",0.5,,,,,特殊待机1,1,0,0,0,0,,
420203,102,motions/wait_2.mtn,0,"10,13",0.5,,,,,特殊待机2,1,0,0,0,0,,
420204,200,motions/touch_1.mtn,head,0,1.0,GUN|PA15|BLACKACTION,GUN|PA15|BLACKACTION,,,交互1,1,0,0,0,0,,BLACKACTION
420205,200,motions/touch_2.mtn,body,0,1.0,GUN|PA15|PHRASE,GUN|PA15|PHRASE,,,交互2,1,0,0,0,0,,PHRASE
420206,200,motions/touch_3.mtn,head,0,1.0,GUN|PA15|BUILDOVER,GUN|PA15|BUILDOVER,,,交互3,1,0,0,0,0,,BUILDOVER
420207,200,motions/touch_4.mtn,leg,0,1.0,GUN|PA15|DIALOGUE2,GUN|PA15|DIALOGUE2,,,交互4,1,0,0,0,0,,DIALOGUE2
420208,200,motions/touch_5.mtn,leg,0,1.0,GUN|PA15|DIALOGUE3,GUN|PA15|DIALOGUE3,,,交互5,1,0,0,0,0,,DIALOGUE3
420209,200,motions/touch_NewYear.mtn,body,0,1.0,GUN|PA15|NEWYEAR,GUN|PA15|NEWYEAR,,,节日交互,1,0,0,0,0,,NEWYEAR
420210,200,motions/wedding_touch.mtn,body,0,1.0,GUN|PA15|DIALOGUEWEDDING,GUN|PA15|DIALOGUEWEDDING,,,结契后交互,1,0,0,0,0,,DIALOGUEWEDDING
420211,500,motions/wedding.mtn,0,0,1.0,GUN|PA15|SOULCONTRACT,GUN|PA15|SOULCONTRACT,,,结契动作,1,0,0,0,0,,SOULCONTRACT
420212,300,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,0,0,0,0,,
420213,1000,motions/login.mtn,0,0,1.0,GUN|PA15|HELLO,GUN|PA15|HELLO,,,上线响应,1,0,0,0,0,,HELLO
420214,401,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
420215,402,motions/broken_1.mtn,head,0,1.0,GUN|PA15|BREAK,GUN|PA15|BREAK,,,交互1,1,1,0,0,0,,BREAK
420216,402,motions/broken_2.mtn,body,0,1.0,GUN|PA15|FEED,GUN|PA15|FEED,,,交互2,1,1,0,0,0,,FEED
420217,402,motions/broken_3.mtn,body,0,1.0,GUN|PA15|DIALOGUE1,GUN|PA15|DIALOGUE1,,,交互3,1,1,0,0,0,,DIALOGUE1
420218,402,motions/broken_4.mtn,leg,0,1.0,GUN|PA15|AGREE,GUN|PA15|AGREE,,,交互4,1,1,0,0,0,,AGREE
420219,402,motions/broken_5.mtn,leg,0,1.0,GUN|PA15|COMBINE,GUN|PA15|COMBINE,,,交互5,1,1,0,0,0,,COMBINE
420220,301,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,1,0,0,0,,
420221,1001,motions/login.mtn,0,0,1.0,GUN|PA15|HELLO,GUN|PA15|HELLO,,,上线响应,1,1,0,0,0,,HELLO
430101,101,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
430102,102,motions/wait_1.mtn,0,"20,22",0.5,GUN|98K|LOADING,GUN|98K|LOADING,,,特殊待机1,1,0,0,0,0,,LOADING
430103,102,motions/wait_2.mtn,0,"12,14",0.5,,,,,特殊待机2,1,0,0,1,0,,
430104,200,motions/touch_1.mtn,head,0,1.0,GUN|98K|DIALOGUE1,GUN|98K|DIALOGUE1,,,交互1,1,0,0,0,0,,DIALOGUE1
430105,200,motions/touch_2.mtn,body,0,1.0,GUN|98K|DIALOGUE2,GUN|98K|DIALOGUE2,,,交互2,1,0,0,0,0,,DIALOGUE2
430106,200,motions/touch_3.mtn,leg,0,1.0,GUN|98K|DIALOGUE3,GUN|98K|DIALOGUE3,,,交互3,1,0,0,0,0,,DIALOGUE3
430107,200,motions/touch_4.mtn,head,0,1.0,GUN|98K|MOOD1,,,,交互4,1,0,0,0,0,,MOOD1
430108,200,motions/touch_5.mtn,leg,0,1.0,GUN|98K|FEED,GUN|98K|FEED,,,交互5,1,0,0,0,0,,FEED
430109,200,motions/touch_6.mtn,body,0,1.0,GUN|98K|VALENTINE,GUN|98K|VALENTINE,,,节日交互,1,0,0,0,0,,VALENTINE
430110,200,motions/wedding_touch.mtn,body,0,1.0,GUN|98K|DIALOGUEWEDDING,GUN|98K|DIALOGUEWEDDING,,,结契后交互,1,0,0,1,0,,DIALOGUEWEDDING
430111,500,motions/wedding.mtn,0,0,1.0,GUN|98K|SOULCONTRACT,GUN|98K|SOULCONTRACT,,,结契动作,1,0,0,0,0,,SOULCONTRACT
430112,300,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,0,0,0,0,,
430113,1000,motions/login.mtn,0,0,1.0,GUN|98K_Live2D|HELLO,GUN|98K_Live2D|HELLO,,,上线响应,1,0,0,1,0,,HELLO
430114,401,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
430115,402,motions/broken_1.mtn,head,0,1.0,GUN|98K|FIX,GUN|98K|FIX,,,交互1,1,1,0,0,0,,FIX
430116,402,motions/broken_2.mtn,body,0,1.0,GUN|98K|SKILL3,GUN|98K|SKILL3,,,交互2,1,1,0,0,0,,SKILL3
430117,402,motions/broken_3.mtn,body,0,1.0,GUN|98K|LOWMOOD,,,,交互3,1,1,0,0,0,,LOWMOOD
430118,402,motions/broken_4.mtn,leg,0,1.0,GUN|98K|BREAK,GUN|98K|BREAK,,,交互4,1,1,0,0,0,,BREAK
430119,402,motions/broken_5.mtn,leg,0,1.0,GUN|98K|RETREAT,GUN|98K|RETREAT,,,交互5,1,1,0,0,0,,RETREAT
430120,301,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,1,0,0,0,,
430121,1001,motions/login.mtn,0,0,1.0,GUN|98K|HELLO,GUN|98K|HELLO,,,上线响应,1,1,0,0,0,,HELLO
430122,103,motions/flower.mtn,0,0,1.0,,,,,场景动作,0,0,0,0,0,,
430123,104,motions/daiji_idle_SINCE.mtn,0,0,1.0,,,,,场景动作,0,1,0,0,0,,
430201,101,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
430202,102,motions/wait_1.mtn,0,"8,12",0.5,,,,,特殊待机1,1,0,0,0,0,,
430203,102,motions/wait_2.mtn,0,"10,13",0.5,,,,,特殊待机2,1,0,0,0,0,,
430204,200,motions/touch_1.mtn,head,0,1.0,GUN|M950A|DIALOGUE1,GUN|M950A|DIALOGUE1,,,交互1,1,0,0,0,0,,DIALOGUE1
430205,200,motions/touch_2.mtn,head,0,1.0,GUN|M950A|DIALOGUE2,GUN|M950A|DIALOGUE2,,,交互2,1,0,0,0,0,,DIALOGUE2
430206,200,motions/touch_3.mtn,body,0,1.0,GUN|M950A|DIALOGUE3,GUN|M950A|DIALOGUE3,,,交互3,1,0,0,0,0,,DIALOGUE3
430207,200,motions/touch_4.mtn,body,0,1.0,GUN|M950A|PHRASE,GUN|M950A|PHRASE,,,交互4,1,0,0,0,0,,PHRASE
430208,200,motions/touch_5.mtn,leg,0,1.0,GUN|M950A|BLACKACTION,GUN|M950A|BLACKACTION,,,交互5,1,0,0,0,0,,BLACKACTION
430209,200,motions/touch_6.mtn,body,0,1.0,GUN|M950A|VALENTINE,GUN|M950A|VALENTINE,,,节日交互,1,0,0,0,0,,VALENTINE
430210,200,motions/wedding_touch.mtn,leg,0,1.0,GUN|M950A|DIALOGUEWEDDING,GUN|M950A|DIALOGUEWEDDING,,,结契后交互,1,0,0,0,0,,DIALOGUEWEDDING
430211,500,motions/wedding.mtn,0,0,1.0,GUN|M950A|SOULCONTRACT,GUN|M950A|SOULCONTRACT,,,结契动作,1,0,0,0,0,,SOULCONTRACT
430212,300,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,0,0,0,0,,
430213,1000,motions/login.mtn,0,0,1.0,GUN|M950A|HELLO,GUN|M950A|HELLO,,,上线响应,1,0,0,0,0,,HELLO
430214,401,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
430215,402,motions/broken_1.mtn,head,0,1.0,GUN|M950A|BREAK,GUN|M950A|BREAK,,,交互1,1,1,0,0,0,,BREAK
430216,402,motions/broken_2.mtn,body,0,1.0,GUN|M950A|RETREAT,GUN|M950A|RETREAT,,,交互2,1,1,0,0,0,,RETREAT
430217,402,motions/broken_3.mtn,body,0,1.0,GUN|M950A|FIX,GUN|M950A|FIX,,,交互3,1,1,0,0,0,,FIX
430218,402,motions/broken_4.mtn,leg,0,1.0,GUN|M950A|AGREE,,,,交互4,1,1,0,0,0,,AGREE
430219,402,motions/broken_5.mtn,leg,0,1.0,GUN|M950A|WIN,GUN|M950A|WIN,,,交互5,1,1,0,0,0,,WIN
430220,301,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,1,0,0,0,,
430221,1001,motions/login.mtn,0,0,1.0,GUN|M950A|HELLO,GUN|M950A|HELLO,,,上线响应,1,1,0,0,0,,HELLO
430401,101,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
430402,102,motions/wait_1.mtn,0,"15,18",0.3,GUN|ZastavaM21|COMBINE,GUN|ZastavaM21|COMBINE,,,特殊待机,1,0,0,0,0,,COMBINE
430403,200,motions/touch_1.mtn,head,0,1.0,GUN|ZastavaM21|DIALOGUE1,GUN|ZastavaM21|DIALOGUE1,,,交互1,1,0,0,0,0,,DIALOGUE1
430404,200,motions/touch_2.mtn,body,0,1.0,GUN|ZastavaM21|DIALOGUE2,GUN|ZastavaM21|DIALOGUE2,,,交互2,1,0,0,0,0,,DIALOGUE2
430405,200,motions/touch_3.mtn,leg,0,1.0,GUN|ZastavaM21|MOOD1,,,,交互3,1,0,0,0,0,,MOOD1
430406,200,motions/wedding_touch.mtn,body,0,1.0,GUN|ZastavaM21|DIALOGUEWEDDING,GUN|ZastavaM21|DIALOGUEWEDDING,,,结契后交互,1,0,0,0,0,,DIALOGUEWEDDING
430407,500,motions/wedding.mtn,0,0,1.0,GUN|ZastavaM21|SOULCONTRACT,GUN|ZastavaM21|SOULCONTRACT,,,结契动作,1,0,0,0,0,,SOULCONTRACT
430408,300,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,0,0,0,0,,
430409,1000,motions/login.mtn,0,0,1.0,GUN|ZastavaM21|HELLO,GUN|ZastavaM21|HELLO,,,上线响应,1,0,0,0,0,,HELLO
430410,401,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
