id,name,action_order,action_delay,action_playspeed,creation_order,creation_delay,sound_order,sound_delay,effect_order,effect_delay,effect_duration,stop_time_speed,stop_time_delay,stop_time_duration,move_order,move_delay,summon_order,summon_delay,voice_order,voice_delay,scene_order,scene_play_speed,scene_delay,scene_transition,avg_order,avg_delay,bgm_order,bgm_delay,camera_order,camera_delay,camera_duration
5143,caws盾2破伤害,"1,1","0,4",100,"5315,5325,5316","0,8,8","BT_Shot_1,BT_Shot_1","0,8",,,,,,,,,,,,,,,,,,,,,,,
5144,caws盾3破伤害,"1,1,1","0,4,8",100,"5315,5316,5326,5317","0,8,16,16","BT_Shot_1,BT_Shot_1,BT_Shot_1","0,8,16",,,,,,,,,,,,,,,,,,,,,,,
5145,蓄力盾,wait2,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
5146,伯莱塔闪光,"2,2","2,7","100,100","12,5328","40,50","BT_flashbomb_woosh,BT_firebomb_woosh","43,52","1,9","0,1","1,30",,,,,,,,,,,,,,,,,,,,
5147,斯金斩杀普攻,s,0,100,"5327,21,138,8,21,138","1,1,1,6,6,6 ",,,,,,,,,,,,,,,,,,,,,,,,,
5148,C96Cutin,,,,,,,,9,0,30,,,,,,,,,,,,,,,,,,,,
5149,斯金Cutin,,,,,,,,9,0,30,,,,,,,,,,,,,,,,,,,,
5150,丝巾普攻,1,0,100,"1,21,138,8,21,138","1,1,1,6,6,6 ",,,,,,,,,,,,,,,,,,,,,,,,,
5151,89集中普攻,1,0,100,"5331,7,7,21,140,140","0,2,4,0,0,2","BT_AK,BT_AK,BT_AK","0,3,6",,,0,,,,,,,,,,,,,,,,,,,,
5152,蝴蝶效应8,,,,5332,0,,,,,,,,,,,,,,,,,,,,,,,,,
5153,蝴蝶响应,,,,5333,0,,,,,,,,,,,,,,,,,,,,,,,,,
5154,蝴蝶动作,s,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
5155,kac技能,0,-1,100,5334,0,,,1,0,1,,,,,,,,,,,,,,,,,,,,
5156,蝴蝶效应7,,,,5336,0,,,,,,,,,,,,,,,,,,,,,,,,,
5157,蝴蝶效应6,,,,5337,0,,,,,,,,,,,,,,,,,,,,,,,,,
5158,蝴蝶效应5,,,,5338,0,,,,,,,,,,,,,,,,,,,,,,,,,
5159,蝴蝶效应4,,,,5339,0,,,,,,,,,,,,,,,,,,,,,,,,,
5160,蝴蝶效应3,,,,5340,0,,,,,,,,,,,,,,,,,,,,,,,,,
5161,蝴蝶响应7,,,,5341,0,,,,,,,,,,,,,,,,,,,,,,,,,
5162,蝴蝶响应6,,,,5342,0,,,,,,,,,,,,,,,,,,,,,,,,,
5163,蝴蝶响应5,,,,5343,0,,,,,,,,,,,,,,,,,,,,,,,,,
5164,蝴蝶响应4,,,,5344,0,,,,,,,,,,,,,,,,,,,,,,,,,
5165,蝴蝶响应3,,,,5345,0,,,,,,,,,,,,,,,,,,,,,,,,,
5166,ak15ex普攻2,1,0,100,"5360,7,2018,140,140,2018","0,3,0,0,3,3","BT_AK,BT_AK","0,3",,,0,,,,,,,,,,,,,,,,,,,,
5167,ak15召唤1,0,-1,100,"5363,5365","0,0",,,1,0,1,,,,,,,,,,,,,,,,,,,,
5168,炮车普攻,1,0,100,340,0,BT_AK_enemy_n,0,,,1,,,,,,,,,,,,,,,,,,,,
5169,M16召唤,1,0,100,5366,0,,,,,,,,,,,,,,,,,,,,,,,,,
5170,M16召唤物,skill2,5,100,"846,536904,847","0,3,43",BT_BOSS_skill,43,,,,,,,,,1362,1,,,,,,,,,,,,,
5171,铁血普攻,1,0,100,"301,5367","0,0",BT_AK_enemy_n,0,,,,,,,,,,,,,,,,,,,,,,,
5172,稻草人普攻,1,0,100,"337,338,339","4,7,10",BT_AK_enemy_n,0,,,,,,,,,,,,,,,,,,,,,,,
5173,电饭煲普攻,1,0,100,"301,336,5367,5367","0,5,0,5","BT_AK_enemy_n,BT_AK_enemy_n",0,,,1,,,,,,,,,,,,,,,,,,,,
5174,场地持续限制,1,0,100,5368,0,,,,,,,,,,,,,,,,,,,,,,,,,
5175,M16掷弹兵闪光弹,skill,15,100,5371,60,,,,,,,,,,,,,,,,,,,,,,,,,
5176,M16进入战斗,skill3,1,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
5177,kratos,1,0,100,5376,27,BT_boss10_skill_special,27,,,,,,,,,,,,,,,,,,,,,,,
5178,kratosEX,s,0,100,"5375,5374","57,60",,,,,,,,,,,,,,,,,,,,,,,,,
5179,Coeus基础五段,s,0,100,"5377,5418,5377,5418,5377,5418,5377,5418,5377,5418","0,2,5,7,10,12,15,17,20,22","BT_AK_enemy_n,BT_AK_enemy_n,BT_AK_enemy_n,BT_AK_enemy_n,BT_AK_enemy_n,","0,5,10,15,20",,,,,,,,,,,,,,,,,,,,,,,
5180,Coeus烟雾弹,1,0,100,"5425,5378","0,5",,,,,,,,,,,,,,,,,,,,,,,,,
5181,Coeus瞄准,1,55,100,"5379,5424,5380","0,59,59",,,,,,,,,,,,,,,,,,,,,,,,,
5182,厌世者打击-1,skill4,15,100,"5382,846,847","120,120,0,43",BT_Alarm,53,"3(M16_Boss;厌世者打击;PBHUYRSSITC;M16A1),7(redshine),7(redshine)","41,21,31","1,10,10",0,41,30,,,,,,,,,,,,,,,,,
5183,厌世者打击-2,skill4,15,100,"5392,846,847","120,120,0,43",BT_Alarm,53,,,,,,,,,,,,,,,,,,,,,,,
5184,厌世者打击-3,skill4,15,100,"5393,846,847","120,120,0,43",BT_Alarm,53,,,,,,,,,,,,,,,,,,,,,,,
5185,厌世者打击-4,skill4,15,100,"5394,846,847","120,120,0,43",BT_Alarm,53,,,,,,,,,,,,,,,,,,,,,,,
5186,kratos护盾生成,s2,0,80,,,BT_shield,10,,,,,,,,,,,,,,,,,,,,,,,
5187,kratos残血自卫,s3,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
5188,护盾发生器展开,"attack1,attack2,attack3","0,50,109","100,100,100",,,BT_shield,40,,,,,,,,,,,,,,,,,,,,,,,
5189,钢狮S瞄准必中,1,0,100,"5416,5417","0,50",BT_AK_enemy_n,0,,,1,,,,,,,,,,,,,,,,,,,,
5190,残兽S双段伤害,"1,1","0,7",100,"332,332","0,7",,,,,,,,,,,,,,,,,,,,,,,,,
5191,水域我方影响,,,,5419,0,,,,,,,,,,,,,,,,,,,,,,,,,
5192,弓箭手技能W,s,18,100,5420,0,,,,,,,,,,,,,,,,,,,,,,,,,
5193,水域我方影响-小,,,,5422,0,,,,,,,,,,,,,,,,,,,,,,,,,
5194,si8,,,,"5350,5351,5352,5359","0,0,0,0",,,1,0,1,,,,,,,,,,,,,,,,,,,,
5195,rpk步枪普攻,s,0,100,"3,7,7,21,140,140","0,2,4,0,0,2","BT_AK,BT_AK,BT_AK","0,3,6",,,0,,,,,,,,,,,,,,,,,,,,
5196,rpk换弹,3,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,
5197,ak15普攻,1,0,100,"5360,2018,140,5361,2018,140","0,0,0,3,3,3","BT_AK,BT_AK","0,3",,,0,,,,,,,,,,,,,,,,,,,,
5198,突击步枪普攻,1,0,100,"5360,7,7,21,140,140","0,2,4,0,0,2","BT_AK,BT_AK,BT_AK","0,3,6",,,0,,,,,,,,,,,,,,,,,,,,
5199,ak15召唤10,0,-1,100,"5363,5364,8255","0,0,0",,,1,0,1,,,,,,,,,,,,,,,,,,,,
5200,rpk机枪普攻,1,0,100,"5,21,140,140,9,9,9,9,21,21,21,21,21","0,0,0,5,2,4,6,8,2,4,6,8",,,,,,,,,,,,,,,,,,,,,,,,,
5201,阻断射击,1,45,100,"5019,5016","45,0",BT_Sniper_skill_0,10,1,0,1,,,,,,,,,,,,,,,,,,,,
5202,炮狙改202,1,45,100,"5019,5016","45,0",BT_Sniper_skill_0,10,1,0,1,,,,,,,,,,,,,,,,,,,,
5203,炮狙改203,1,45,100,"5019,5016","45,0",BT_Sniper_skill_0,10,1,0,1,,,,,,,,,,,,,,,,,,,,
5204,锁链射击,"1,1","15,31","100,100","19,19,5277","15,31,0","BT_Sniper_skill_0,BT_Sniper_skill_0","10,35",1,0,1,,,,,,,,,,,,,,,,,,,,
5205,DSR皮肤,1,45,100,"265,5020,5016","45,45,0",BT_Sniper_skill_0,10,1,0,1,,,,,,,,,,,,,,,,,,,,
5213,黑色boss召唤小兵,,,,,,,,,,,,,,,,"1363,1364","0,0",,,,,,,,,,,,,
5214,炮狙改214,1,30,100,"5018,5016","30,0",BT_Sniper_skill_0,10,1,0,1,,,,,,,,,,,,,,,,,,,,
5215,莫辛技能改,1,30,100,"5018,5016","30,0,0",BT_Sniper_skill_0,10,1,0,1,,,,,,1012,30,,,,,,,,,,,,,
5216,炮车普攻,1,0,100,340,40,,,,,,,,,,,,,,,,,,,,,,,,,
5218,护盾展开,"attack1,attack2,attack3","0,50,109","100,100,100",,,BT_squad_bazooka,30,,,,,,,,,,,,,,,,,,,,,,,
5220,稻草人射击-all,1,0,100,"5427,5428,5429","0,4,8",,,,,,,,,,,,,,,,,,,,,,,,,
5221,稻草人大招Max,"sp1,sp2,sp3","1,42,106","100,100,100","5517,54404,54304,54405,54305,54406,54306,54407,54307,54408,54308,54409,54309,54404,54304,54405,54305,54406,54306,54407,54307,54408,54308,54409,54309,54404,54304,54405,54305,54406,54306,54407,54307,54408,54308,54409,54309,54404,54304,54405,54305,54406,54306,54407,54307,54408,54308,54409,54309,54404,54304,54405,54305,54406,54306,54407,54307,54408,54308,54409,54309,54404,54304,54406,54306,54408,54308,54405,54305,54407,54307","44,44,44,48,48,52,52,56,56,60,60,64,64,68,68,72,72,76,76,80,80,84,84,88,88,92,92,96,96,100,100,104,104,108,108,112,112,116,116,120,120,124,124,128,128,132,132,136,136,140,140,144,144,148,148,152,152,156,156,160,160,164,164,168,168,172,172,176,176,180,180,184,184",ani_daocaoren,41,"3(Scarecrow_Ally;战场清洗;Battlefield Purge;Scarecrow),10(SangvisScarecrow_test;0;0),11()","1,41,41","1,90,39",0,0,40,,,,,,,,,,,,,,,,,
5222,稻草人大招re,"sp1,sp2,sp3","1,42,106","100,100,100","5517,54404,54304,54405,54305,54406,54306,54407,54307,54408,54308,54409,54309,54404,54304,54405,54305,54406,54306,54407,54307,54408,54308,54409,54309,54404,54304,54405,54305,54406,54306,54407,54307,54408,54308,54409,54309,54404,54304,54405,54305,54406,54306,54407,54307,54408,54308,54409,54309,54404,54304,54405,54305,54406,54306,54407,54307,54408,54308,54409,54309","44,44,44,48,48,52,52,56,56,60,60,64,64,68,68,72,72,76,76,80,80,84,84,88,88,92,92,96,96,100,100,104,104,108,108,112,112,116,116,120,120,124,124,128,128,132,132,136,136,140,140,144,144,148,148,152,152,156,156,160,160,164,164",ani_daocaoren,41,"3(Scarecrow_Ally;战场清洗;Battlefield Purge;Scarecrow),10(SangvisScarecrow_test;0;0),11()","1,41,41","1,90,39",0,0,40,,,,,,,,,,,,,,,,,
5223,苏可自毁,,,,5238,0,,,,,,,,,,,,,,,,,,,,,,,,,
5224,龙骑普攻,1,0,100,"5434,5435,5435,5435,5367,5367,5367,5367","0,3,7,10,0,3,7,10","BT_tiexue_shot,BT_tiexue_shot,BT_tiexue_shot,BT_tiexue_shot",0,,,,,,,,,,,,,,,,,,,,,,,
5225,铁血普攻,1,0,100,"5434,5367","0,0",BT_tiexue_shot,0,5,,,,,,,,,,,,,,,,,,,,,,
5226,敌人狙击,1,30,100,"5437,5436","0,30",BT_Sniper_skill_0,5,,,,,,,,,,,,,,,,,,,,,,,
5230,干扰者召唤,1,0,100,5441,0,,,,,,,,,,,,,,,,,,,,,,,,,
5231,干扰者狗伤害,1,0,100,5442,0,,,,,,,,,,,,,,,,,,,,,,,,,
5232,干扰者普攻,1,0,100,"5443,336,336,5367,5367,5367","0,4,8,0,4,8",BT_AK_enemy_n,0,,,1,,,,,,,,,,,,,,,,,,,,
5233,干扰狗移动,move,0,100,5552,0,,,,,,,,,804,0,,,,,,,,,,,,,,,
5234,猎手射击,1,0,100,"5446,5448,5447,5448","0,1,4,5",,,,,,,,,,,,,,,,,,,,,,,,,
5235,猎手发射拘束弹,sp1,0,100,"5445,544501","10,10",,,,,,,,,,,,,,,,,,,,,,,,,
5236,猎手大招射击,sp2,0,100,"5449,544901,544801,5450,545001,544801","0,0,1,4,4,5",,,,,,,,,,,,,,,,,,,,,,,,,
5237,破坏者大招,spattack,0,100,"565,566,567,568,569,570,571,572,573,574,575,576,577,5459,5460,5461,5462,5463,5464,5465,5466,5467,5468,5469,5470,5471,5472","0,7,7,7,7,14,14,14,14,14,14,14,14,45,49,53,57,61,65,69,73,77,81,85,89,93,115",BT_Sabotager_Fire,45,,,,,,,,,,,,,,,,,,,,,,,
5238,破坏者普攻,1,0,100,"5451,5452","0,10",,,,,,,,,,,,,,,,,,,,,,,,,
5239,破坏者1st,1,0,100,"5453,5452","0,10",,,,,,,,,,,,,,,,,,,,,,,,,
5240,回忆闪光弹,skill,0,200,5474,0,BT_flashbomb_woosh,33,,,,,,,,,,,,,,,,,,,,,,,
5241,敌方m16普攻,1,0,100,"3,7,7,5486,5487,5487","0,2,4,0,0,2","BT_AK,BT_AK,BT_AK","0,3,6",,,,,,,,,,,,,,,,,,,,,,,
5242,敌方m16普攻ex,1,0,100,"3,5485,5485,5486,5487,5487","0,2,4,0,0,2","BT_AK,BT_AK,BT_AK","0,3,6",,,,,,,,,,,,,,,,,,,,,,,
5243,回忆buff,victory,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
5244,回忆闪光弹,skill,0,200,5493,0,,,,,,,,,,,,,,,,,,,,,,,,,
5245,回忆十字火,skill,0,200,5499,0,,,,,,,,,,,,,,,,,,,,,,,,,
5246,铁血机枪普攻,1,0,100,"301,336,336,336","0,2,5,8","BT_machine,BT_machine","3,9",,,,,,,,,,,,,,,,,,,,,,,
5247,侦察机普攻,1,0,100,"551606,551607,551608,551608","2,10,2,10",,,,,,,,,,,,,,,,,,,,,,,,,
5248,电饭煲-圈,,,,5509,0,,,,,,,,,,,,,,,,,,,,,,,,,
5249,电饭煲-身后,,,,5510,0,,,,,,,,,,,,,,,,,,,,,,,,,
5250,电饭煲普攻,1,0,100,"2963,2964,5367,5367","0,6,0,6",,,,,1,,,,,,,,,,,,,,,,,,,,
5251,残兽普攻,"1,1","0,7",100,"5511,5511","0,7",,,,,,,,,,,,,,,,,,,,,,,,,
5254,立盾-圈,,,,5518,0,,,,,,,,,,,,,,,,,,,,,,,,,
5255,步枪蓝色普攻,1,0,100,"5523,552301,552301,21,140,140,552201","0,2,4,0,0,2,0","BT_AK,BT_AK,BT_AK","0,3,6",,,0,,,,,,,,,,,,,,,,,,,,
5256,左轮手枪黄色普攻,1,0,100,"5524,21,5522","0,0,0",,,,,,,,,,,,,,,,,,,,,,,,,
5260,炮车普攻,attackbuhuo,0,100,"5530,5531","1,2",BT_lasercannon_enemy_n,0,,,1,,,,,,,,,,,,,,,,,,,,
5261,强无敌普攻,1,0,100,"5532,5533,553201,5533,5532,5533","1,1,4,4,8,8",BT_pistol,0,,,,,,,,,,,,,,,,,,,,,,,
5262,强无敌扫射,1,0,100,"5534,553406","1,28",,,,,,,,,,,,,,,,,,,,,,,,,
5264,强无敌击退强制位移,,,,,,,,,,,,,,805,0,,,,,,,,,,,,,,,
5265,震荡爆破弹,1,0,100,"21,139,5539,5540","0,0,0,0",,,9,0,30,,,,,,,,,,,,,,,,,,,,
5266,TBK技能标记,,,,"5543,554301","0,0",,,1,0,1,,,,,,,,,,,,,,,,,,,,
5267,TBK普攻,1,0,100,"5544,21,139","0,0,0",,,,,,,,,,,,,,,,,,,,,,,,,
5268,勃朗宁EX普攻,1,0,100,"5546,21,138","0,0,0",,,,,,,,,,,,,,,,,,,,,,,,,
5269,狗被动召唤1,,,,5545,0,,,,,,,,,,,,,,,,,,,,,,,,,
5272,工具人1,,,,,,,,,,,,,,,,1373,1,,,,,,,,,,,,,
5273,工具人2,,,,,,,,,,,,,,,,1374,1,,,,,,,,,,,,,
5274,工具人3,,,,,,,,,,,,,,,,1375,1,,,,,,,,,,,,,
5275,工具人4,,,,,,,,,,,,,,,,1376,1,,,,,,,,,,,,,
5276,工具人5,,,,,,,,,,,,,,,,1377,1,,,,,,,,,,,,,
5277,工具人6,,,,,,,,,,,,,,,,1378,1,,,,,,,,,,,,,
5278,工具人7,,,,,,,,,,,,,,,,1379,1,,,,,,,,,,,,,
5279,工具人8,,,,,,,,,,,,,,,,1380,1,,,,,,,,,,,,,
5280,工具人9,,,,,,,,,,,,,,,,1381,1,,,,,,,,,,,,,
5281,工具人10,,,,,,,,,,,,,,,,1382,1,,,,,,,,,,,,,
5282,空投前排,,,,,,,,,,,,,,,,"1383,1417","1,2",,,,,,,,,,,,,
5283,干扰者大招演出,sp1,0,100,,,"ani_ganraozhe,stop_cutin","40,46","3(Hunter;Crimson Bullet of Devastation;Crimson Bullet of Devastation;Hunter),10(GanraoTest;0;0)","1,41","1,90",0,0,40,,,,,,,,,,,,,,,,,
5284,兵蚁普攻,1,0,100,"5434,5367","0,0",,,,,,,,,,,,,,,,,,,,,,,,,
5285,干扰者狗被动,,,,5549,0,,,,,,,,,,,,,,,,,,,,,,,,,
5286,召唤物强化标记,,,,5550,0,,,,,,,,,,,,,,,,,,,,,,,,,
5287,召唤地点,,,,5553,0,,,,,,,,,,,,,,,,,,,,,,,,,
5288,召唤地点,,,,5554,0,,,,,,,,,,,,,,,,,,,,,,,,,
5290,工具人_D,,,,,,,,,,,,,,,,1433,1,,,,,,,,,,,,,
5291,****,1,0,100,5561,0,BT_Sniper_skill_0,10,,,,,,,,,,,,,,,,,,,,,,,
5292,****,,,,5564,0,,,,,,,,,,,,,,,,,,,,,,,,,
5293,****,attack2,0,100,5565,0,,,,,,,,,,,,,,,,,,,,,,,,,
5294,****,book,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
5295,****,book,0,100,5566,0,,,,,,,,,,,,,,,,,,,,,,,,,
5300,破坏者普攻,1,0,100,"5570,5571","0,9",,,,,,,,,,,,,,,,,,,,,,,,,
5301,破坏者Ex普攻,1,0,100,"5573,5571","0,9",,,,,,,,,,,,,,,,,,,,,,,,,
5302,破坏者换弹,reload,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
5303,破坏者大招,"BOSSSPA,BOSSSPB","0,41","100,100",105575,86,"ani_pohuaizhe,stop_cutin,BT_Sabotager_Fire","40,49,86","3(Destroyer;指间风;Trigger Happy Storm;Destroyer),10(DestroyerTest;0;0),2(1.5)","1,41,87","1,90,4",0,0,40,,,,,,,,,,,,,,,,,
5304,破坏者cutin,spattack,0,100,558801,21,,,,,,,,,,,,,,,,,,,,,,,,,
5305,破坏者支援,,,,"5588,5588,5790","0,9,0",,,,,,,,,,,,,,,,,,,,,,,,,
5306,劫豹普攻,1,0,100,5591,0,MissileExplo,0,,,,,,,,,,,,,,,,,,,,,,,
5307,立盾P-圈,,,,5594,0,,,,,,,,,,,,,,,,,,,,,,,,,
5308,铁血近战,1,0,100,5595,0,,,,,,,,,,,,,,,,,,,,,,,,,
5309,护卫盾,,,,5596,0,,,,,,,,,,,,,,,,,,,,,,,,,
5310,机枪普攻,1,0,100,"5605,21,139,139,9,9,9,9,21,21,21,21,21","0,0,0,5,2,4,6,8,2,4,6,8",,,,,,,,,,,,,,,,,,,,,,,,,
5311,召唤测试,,,,,,,,,,,,,,,,1500,0,,,,,,,,,,,,,
5312,Wkp被动,,,,5614,0,,,,,,,,,,,,,,,,,,,,,,,,,
5313,Wkp被动2,,,,5616,0,,,,,,,,,,,,,,,,,,,,,,,,,
5314,建筑师普攻,1,0,100,"5618,5618,5618,5618,5624,5624,5624,5624","0,3,7,10,0,3,7,10",,,,,,,,,,,,,,,,,,,,,,,,,
5315,建筑师cutin,spattack,0,100,5628,21,,,,,,,,,,,,,,,,,,,,,,,,,
5316,建筑师支援,,,,"5619,5790","0,0",,,,,,,,,,,,,,,,,,,,,,,,,
5317,建筑师大招,"bossskillactive,s","0,41","100,100","5621,5622,5625","58,60,90","ani_jianzhushi,stop_cutin,BT_boss9_skill_1","40,49,60","3(BossArchitect;激活狂欢;Missile Fervor;Architect),10(BossArchitectTest;0;0),2(2)","1,41,72","1,90,2",0,0,40,,,,,,,,,,,,,,,,,
5318,建筑师普攻EX,s2,0,100,5626,9,,,,,,,,,,,,,,,,,,,,,,,,,
5320,Boss卡,,,,5630,0,,,,,,,,,,,,,,,,,,,,,,,,,
5321,狙击,1,25,100,5633,25,BT_Sniper_skill_0,0,,,,,,,,,,,,,,,,,,,,,,,
5322,鸡尾酒狂热,2,30,100,234301,0,BT_firebomb_woosh,55,,,,,,,,,,,,,,,,,,,,,,,
5330,SACR普攻,1,0,100,"5640,7,7,21,140,140","0,2,4,0,0,2","BT_AK,BT_AK,BT_AK","0,3,6",,,0,,,,,,,,,,,,,,,,,,,,
5331,队伍位区分,,,,5641,0,,,1,0,1,,,,,,,,,,,,,,,,,,,,
5335,***,1,0,100,"5645,7,7,21,140,140","0,2,4,0,0,2","BT_AK,BT_AK,BT_AK","0,3,6",,,0,,,,,,,,,,,,,,,,,,,,
5336,衔尾蛇普攻,1,0,100,"5646,564601","0,3",BT_pistol,,,,,,,,,,,,,,,,,,,,,,,,
5337,衔尾蛇大招演出,"bossskill,s3","1,40","150,100",,,"ani_xianweishe,stop_cutin","40,49","3(Weaver;热毒坠落;Venomous Descent;Weaver),10(WeaveTest;0;0),2(0)","1,41,42","1,90,1",0,0,40,,,,,,,,,,,,,,,,,
5338,衔尾蛇伤害,,,,564801,0,,,,,,,,,,,,,,,,,,,,,,,,,
5339,铁血头盔ex普攻,1,0,100,"5650,2964,21,21","1,5,1,5",,,,,,,,,,,,,,,,,,,,,,,,,
5342,***,,,,5656,0,,,,,,,,,,,,,,,,,,,,,,,,,
5343,***,0,-1,100,"5658,5659,5660,5661","0,0,0,0,0,0",,,1,1,1,,,,,,,,,,,,,,,,,,,,
5344,***,3,0,100,"565701,565702,565703,565704,565705,565706,565707,565708","0,0,0,0,0,0,0,0",,,,,,,,,,,,,,,,,,,,,,,,,
5345,***,3,0,80,"565701,565702,565703,565704,565705,565706,565707,565708","0,0,0,0,0,0,0,0",,,,,,,,,,,,,,,,,,,,,,,,,
5346,***,"move,move,move,move,move","0,18,36,54,72","100,100,100,100,100",,,,,,,,,,,806,0,,,,,,,,,,,,,,,
5347,***,"therun2,therun2,therun2,therun2,therun2","0,18,36,54,72","100,100,100,100,100",238,89,,,,,,,,,807,0,,,,,,,,,,,,,,,
5348,铁血头盔普攻EX,attack2,0,50,"5662,35","5,5",BT_pistol,0,,,1,,,,,,,,,,,,,,,,,,,,
5349,切割者单发,attack2,0,100,"566302,566303,566301,566301","0,5,0,5","BT_pistol,BT_pistol",0,,,1,,,,,,,,,,,,,,,,,,,,
5350,切割者双发,1,0,100,"301,5663,35,35","0,5,0,5","BT_pistol,BT_pistol",0,,,1,,,,,,,,,,,,,,,,,,,,
5351,SS追加狙击,1,0,100,5664,0,BT_Sniper_skill_0,0,9,0,30,,,,,,,,,,,,,,,,,,,,
5352,炮狙改214,1,30,100,"5667,5665,5016","30,31,0",BT_Sniper_skill_0,10,1,0,1,,,,,,,,,,,,,,,,,,,,
5353,步枪普攻,1,0,100,"5666,21,139","0,0,0",,,,,,,,,,,,,,,,,,,,,,,,,
5354,97强化普攻,1,0,100,"5668,30","0,0",BT_Shot_1,0,,,,,,,,,,,,,,,,,,,,,,,
5355,97常规普攻,1,0,100,"5668,30","0,0",BT_Shot_1,0,,,,,,,,,,,,,,,,,,,,,,,
5356,97二技能cutin,,,,,,,,9,0,30,,,,,,,,,,,,,,,,,,,,
5357,G11无壳弹普攻,1,0,100,"3,3669,7,7,21","0,0,2,4,0","BT_AK,BT_AK,BT_AK","0,3,6",,,,,,,,,,,,,,,,,,,,,,,
5358,突击者之眼2,1,0,100,"302,3669,304,3669,7,21","0,0,2,2,4,0","BT_AK,BT_AK,BT_AK","0,3,6",,,0,,,,,,,,,,,,,,,,,,,,
5359,突击者之眼3,1,0,100,"303,3669,304,3669,304,3669,21","0,0,2,2,4,4,0","BT_AK,BT_AK,BT_AK","0,3,6",,,0,,,,,,,,,,,,,,,,,,,,
5360,沙漠工具人召唤10,,,,,,,,,,,,,,,,1456,0,,,,,,,,,,,,,
5361,沙漠_队伍位区分,,,,3671,0,,,,,,,,,,,,,,,,,,,,,,,,,
5362,快速射击,"1,1,1","15,31,47","100,100,100","19,19,19,3675","15,31,47,0","BT_Sniper_skill_0,BT_Sniper_skill_0,BT_Sniper_skill_0","1,17,33",1,0,1,,,,,,,,,,,,,,,,,,,,
5363,炼金普攻,attack_b,0,170,"3676,3676","3,4",,,,,,,,,,,,,,,,,,,,,,,,,
5364,炼金SP,attack_b,0,100,"367701,367702,3677","7,7,8",,,,,,,,,,,,,,,,,,,,,,,,,
5365,炼金大招,"skillposs1,skill,skillposs2","1,40,98","100,100,100","3682,3682,3682","48,60,72","ani_lianjinshushi,stop_cutin","40,49","3(Alchemist;大限;The End;Alchemist),10(AlchemistTest;0;0),11()","1,41,41","1,90,25",0,0,40,,,,,,,,,,,,,,,,,
5366,炼金大招伤害,,,,"3678,3678","3,3",,,,,,,,,,,,,,,,,,,,,,,,,
5367,XB_毒池,,,,3683,0,,,,,,,,,,,,,,,,,,,,,,,,,
5368,XB_毒池_兔子,,,,,,,,,,,,,,,,1455,0,,,,,,,,,,,,,
5369,安洁拳击,attack3,0,100,3686,26,skill_dana_n_cast,24,,,,,,,,,,,,,,,,,,,,,,,
5370,弹道枪,2,0,100,"3690,369001","0,0",,,,,,,,,,,,,,,,,,,,,,,,,
5371,重装普攻,2,0,100,"3699,3692,3701","0,0,0",BT_squad_bazooka,0,,,,,,,,,,,,,,,,,,,,,,,
5372,重装普攻_必中,2,0,100,"3699,369201,3701","0,0,0",BT_squad_bazooka,0,,,,,,,,,,,,,,,,,,,,,,,
5373,SA补击,2,0,100,"3699,3697,3701,5790","0,0,0,0",BT_squad_bazooka,0,,,,,,,,,,,,,,,,,,,,,,,
5374,梦想家普攻,1,0,100,3703,0,BT_pistol,0,,,,,,,,,,,,,,,,,,,,,,,
5375,梦想家普攻_必中,1,0,100,3704,0,BT_pistol,0,,,,,,,,,,,,,,,,,,,,,,,
5376,梦想家激光,"skill1,skill2","1,50","100,150","3705,3706,370603","52,56,56","ani_mengxiangjia,stop_cutin","40,49","3(Dreamer;寂灭爆破;Silence-Piercing Blast;Dreamer),10(DreamerTest;0;0)","1,41","1,60",0,0,40,"812,813,814","40,52,111",,,,,,,,,,,,,,,
5377,梦想家索敌,,,,"3708,370801","0,0",,,,,,,,,,,,,,,,,,,,,,,,,
5378,沙尘的风,,,,3710,0,,,,,,,,,,,,,,,,,,,,,,,,,
5379,沙漠背景,,,,,,,,,,,0,0,60,,,,,,,Desert,300,0,2,,,,,,,
5380,梦想家支援狙击,,,,"3711,5790","0,0",BT_pistol,0,,,,,,,,,,,,,,,,,,,,,,,
5381,龙骑后跳,jump,0,100,,,,,,,,,,,815,0,,,,,,,,,,,,,,,
5384,**,set,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
5385,特工V增援,,,,5670,0,,,,,,,,,,,,,,,,,,,,,,,,,
5386,特工V增援_亡语,,,,5674,0,,,,,,,,,,,,,,,,,,,,,,,,,
5387,特工V增援_同排,,,,5672,0,,,,,,,,,,,,,,,,,,,,,,,,,
5388,特工V增援_掩护,,,,"574801,574811,574821,574831,574841","0,0,0,0,0",,,,,,,,,,,,,,,,,,,,,,,,,
5389,特工V他人召唤,,,,5673,0,,,,,,,,,,,,,,,,,,,,,,,,,
